1,2,3,4,5,6,7,8,9,10,11,12,13
-0.32913802932594327,-0.438482583975397,-0.00019481718630409936,-0.1330866286042859,-0.09383874888430613,-0.5987695089525458,-0.42055646907118976,-0.5868621975410081,-0.17100238955161035,-0.14817484130206074,-0.23830277861358615,-0.5454915019188891,0.0
-0.31039407743028796,-0.438482583975397,-0.41647438194969644,0.3494030152641923,-0.0003628580722440885,0.12722954142628667,-0.3438125280207007,0.7484284692609849,0.12089462443552101,-0.12113371551904685,0.5928974863153545,0.656284823836117,0.0
-0.31039407743028796,-0.4050264681852358,-0.5915566694825349,-0.027542019008056293,-0.17485118758809323,-0.4374363866461385,-0.07520873434398896,0.7347856260755594,0.656936733633435,-0.1195430610612225,-0.18108976958793924,0.6401400318303891,0.0
0.08322891237847456,0.06335915287702168,0.45648835239235863,-0.03759388658864959,0.14296684117291772,-0.03410358088012057,-0.11358070486923345,-0.34048088504021035,0.5886161785146478,-0.13544960563946595,-0.6190513245941237,0.4539500343722875,0.0
-0.02923479899545758,0.29755196340815043,-0.9037663430550792,-0.4949538615056446,-0.4864374902949667,-0.6794360701057492,-0.4973004101216788,-0.7433853222046506,-0.4504729631370405,-0.14499353238641205,0.03970409622934603,1.0491532778278412,0.0
-0.32913802932594327,-0.438482583975397,0.3095661530641025,-0.20847563545873563,-0.5051326684573791,-0.11477014203332414,-0.07520873434398896,-0.1883926240015823,-0.5302607994498505,-0.14181222347076333,0.04897099205744377,1.0080815715247036,0.0
-0.366625933117254,-0.438482583975397,-0.6766491099268166,-0.7311727496495871,-0.5549864768904789,-0.5987695089525458,-0.45892843959643437,-0.3660711339047,-0.2642681889530579,-0.14499353238641205,2.0510233994408207,1.301761333459514,0.0
-0.17918641416070044,-0.2042897734442683,-0.4893233057832901,-0.33412398021615186,-0.3680346952663548,-0.5987695089525458,-0.19032464591972256,-0.7262346772819255,-0.4939264276863856,-0.13863091455511467,-0.2777878130115678,-0.8348370755991161,0.0
-0.25416222174332187,-0.2712020050245908,-0.732357110505447,-0.41956485465119486,-0.424120229753592,-0.5987695089525458,-0.19032464591972256,-0.7721492964505063,-0.4722849540079511,-0.1465841868442364,-0.650881097221068,-0.8013247244256237,0.0
-0.17918641416070044,-0.3381142366049133,2.387903097728392,0.21370280292618282,0.9468595021566513,0.2885626637326938,0.15502308880747828,-0.4749382663944593,2.8664629893246047,-0.1370402600972903,-0.6254978608223656,-0.7484566325941561,1.0
