year,month,day,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,class
0.6746093905144657,1.0081533640069549,-1.5601306368080143,-0.7178471725964893,-0.8895727976286361,0.23363429187272555,-0.35124215597519814,-1.0124644937941643,-1.240368305486679,-1.2491394886328588,-1.110202339059843,-1.1387793115816285,-0.980901844298402,-1.583830560392219,1.0
1.252896277102299,0.7181813560011042,-0.08280177447935094,-0.050490370768161395,-0.597252884841622,0.49125385094318214,-0.07385988590448493,-0.481601854971722,-0.02324734678594014,-0.6463538641846523,-1.0813048311926117,-0.1381700691605418,-0.16593889712187118,-0.4766411141375756,0.0
-0.8674889737197559,-0.7316786840281486,-0.3100831379145299,-0.3548050724018791,-0.597252884841622,-0.19772869075687646,-0.1653960350278203,0.008736918291755323,0.03975063244287656,0.11516530803491508,-0.18325920208788482,-0.039788824701873775,-0.046026092905160916,-0.12700234163610907,1.0
-0.2892020871319228,0.1382373399894031,0.826323679261365,-0.6288662656860456,-0.7168383037090368,0.38541015613128915,0.11198623504289287,-0.329637359125603,-0.4642332013876571,-0.553926735102594,-0.22993979171956613,-0.5484918448296205,-0.028261233021203827,-0.20584245700408693,1.0
-0.09643979160264511,0.7181813560011042,1.053605042696544,-0.34768659984904343,-0.012613059267593962,-0.4233954362992147,-0.5232191634190403,0.6935902462382652,0.27158319600492203,0.032784606026993846,0.7414610496635171,0.3609347807761154,0.3159329272304647,1.5440653210547224,0.0
0.8673716860437434,-1.6015947080457005,0.37176095239100704,1.0315174572628345,0.9915248229683177,0.3334868341480964,0.22571296577188532,0.11815135530096083,0.3446608519103496,1.1378915841820392,1.466121631564856,1.371142193388292,1.5727967640204275,1.8937040935561893,0.0
-1.6385381558368668,0.1382373399894031,1.508167769566902,-0.9171644040758834,-1.1040672790892372,-0.9965490289598431,-0.8006014334897535,-0.9111548298967517,-0.8623804301137787,-0.8050874119560134,-0.40554772414351026,-0.8172406101801283,-0.48126516006210923,-0.33438612336492013,1.0
-1.2530135647783114,-0.15173466801644747,1.508167769566902,0.48517468883270987,0.6441576538772555,0.7089323931034909,1.1743603294137241,0.8354237756946427,0.4807364870445935,0.7440716428758773,1.4550072054620746,0.7208661629419739,1.5172815768830614,1.343537201531823,0.0
-1.0602512692490336,0.1382373399894031,-0.3100831379145299,0.4015326363368926,0.9535611979310432,0.19169622411706963,1.2908608828434243,1.1393527673868804,0.8688040390941042,-0.05160538139575541,0.8348222289268797,0.6824734821776156,0.8688641911186283,0.5499943011976121,0.0
0.8673716860437434,0.1382373399894031,0.7126829975437755,0.565257505052109,-0.04488214054927731,0.5331919186988381,0.783251328614019,0.8962095740330904,0.8360450898951198,1.505590815095445,0.8059247210596483,0.8816355136427241,0.593508862917294,0.9150583136623789,0.0
-0.6747266781904782,-1.3116227000398497,-0.6510051830672984,-0.5683592489869439,-1.0319363915184157,-0.0060118095881643,-0.6508150076515684,-0.3701612246845679,0.1455872375472886,0.7018766491645028,0.3991367256978537,0.29134804689071625,0.1760346556443025,0.02210831134245732,0.0
-0.6747266781904782,-1.6015947080457005,0.14447958895582805,-0.20531714879233334,-0.20053300320210302,-0.5811624530943005,-1.2166748385958233,-0.8604999979480453,-1.240368305486679,-1.40787303640422,-0.9723834553853551,-1.628285991327196,-1.2673602099272099,-0.9274009041762307,1.0
-0.4819643826612005,1.2981253720128054,-1.4464899550904249,-1.2072421606039299,-1.2293472417122433,-1.1802777067465253,-0.3373730424716625,-0.9111548298967517,-0.7792230975317406,0.17544387047973586,-1.1924490922204243,-0.5892840681417512,-0.22145408425923704,-0.8417051266023418,0.0
1.060133981573021,0.7181813560011042,-0.08280177447935094,-0.3548050724018791,-0.6523001411456701,-0.28160482626818795,-0.8477564194017747,-1.0388050064074916,-1.0513743678002287,-0.4112674706498518,-0.5744870009057855,-0.4789051109442212,-0.4990300199460663,-0.08586836840064271,0.0
-1.6385381558368668,-0.7316786840281486,-0.08280177447935094,-1.2802065042704938,-0.8022564600429046,-1.5457380114743826,-1.0086381360427883,-1.4359388888853493,-1.399123213143297,-1.4741794550935228,-1.3791714507471498,-1.1795715348937592,-1.0452994613777464,-1.263328352265875,1.0
