RollRate,PitchRate,currPitch,currRoll,diffRollRate,class
0.6694971401724227,1.1641572331504106,-0.880017111740409,-0.16611153950715418,0.501118411221541,1.0
-0.886278809723382,-0.5995426618765795,-0.13965517167876276,1.9777099617431027,-1.278351497110432,0.0
0.7343211380847479,-0.4926517591476709,-0.13965517167876276,-1.0488615694337304,1.0162281215281648,1.0
1.171883123992943,-1.3477789809789387,-0.6949266267249974,-0.7335937016028103,2.1869320085886734,1.0
0.9287931318217234,0.2021391085902342,-0.3247456566941745,0.7796920639856061,-0.060819454567503144,1.0
1.609445109901138,-1.3477789809789387,1.7112496784753528,0.6535849168532382,-0.6695854758389677,1.0
0.5398491443477723,-0.33231540505430823,-0.880017111740409,-0.5444329809042583,0.4074621002567002,1.0
0.03746316052725204,-1.2943335296144844,1.1559782234291183,0.401370622588502,0.12649316736217822,1.0
-1.4696947909343088,-0.43920630778321673,-0.5098361417095859,-0.9227544223013625,0.8757436550809037,0.0
0.9125871323436422,-1.9356789459879356,-2.3607409918637012,-0.9227544223013625,1.4376815208699478,1.0
-0.6269828180740812,-0.3857608564187625,0.23052579835206036,0.52747776972087,-0.6227573203565472,0.0
-1.0321328050261136,2.3399571631684037,1.526159193459941,-2.436040187889779,1.8123067647293105,1.0
0.6370851412162601,1.057266330421502,1.7112496784753528,0.590531343287054,0.36063394477427996,1.0
0.11849315791765852,1.2176026845148646,0.41561628336747175,0.52747776972087,-1.278351497110432,1.0
-0.6107768185959999,0.36247546268359687,2.266521133521587,0.21220990188994998,-0.013991299085082808,0.0
0.8315571349532357,0.14869365722577993,-0.13965517167876276,-0.6074865544704423,1.0630562770105851,1.0
1.1556771245148616,0.3090300113191427,-1.0651075967558206,0.401370622588502,0.22014947832701892,1.0
-1.3400467951096582,-1.5615607864367558,-1.0651075967558206,-0.10305796594097015,-0.43544469842686584,0.0
0.5074371453916097,0.36247546268359687,-1.4352885667866437,1.7885492410445505,-0.38861654294444553,1.0
-0.7566308138987315,-0.8133244673343965,0.04543531333664864,0.52747776972087,-1.7934612074170557,1.0
-0.9835148065918697,2.660629871355129,0.23052579835206036,0.590531343287054,-3.6665874267138694,0.0
1.00982312921213,-0.43920630778321673,-0.13965517167876276,-0.16611153950715418,0.2669776338094393,1.0
0.7667331370409104,0.5762572681414139,-0.13965517167876276,-0.5444329809042583,0.5479465667039614,1.0
-1.2428107982411705,0.14869365722577993,0.7857972533982949,0.275263475456134,-0.8100699422862286,0.0
0.4102011485231219,-0.11853359959649122,-0.880017111740409,0.401370622588502,-0.34178838746202517,1.0
1.220501122427187,0.3090300113191427,-0.3247456566941745,-1.1749687165660987,0.8289154995984833,1.0
-0.7566308138987315,-0.9202153700633048,-0.5098361417095859,0.9688527846841581,-0.1076476100499235,0.0
-1.421076792500065,-0.5460972105121252,-0.5098361417095859,0.275263475456134,-1.325179652592852,1.0
-1.2914287966754143,1.1107117817859564,0.6007067683828835,-1.0488615694337304,0.8757436550809037,0.0
-0.9835148065918697,-0.33231540505430823,0.04543531333664864,2.4190849767063907,-1.1378670306631709,0.0
-1.161780800850764,-0.7598790159699421,0.9708877384137066,0.8427456375517902,-0.5291010093917066,0.0
-0.9673088071137884,0.4693663654125054,0.6007067683828835,1.4102277996474464,-1.0442107196983303,0.0
-0.6756008165083252,0.8969299763281394,0.6007067683828835,1.4732813732136303,-1.6061485854873745,0.0
0.4102011485231219,1.752057198159407,0.41561628336747175,-0.6705401280366264,0.6884310331512222,1.0
-0.14080283373164224,1.0038208790570478,-0.13965517167876276,1.9146563881769187,-1.8402893628994759,0.0
0.8153511354751543,-1.0805517241566678,-0.5098361417095859,-2.5621473350221473,0.4074621002567002,1.0
-0.6269828180740812,0.3090300113191427,0.41561628336747175,0.338317049022318,-0.5291010093917066,0.0
-0.7404248144206503,-0.8133244673343965,0.6007067683828835,0.7166384904194223,-1.559320430004954,0.0
1.1556771245148616,-0.3857608564187625,-0.880017111740409,0.52747776972087,-0.7632417868038084,1.0
0.6694971401724227,-0.17197905096094548,-0.6949266267249974,-0.040004392374786125,0.782087344116063,1.0
-0.8214548118110567,-0.5995426618765795,1.1559782234291183,-0.9858079958675464,2.1869320085886734,0.0
-1.323840795631577,0.14869365722577993,-0.5098361417095859,0.9688527846841581,-1.418835963557693,0.0
-0.400098825380943,0.7900390735992309,-0.6949266267249974,-0.9858079958675464,0.501118411221541,0.0
-2.4744667585753493,-1.5615607864367558,0.6007067683828835,0.338317049022318,-2.2149146067588386,0.0
-0.6269828180740812,-0.17197905096094548,0.23052579835206036,0.275263475456134,-0.20130392101476416,0.0
-0.9997208060699511,1.271048135879319,1.526159193459941,0.08610275475758193,-0.6227573203565472,0.0
0.5884671427820163,0.36247546268359687,-0.6949266267249974,-1.6163437315293867,0.8757436550809037,1.0
0.7343211380847479,-0.22542450232539976,-0.3247456566941745,0.4644241961546861,-0.24813207649718447,1.0
1.1232651255586992,-0.27886995368985396,-0.5098361417095859,-0.040004392374786125,0.3138057892918596,1.0
0.7181151386066665,-0.06508814823203701,-0.3247456566941745,-1.931611599360307,3.3108077401667613,1.0
1.1070591260806177,-0.8133244673343965,-1.2501980817712322,-1.3641294372646506,1.203540743457846,1.0
