V1,V2,V3,class
-1.0465950632747156,-1.1699482405195234,-0.7898809807351304,1.0
1.3464742720845948,-0.3639937818392797,0.11479745458581649,1.0
-0.8909763926227373,0.45247312630201053,-0.3733111255121505,1.0
-1.3785815606656024,1.5878176680950493,0.01583788057661753,1.0
0.1637723751295599,1.3950894279758608,-0.9389840310910309,1.0
1.0490697015052586,-0.6162925689043994,-0.9568163157827696,1.0
1.60238053049007,-1.0087573487834747,-0.951279749428919,1.0
0.8484945259982642,-0.9526909516578924,-0.3759833483895612,1.0
0.1879797238976454,-1.7516371106974382,-0.23800582726836936,1.0
1.0559860868675686,-1.3451557315369675,-0.9464767344531809,1.0
-1.5826149288537519,-0.048620298007880064,-0.018499310122656615,1.0
-0.973973016970459,-0.017082949624740093,-0.2928125945187875,1.0
-0.8909763926227373,1.629867465939236,0.5383709789188718,1.0
-1.1365080729847474,0.27376148546421736,5.16433808989636,0.0
-0.09905026863822565,0.7468217112113169,-0.8532458473968627,1.0
1.2496448770122528,1.1848404387549276,1.337505343336608,1.0
1.121691747809515,-0.9176494534544036,0.37138324734422484,1.0
-1.5376584239987359,1.4581641247421406,0.9558315751009878,1.0
1.3464742720845948,0.3193154331287529,-0.7100112080658635,1.0
-1.406247102114843,1.4686765742031873,-0.8575248971025198,1.0
-1.2402538534193996,-1.152427491417779,4.280111765617554,0.0
0.5718391115058584,-0.812524958843937,0.6219259739877049,1.0
1.6265878792581556,0.16863699085375083,-0.3218402704812457,1.0
-1.592989506897217,0.8274171570793413,-0.20955451310299975,1.0
-0.1267158100874662,-1.0367905473462657,-0.3185916858067464,1.0
-1.3854979460279127,1.724479511088656,0.5834669231637973,1.0
0.7724142870128526,-0.9141453036340548,-0.7088584844716863,1.0
1.0525278941864136,0.711780213007828,0.8063093525290234,1.0
-0.1440067734932416,0.589134969295617,0.26828434770138937,1.0
0.17068876049187,0.6311847671398036,0.7014115054589123,1.0
-0.13709038813093144,1.325006431568883,0.8601555167842935,1.0
-0.3411237563190807,-1.6184794175241806,-0.8302437720403296,1.0
0.6167956163608744,-1.1033693939328946,-0.5507606969794044,1.0
-1.6137386629841475,1.503718072406676,-0.10696211322124309,1.0
0.9314911503459861,-1.7516371106974382,-0.5607335026199359,1.0
0.17760514585418016,-0.24134853812706875,-0.37308407389511594,1.0
1.5159257134611932,0.8869877040252723,0.7546813079170938,1.0
-0.8978927779850474,-1.240031236926501,0.8935495699974229,1.0
1.695751732881257,-1.1559316412381277,2.059267502872461,1.0
0.23985261411497147,-1.3241308326148744,-0.949183888348597,1.0
1.2288957209253222,-0.9176494534544036,-0.9036163753605989,1.0
-0.23737797588442855,-0.7319295129759127,-0.005871747113716678,1.0
-0.5762808586376257,1.1392864910903922,-0.2661078312536859,1.0
-0.2927090587829097,0.5225561227089882,-0.5983367435027116,1.0
-1.4442872216075489,-0.7809876104607971,-0.045099280333741956,1.0
-1.6690697458826287,-0.20280289010323102,-0.8594810341108203,1.0
1.5712567963596744,0.6031515685770126,0.38870903227488574,1.0
-0.13709038813093144,-0.23784438830671986,1.875600210200253,1.0
0.3228492384626932,-1.3451557315369675,0.10140140918075873,1.0
-1.0742606047239562,-1.5694213200392964,-0.9023588587124055,1.0
0.28135092628883235,0.04599174714153984,-0.14512425039210416,1.0
1.2219793355630122,1.7034546121665626,0.7389274187966749,1.0
-0.7561068780576895,0.6837470144450369,0.6484211511447739,1.0
-1.6586951678391635,-0.7494502620776571,1.3470415112520724,1.0
-1.1226753022601272,0.834425456720039,-0.7564170654859912,1.0
0.34705658723077876,-0.8931204047119614,0.2833570819707044,1.0
1.457136437881557,-0.5882593703416084,-0.8649826694466655,1.0
-0.0160536442905039,1.1638155398328343,-0.5067126832746398,1.0
-1.7105680580564895,0.4629855757630572,-0.7532034118294973,1.0
-0.4656186928406634,0.5575976209124771,-0.02586975492178823,1.0
0.31939104578153815,1.1322781914496942,0.36104366601463617,1.0
1.6853771548377918,1.1357823412700432,-0.9039132890136443,1.0
1.550507640272744,-0.7038963144131216,-0.004457040884499437,1.0
-0.7180667585649837,-0.003066350343344552,1.2066013533615034,1.0
-1.4339126435640837,0.6171681678584081,-0.5526120409336888,1.0
0.10844129223107872,-1.2014855889026632,1.4078564135994136,1.0
-0.09559207595707057,-1.1278984426753367,0.24028713677009,1.0
0.3850967067234845,-1.6044628182427851,0.4336477869387876,1.0
-0.9324747047965981,1.6508923648613294,-0.7587050471653425,1.0
1.6853771548377918,-0.06614104710962448,1.3644895547457527,1.0
-1.2540866241440198,-0.9456826520171947,-0.8017051303299461,1.0
