ln(VOTES/POP),POP,EDUCATION,HOUSES,INCOME,XCOORD,class
1.2429357368550173,0.13579866649694317,0.2517530414890892,0.22582608603237833,0.15265214394151325,-0.09075606125910135,0.0
1.2832591288060329,-0.16192613703038236,-0.03824068208808126,-0.15287311738401238,-0.13374418151434733,-0.5786351188042442,0.0
0.5432428257510815,-0.2921824902167705,-0.14060243980060175,-0.2519381203929607,-0.24788517455028874,-2.071715694356547,0.0
1.4168085869821834,-0.8180579662285637,-0.5999924424384564,-0.7760896206014682,-0.8080744681151464,-1.5150073039555407,0.0
-0.0884886315173165,-0.07745641108972497,0.08592146957101135,-0.02670241394059738,0.019293245485862268,-0.7125491805704139,0.0
0.07883450798236454,-0.050864005797222896,-0.008748254906785125,0.05460839851957274,-0.03712883540251108,0.5778117936073162,0.0
-1.426876801705612,-0.01799749867210034,-0.11350077970577441,-0.14844577174882412,-0.2185654496771348,-0.330345522019788,1.0
-0.11298061034792725,-0.08915928122300734,-0.12259572582492635,-0.031016560397612757,-0.2002163503359893,0.7534863165471241,1.0
0.15023493863927262,-0.4838641409901029,-0.2748815559806624,-0.45307812400267655,-0.34788078574756287,-0.7704616834248215,0.0
-1.6406387530251476,-0.2610884566263978,-0.3279421927224827,-0.6887792516981611,-0.10379092268178493,1.2333894940626222,0.0
-0.5288241115364414,-0.7567924942466748,-0.8013933077107933,-0.89293947226995,-0.7382191996042197,-0.9253979072924231,1.0
-1.3272424218441792,0.828919897456846,0.9144767308291738,0.8437599609351222,0.8328486432000196,1.4208555321010023,0.0
0.6948405998737477,-0.5056966216277481,-0.6888506184649567,-0.41691648931441555,-0.678887397868716,0.016187090766768227,1.0
-0.7686940073001544,-0.652867220126512,-0.8067054773270631,-0.667576416742143,-0.8718728968597744,0.7100214570315958,1.0
0.5105851706794198,0.6796299053896078,0.8115567155543518,0.7467576985062053,0.615376418891928,-2.7821710820258967,0.0
0.005333322027820712,0.0765609345375023,0.1462685305374466,-0.08052783705617873,0.0594496608593358,-2.53068769933233,0.0
0.25270230821698797,1.114160882041347,1.3097136352659478,1.1316993649355631,1.335564926500884,-2.4283652308251753,0.0
1.3978108912376972,-1.1767619190898562,-1.1670883559112766,-1.148544002688681,-1.2303184742027704,-0.3885051957525755,0.0
-0.1547230221033556,-1.0941184468638492,-1.137923032770391,-1.0401188426346013,-1.0940881220519,-0.7890740166168003,1.0
-1.6413457379810823,-0.14304247667939513,-0.4139552904952775,-0.1574789089459021,-0.23482686328626742,0.6060598690922501,1.0
-0.11851529257439095,0.4386356169841093,0.5185921603923859,0.5387109728171634,0.46206190936584657,-0.3575876573501865,1.0
0.5826016882264997,-0.3990543122216241,-0.4258538816896829,-0.27466442762188203,-0.41452232214895784,0.6873399555953692,0.0
0.15277503458809638,1.857530222776757,1.9088839171457053,1.631653754704313,1.959427217590219,0.6795697607818659,0.0
-0.28563643637237657,0.9471825130580952,0.9826466666464988,1.0039218620464232,0.9427852100825208,0.9283227593859085,0.0
-0.24889846812646046,-0.30375356103593093,-0.49138735894129787,-0.29384304116266263,-0.3883787708843867,0.3087397974458369,1.0
-0.5801007204119095,0.9216316253340888,0.848546367341862,0.8989115438672114,0.9402716251227622,0.6326948844160211,0.0
0.005353521597990307,-0.6221329835143469,-0.911771295106979,-0.705606623975653,-0.6710886940395219,1.2532919790573727,1.0
-0.035373861756416825,-0.7106892456601215,-0.8352463951996979,-0.6304573056718411,-0.7501252444051545,0.30932094533618887,1.0
-2.580575251940933,1.0352805074737315,0.9452070650789569,0.8804608639305102,0.8995156910360215,1.1882882169122337,1.0
-0.39318399784774,1.0418386595523055,1.0428570708138294,1.054319865600673,1.1259537673065814,0.6511778799551382,0.0
-0.24038939919252642,0.20572956464871933,0.19604140822420643,0.27361107522381656,0.12711590655078295,0.1783520169699552,1.0
1.044899150912496,0.12742941005017042,0.1489224346519797,0.17645866666273968,0.15446132984573155,-0.2686225262268565,0.0
2.1142643956898386,-1.38015477213702,-1.5102226749957,-1.388024725166478,-1.641354456686347,-1.1592396864284948,1.0
-1.286479689241975,0.11385029335894953,-0.10482161916687657,0.17424027721272176,-0.0007842535499124597,0.37726068963224074,1.0
0.49324383968883906,-0.6304560344544441,-0.5287818928410487,-0.5442954367637409,-0.6717059290268211,-0.20419886611503824,0.0
-1.7734256774273962,1.0232299598394026,0.8512213514945532,0.8129163293047542,0.880623056407553,1.2430118145236764,1.0
0.37060214940425945,-0.1993397204927278,0.0312173167505936,-0.22295913078081986,-0.10547255141296762,-2.2524566973746305,1.0
1.1463918912295297,-0.19184382386884558,-0.09454255642143702,-0.10261739890788053,-0.13932268188176244,-0.05234696178727853,0.0
0.869385085709052,-0.9338103351229071,-0.9667785643381763,-0.8754737824044304,-0.9651710478217274,0.5762253156456969,0.0
-0.6358414342948544,-0.21147889180379512,-0.32463916881220284,-0.12401597410948866,-0.23215808376598143,-0.5304487377212403,1.0
-0.9554289337327976,0.45893725616289527,0.35060897078627457,0.5231240748671439,0.48500661019107355,1.0935817664612288,1.0
1.0688709908112402,-1.542964040976998,-1.2908303606029077,-1.53326634571033,-1.4683500802003269,-1.7305897266476729,0.0
-0.819546425202061,-0.5230842840167126,-0.759242681063471,-0.5153651856866478,-0.6009924842017508,1.167651714591067,1.0
0.8226887293695352,-0.776220016135247,-0.8765996148862851,-0.7158778771839924,-0.8887706790321611,0.21855519702409587,1.0
0.9225099552550365,1.214024616378038,1.4075061129828652,1.2628767736968955,1.3085008376375744,-1.7853326726141934,0.0
-0.08305999703424333,-0.030452533856668344,-0.04690457777175845,0.05071874898070323,-0.09612615388427855,0.8384120863515964,0.0
0.4550515023907134,0.5689874110531377,0.5693826950937569,0.4648469368488497,0.5632834867261836,-0.42319583770462227,0.0
