V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-0.40561563060955164,-0.4056652759196944,-0.40572436467569245,-0.4057938858858368,-0.4058743889767767,-0.4059655125805413,-0.4060652002020347,-0.40616841502566153,-0.40626506202025175,-0.40633666071452207,-0.40628173081484015,-0.40644448700939456,-0.40652087609637355,-0.4065245169326617,-0.4064657197214606,-0.40636168382732346,-0.4062382481321703,-0.40608537222211244,-0.4053131383908437,-0.40468542815368586,-0.40436148956025075,-0.4037327144635306,-0.40290317771048867,-0.40206494006361504,-0.40164024634402945,-0.4011487342932707,-0.4001232704995269,-0.4006577980624419,-0.400898363698647,-0.4018350450325933,-0.40244903751519945,-0.4031816972451691,-0.40387091099434214,-0.40428431162569467,-0.4046073932403195,-0.4047170311281229,-0.4049333378700081,-0.40501688961303317,-0.4051342983369612,-0.4055168121777445,-0.4058631327399386,-0.4064340660808412,-0.4068842383964807,-0.40743494481353787,-0.40694532906736186,-0.4065245854271755,-0.40655821437203166,-0.4064767302932949,-0.4063165209858042,-0.4061196664674935,-0.4058914775382338,-0.4053477653663798,-0.40488762296428676,-0.4044300929311334,-0.40401444480069004,-0.40355701728331217,-0.4035579063024868,-0.4036082117108076,-0.4035894618777244,-0.4036716611542288,-0.4038144576228036,-0.40403078006016174,-0.40419184238594436,-0.40442672603678453,-0.40438479095989854,-0.4043596492076456,-0.4044161382170514,-0.4041868500969346,-0.40371710464795474,-0.4033111299607178,-0.4034770431381406,-0.40325013648441216,-0.40286732496591005,-0.40355115582060846,-0.4038835275285781,-0.40396599075649736,-0.40403849424708194,-0.40376152298791396,-0.40303731912322455,-0.4019645077302231,-0.4022150522245869,-0.4021816798030041,-0.4019899624647243,-0.4025681376294245,-0.40296935943841045,-0.4032153193391776,-0.4032898697982293,-0.403255299897477,-0.40370526364486775,-0.40410302579736557,-0.4043978457667588,-0.40461871800745525,-0.4047859065780141,-0.40491369378067193,-0.40501224288584825,-0.40508886136834343,-0.40514886094862385,-0.40519614546025307,-0.4052336160707323,-0.4052634514952473,0.0
-0.37546912822639616,-0.375480508460487,-0.3754943560659702,-0.3755104511001767,-0.37552796248637776,-0.37554497623001326,-0.3755577280238455,-0.37555936748074986,-0.37553798375762043,-0.3754734735955865,-0.37526800814223,-0.3753239849664633,-0.37523889854673037,-0.37502937805154996,-0.3746850907586659,-0.3742453617110334,-0.37372701653764256,-0.373156282154041,-0.37200737234950226,-0.3709268986855851,-0.3700027100386864,-0.3686882893481783,-0.36705041271096084,-0.36526007197689114,-0.3637658359332627,-0.3620210900840411,-0.3594971286353749,-0.35806311626955306,-0.35600955007199875,-0.3591292341395648,-0.3616252269183629,-0.36398288211508883,-0.36601566570670935,-0.367600710720933,-0.36886929405044455,-0.3697735781422805,-0.37064502767203067,-0.371269615472698,-0.37178063622028457,-0.3723894414437174,-0.372863639350177,-0.37348398015136053,-0.3738687910935132,-0.3742260777476187,-0.3743569397374985,-0.37443929178003504,-0.37485063886095804,-0.37507529615128743,-0.375154293768886,-0.3751500651242256,-0.3750794648183252,-0.37472592033470786,-0.37440783928636573,-0.3740834246581409,-0.37382688646442186,-0.37349107409133764,-0.3735183087378541,-0.37360271413106727,-0.3736256510180621,-0.3737532320196021,-0.3738904290171622,-0.37411424315555464,-0.37428117461333715,-0.37453034428860704,-0.37447287785382705,-0.37442178536656173,-0.3744796511312115,-0.3742626123565095,-0.3738232486420327,-0.3734764002311889,-0.3735561541244457,-0.37325771748930003,-0.3728349022879885,-0.37344350245752556,-0.37371947333678907,-0.3737573209803611,-0.37383332254029294,-0.37356915970631904,-0.3729191283877528,-0.3719766255149476,-0.3722463199119522,-0.37224865775398297,-0.372090420236523,-0.3726752406890635,-0.37309163076380014,-0.37336136283092264,-0.37346901736113564,-0.3734777618033704,-0.37392105966105993,-0.37428324485481096,-0.3745512745581629,-0.37475178894605204,-0.3749033775192726,-0.3750191201701261,-0.3751083076384076,-0.3751776076420735,-0.3752318576399367,-0.37527460637591137,-0.37530848628795377,-0.3753354711245893,1.0
-0.42154129924387623,-0.42159639778619007,-0.42166196912225906,-0.42173916023178615,-0.42182868092503956,-0.42193031723204627,-0.4220421186482349,-0.42215906561678335,-0.42227091203345407,-0.42235872861482027,-0.42231763147914236,-0.42246015720516084,-0.4225311313898851,-0.4225400259378208,-0.4225045520726203,-0.4224270750087967,-0.42233386909712517,-0.42219241772876426,-0.4213772660753475,-0.420704444097698,-0.4203599158709604,-0.41969754777970214,-0.41882988312742325,-0.4179482224002683,-0.4174527027695605,-0.416879490088682,-0.41577215833564374,-0.41629121540524167,-0.4165040900679536,-0.4174787518143232,-0.4181101408991436,-0.4188387350702217,-0.4195270208770726,-0.4199105639597896,-0.42020767872587467,-0.4202707726773892,-0.4204195283096408,-0.4204048469290883,-0.4204071696094159,-0.4206618120218015,-0.42082608994323845,-0.42113696642022647,-0.42124473867021694,-0.42134829014262215,-0.4213023031902124,-0.4212210047064467,-0.42152752643924163,-0.42165420749911553,-0.4216558965429446,-0.42158099668951277,-0.42144165874243233,-0.4209290568087267,-0.42049050795745596,-0.4200762043015023,-0.4196676375176839,-0.41921858310180427,-0.4192632353306062,-0.4193420066822992,-0.4193387091798186,-0.41942715901038147,-0.41959726509104106,-0.4198293676211429,-0.42000333552762,-0.42024366463961554,-0.42022052735370996,-0.42021775364052055,-0.4202805550280788,-0.42005052812312016,-0.41956937977129016,-0.41913589873948554,-0.41935067917677343,-0.4191643299535955,-0.41880489518678443,-0.41953042618778347,-0.41989420092944674,-0.4200015610375637,-0.42007321302238204,-0.41979027462309065,-0.41902738184879146,-0.4178859571713911,-0.4181268068055513,-0.4180748665313591,-0.4178656990444019,-0.41844061755752654,-0.4188340118832667,-0.4190675379890214,-0.4191246680339052,-0.41906722988352635,-0.4195208433064591,-0.41993758917399265,-0.42024671232648436,-0.4204784596131479,-0.4206539863943748,-0.4207882151135318,-0.42089177368011965,-0.42097231058116696,-0.4210353902550391,-0.42108510617685097,-0.42112450259539513,-0.4211558678087181,1.0
-0.41310735117890024,-0.4131597742075928,-0.4132221729148574,-0.4132956214555533,-0.4133807580808941,-0.4134773070741451,-0.41358328188298776,-0.41369367841920635,-0.4137983607469484,-0.41387867397403283,-0.413831580664223,-0.4139864322929472,-0.41406225383064604,-0.41407079634333627,-0.4140259630485451,-0.41393809164639084,-0.413833380609399,-0.4136913655331641,-0.41290553786901707,-0.4122646438487098,-0.41194090114292,-0.4113083357433194,-0.41047549328619587,-0.40963463519968896,-0.4091981188691548,-0.4086942201283151,-0.4076619003836723,-0.40822854308737166,-0.4085039633778423,-0.40951827989562106,-0.4102131623708398,-0.41103223313120085,-0.411829132469353,-0.4123594718137815,-0.4128307141961076,-0.41311342424166725,-0.41353502820162774,-0.4138599191366816,-0.4142741146534572,-0.41502677053929676,-0.41580969800425804,-0.4154945912941039,-0.41509427137251315,-0.41478716778629754,-0.41440227746045133,-0.414047830937811,-0.4141279301273423,-0.41407308971440715,-0.4139280991113149,-0.41373729544317045,-0.41350855808353326,-0.41294498323067985,-0.41246865392886,-0.41199118300586607,-0.41154480068277577,-0.41106291449424975,-0.4110609781877779,-0.41110503265973863,-0.4110771150352121,-0.4111485389306324,-0.4112928570058786,-0.4115071538472809,-0.4116664366048897,-0.41189735678394984,-0.4118588804885049,-0.4118398050523473,-0.4118955566824594,-0.41166285074769127,-0.41118519842595297,-0.41076417829392864,-0.41095137972489204,-0.41074214269751136,-0.41036915835768295,-0.4110716446088942,-0.4114179932509228,-0.4115115111201164,-0.41158306967115277,-0.411302843292545,-0.4105600698491479,-0.4094546780180428,-0.4097004149970108,-0.409658105349626,-0.40945801315111047,-0.41003452015211506,-0.41043194810987016,-0.41067196760471913,-0.410738248611742,-0.4106928603818634,-0.41114449034274914,-0.41155114047270647,-0.4118526542155017,-0.41207861385004996,-0.4122497014972358,-0.41238049977226016,-0.4124813898004567,-0.4125598387330621,-0.41262127670819226,-0.4126696963911289,-0.41270806586457803,-0.4127386151408109,0.0
-0.4214351517654023,-0.4214902146059729,-0.4215557435640144,-0.4216328845615824,-0.4217223463322367,-0.42182391396649993,-0.42193563639529413,-0.42205249388027305,-0.4221642415108502,-0.4222519529694103,-0.42221076717776634,-0.42235343197363634,-0.4224244473170474,-0.42243331299273107,-0.42239769093533286,-0.4223200456088266,-0.42222664857618963,-0.42208513336931014,-0.4212702821500425,-0.42059777769846235,-0.4202534067949223,-0.419591286145358,-0.41872390308332685,-0.4178425638688225,-0.417347553267822,-0.4167749277723342,-0.41566819082583684,-0.41618740890783584,-0.41640053419075723,-0.41737501999523235,-0.4180063798470221,-0.4187350971120286,-0.4194234953022526,-0.4198073509105793,-0.4201047594087119,-0.420168286195771,-0.4203176104134642,-0.4203036878060974,-0.420306855249807,-0.42056238238292165,-0.42072782894994726,-0.42104027561165214,-0.4211499942899152,-0.4212559418891521,-0.4212127707419216,-0.4211349282149571,-0.42144558286370987,-0.4215773194861711,-0.4215851463924934,-0.42151771418279493,-0.4213874519446236,-0.4208859500911171,-0.4204607649279617,-0.4200172926824314,-0.4195814922342609,-0.41910598502038143,-0.41912363442341755,-0.4191741904435214,-0.419140458117289,-0.41919513474505,-0.4193871660831911,-0.4196374711908191,-0.4198264689126923,-0.42007926022285674,-0.4200662653283926,-0.42007181078035066,-0.4201415979539222,-0.4199173874175184,-0.41944112407683803,-0.4190118098552016,-0.4192294712030928,-0.41904551230911147,-0.41868813413470046,-0.4194152053372856,-0.419780279637518,-0.4198887237118098,-0.4199614223278114,-0.41967938388013754,-0.4189174654174446,-0.4177770929923305,-0.4180184877271362,-0.4179670685056165,-0.4177583447485317,-0.41833355373759956,-0.4187272222280563,-0.41896101462160745,-0.41901841222887065,-0.4189612515008768,-0.4194149428527622,-0.4198316461770844,-0.42014074350371333,-0.42037247577715653,-0.4205479944488857,-0.42068221944746986,-0.4207857770470734,-0.42086631457568535,-0.42092939585490446,-0.42097911381026304,-0.42101851245053346,-0.4210498798557982,1.0
-0.41996248470443776,-0.4200170426423519,-0.4200819713103652,-0.42015840189931997,-0.42024702829982125,-0.42034762184253455,-0.4204582214648584,-0.42057380570900305,-0.4206841433866603,-0.4207703492490285,-0.42072787666663836,-0.4208724021959226,-0.42094390526476283,-0.4209522680734467,-0.4209144669223517,-0.4208343365332665,-0.42073810618783974,-0.42059548524834467,-0.4197845395082941,-0.419116124918915,-0.4187735513787286,-0.41811439949616785,-0.41725036427416345,-0.4163728105797553,-0.41588405438784537,-0.4153186044590664,-0.41421894880136345,-0.4147389550211901,-0.41495381204951615,-0.41592369365499526,-0.41655203381296496,-0.417279306466718,-0.41796542726211877,-0.4183490011330507,-0.4186448603578265,-0.41870758933022767,-0.41885656968388313,-0.4188432328818574,-0.4188460297145337,-0.4190990498283729,-0.41926281799490317,-0.4195754894662784,-0.4196861392346471,-0.4197938181368809,-0.41975136151725756,-0.41967507831246154,-0.4199866374191835,-0.42012020581788123,-0.42013035671325255,-0.4200662128363808,-0.4199404219490563,-0.41944755951885687,-0.41903131234055657,-0.4185989439307344,-0.41817817119721573,-0.417718893697093,-0.4177517268623889,-0.417821710150054,-0.4178122844473804,-0.4178967873914532,-0.418062117365476,-0.4182917586015514,-0.41846476836078744,-0.41870617105112046,-0.41868426039631873,-0.4186840384669969,-0.4187529151492663,-0.4185320074309644,-0.418063879171107,-0.41764848101046737,-0.4178786381671843,-0.41771413636763427,-0.41738524789076353,-0.418148702585311,-0.41846734516314776,-0.41853889223630275,-0.418584057148264,-0.41828067286166476,-0.41750485645028773,-0.4163569186885449,-0.4165883878225254,-0.41653009695938115,-0.4163161900771506,-0.4168863375289823,-0.4172764752393631,-0.41750804248394197,-0.41756437399693613,-0.41750720488628074,-0.4179588882137201,-0.41837251579171414,-0.4186792407144721,-0.41890913309411315,-0.4190832178598733,-0.4192163206724225,-0.41931899681154905,-0.4193988398328323,-0.41946137239432496,-0.41951065590393016,-0.4195497099490024,-0.41958080360690264,0.0
0.6445700566332063,0.6448808115630105,0.6452502330283111,0.6456878045025016,0.6462036387652539,0.6468079164932451,0.6475098283278496,0.6483157211462708,0.6492259534008458,0.6502296981268866,0.6512043628629752,0.6497171722244052,0.6492960979818054,0.6496548547223605,0.6512722509655998,0.6531541695869081,0.6553051993383492,0.6562551911722307,0.6542527204732255,0.651976634931193,0.6510344981909774,0.6495653425079699,0.648030957462798,0.6461983960702358,0.6421978783745445,0.6376150281480016,0.6336429431513577,0.6326119557457429,0.6312169378906795,0.6336650940367732,0.635329367881463,0.6357805363430636,0.6369059038997159,0.6369276706101147,0.6380004933745552,0.638819438975016,0.6392933387020698,0.639341862217151,0.64017270169752,0.6424336109208643,0.6443456619338886,0.6449266475443474,0.6454408539012335,0.6456764326714188,0.6471751834320952,0.648551784702252,0.6505905954008259,0.6528347087292979,0.6557153414670692,0.6590415950599581,0.6628925114046551,0.665637242623146,0.6701087914649015,0.6754674409035546,0.6808918666907867,0.6892638306880627,0.7028649736268763,0.7191377993529278,0.7390997357112347,0.7638268590028152,0.7969169373155423,0.8376179703720141,0.8888149766288294,0.9526600668516754,1.034699312557233,0.9554503583324576,0.8913364203414753,0.8401991223076666,0.7990496625004271,0.7650738921665134,0.7427811753051541,0.7254394773001169,0.7111716287932879,0.7004115089689519,0.6919066748449633,0.6852983040883837,0.6786292616309068,0.6733098663896007,0.6673177082782932,0.6605406885239752,0.6570568120872639,0.653801389088289,0.651204385265774,0.6491157808799877,0.6471678943489247,0.6452826468089161,0.6434079740964038,0.6414168258281967,0.6407993720107016,0.6413302561460271,0.6417211924038407,0.6420125252170849,0.642232118711073,0.6423993936611357,0.6425280307206166,0.642627781814711,0.642705685593149,0.6427668894454319,0.6428152050839461,0.642853491974459,1.0
0.3681224844893741,0.3683399324327829,0.36859842343883487,0.3689047437513795,0.36926627267574935,0.36969069029249196,0.3701854132940281,0.3707565660868925,0.37140721787057024,0.3721344308892341,0.37287479811203894,0.37174547943211805,0.37142620066648513,0.37170281189742427,0.37292585222656804,0.3743588280393157,0.3759989425692418,0.3767662135260315,0.3755258831934907,0.3740519193053993,0.3734883776143225,0.37262521214087146,0.3717769695277947,0.37072332755322956,0.367976993579938,0.36483550917667923,0.36230429270178693,0.3615567376688089,0.3606468707115066,0.36242565875621685,0.36375344651102653,0.36420524706674673,0.3652266801308607,0.3655760823339644,0.36681110849528265,0.36801511643424006,0.36905595547582787,0.36995782702802493,0.37160035343727493,0.3744407273527466,0.37727376795562717,0.37934310220814504,0.3817293993424731,0.38427856640969876,0.38825714590756544,0.39266983955940754,0.39810404361745566,0.40445569452554414,0.4121659307528926,0.4212201177663706,0.4318398186700453,0.44297555220183477,0.4569676266905583,0.4734051776595331,0.4918489304469613,0.5149531779408671,0.5449467033886791,0.5801405179586777,0.6217810568095271,0.6711577558901338,0.6218367344338729,0.5800107189799331,0.5450329959354093,0.51537001609963,0.49162261082576075,0.4720966694120176,0.454988597438681,0.4406375132906127,0.42835647262316756,0.4171862605355348,0.4110582252605383,0.4062460147988589,0.4018566391466841,0.398281460664422,0.3953389358598741,0.39299398651880685,0.38994848008091615,0.3874804278877499,0.38425153056142397,0.38024489699408537,0.3780964011603517,0.3760318134597724,0.37437726060887794,0.37281061546043487,0.3713339486143778,0.36990202091549335,0.3684941238513102,0.36701014893846096,0.36640009007104957,0.36664380234719357,0.36680839450294594,0.36691854444338273,0.3669911852686515,0.3670379790226531,0.3670669925076215,0.36708382378075954,0.36709237354782676,0.36709536454255925,0.3670947003175346,0.3670917093585707,1.0
0.7911854624953996,0.7915407366318474,0.7919627069273267,0.7924619389005693,0.7930495597961166,0.793736521907476,0.7945322599566292,0.7954423575916041,0.7964646281347987,0.79758266331362,0.7986407578311259,0.7969127391951262,0.7963731901214849,0.7966940503653833,0.7984174111429865,0.8004071687356354,0.8026646987890438,0.8035052997592431,0.8008429465777472,0.7978207765798043,0.7962724920947359,0.7939745953340049,0.7914402626442305,0.7883976801102369,0.7827407554950788,0.7761564491726767,0.7698723373696746,0.7667130129819586,0.762583623885069,0.7622103202491571,0.760069358226404,0.755529756037874,0.7504153491459898,0.7423935197757101,0.7334475045355839,0.7215993772486868,0.7061277883580482,0.6861216569787552,0.6618207287508642,0.6325026641977525,0.5946653024062711,0.5453634827314272,0.48332091192266163,0.544969996714176,0.5950654479361194,0.6348558326727091,0.667074675875253,0.6928230812675737,0.7137282761156013,0.7304992517108089,0.7438842818555051,0.7525578333927555,0.7598912973475513,0.7651049109194378,0.7672904714509244,0.7693793072133598,0.7734702030090651,0.7762110752554722,0.7779184159218625,0.7787307729794677,0.7809790635901842,0.7822206262176606,0.7832466850914017,0.783594278304002,0.7851859627818244,0.7870005872133262,0.787504533104846,0.787746132724123,0.7874122698278028,0.7857929161526851,0.7893313929552112,0.7926311641654684,0.7947901503473224,0.7972549981910826,0.7992940290089525,0.8010913132286342,0.8009614598912306,0.8007949755916997,0.7986154026824092,0.7945346202860363,0.7935574520396046,0.7921968306386353,0.7910781255928682,0.7902558560019116,0.7892668062482425,0.7880866848045092,0.7867031047074559,0.785019149214042,0.7848434365981174,0.7858722545450009,0.7866522399753968,0.7872485387331684,0.7877078667473474,0.7880640586309421,0.788341876062177,0.7885596348042618,0.7887310241784593,0.7888663761403434,0.788973562027788,0.7890586274080409,0.0
3.4184629160388234,3.4197248433667107,3.4212251233390734,3.4230008384350037,3.425090188945245,3.4275291893394346,3.4303457468770544,3.433549503309291,3.4371148890724155,3.4409533951586355,3.444350234399684,3.4393556805854355,3.43801250485388,3.4393134869568134,3.4450283595202675,3.4515814719749103,3.459056205388882,3.4620709700754952,3.4526881978628223,3.4426765918182407,3.4383058751172406,3.4311876701198036,3.423271771191504,3.4142090067704047,3.398297094661539,3.3800274578612086,3.3624932014132582,3.3596798347354495,3.3546336840067728,3.3652361656579233,3.371911794771411,3.3742030246878985,3.3784650852833398,3.3775218637705775,3.3795583768238306,3.379340882391821,3.377165288864324,3.371839059243496,3.367810568976385,3.367537003139522,3.3632077520592487,3.3512322315318235,3.3343061482249974,3.3110204219970303,3.284880811750249,3.2493667504067365,3.2056792247879153,3.1476290945274332,3.0726582432630716,2.9749404413672638,2.8480003646750083,2.6780274532827106,2.4636073305046744,2.1882463546730238,2.4522558298676813,2.6572175826286424,2.8233014118340782,2.9513494782652865,3.0495178666447265,3.124399379417097,3.1875675977307036,3.2353737418145005,3.272702442282856,3.300539236148108,3.3258204281696577,3.34731479340112,3.3613349119355243,3.3711579771982985,3.3764929044170255,3.3762128719926987,3.392291282841407,3.4057748541909123,3.4145183481040835,3.425974009053541,3.43483990387576,3.4420258988079038,3.4427566417605497,3.442382905500065,3.434427414663572,3.419499615422792,3.4172828755653843,3.4131382846245173,3.409356801906374,3.408163855824629,3.4060125838762887,3.402881231317763,3.3987011938644067,3.393304531000728,3.3937768628001086,3.3979728461664633,3.4011398470916934,3.4035514230728667,3.405402700400611,3.406834209951164,3.40794821643428,3.4088199330966185,3.4095052640686587,3.410046184881311,3.4104745179563625,3.4108145990063434,0.0
