1,2,3,4,5,6,7,8,9,10,class
-0.9894813003019486,1.021376461713902,-1.0075816096734829,-0.9924754386139104,0.9969834018751051,0.9909772591455934,1.0045420369985107,-0.9954784998225842,1.0045420369985107,1.0,1.0
1.0106305189343565,1.021376461713902,-1.0075816096734829,1.0075816096734829,-1.0030257255228332,0.9909772591455934,1.0045420369985107,1.0045420369985107,-0.9954784998225842,1.0,1.0
1.0106305189343565,-0.9790709277967581,-1.0075816096734829,1.0075816096734829,0.9969834018751051,0.9909772591455934,-0.9954784998225842,1.0045420369985107,1.0045420369985107,1.0,1.0
1.0106305189343565,1.021376461713902,-1.0075816096734829,-0.9924754386139104,-1.0030257255228332,0.9909772591455934,1.0045420369985107,-0.9954784998225842,1.0045420369985107,1.0,1.0
1.0106305189343565,-0.9790709277967581,0.9924754386139105,1.0075816096734829,0.9969834018751051,0.9909772591455934,1.0045420369985107,1.0045420369985107,1.0045420369985107,1.0,1.0
-0.9894813003019486,-0.9790709277967581,-1.0075816096734829,-0.9924754386139104,0.9969834018751051,0.9909772591455934,-0.9954784998225842,-0.9954784998225842,1.0045420369985107,-1.0,1.0
-0.9894813003019486,-0.9790709277967581,0.9924754386139105,-0.9924754386139104,-1.0030257255228332,0.9909772591455934,1.0045420369985107,-0.9954784998225842,-0.9954784998225842,1.0,1.0
1.0106305189343565,1.021376461713902,0.9924754386139105,-0.9924754386139104,-1.0030257255228332,-1.0091048919348422,1.0045420369985107,-0.9954784998225842,1.0045420369985107,1.0,1.0
1.0106305189343565,1.021376461713902,0.9924754386139105,1.0075816096734829,-1.0030257255228332,0.9909772591455934,-0.9954784998225842,1.0045420369985107,1.0045420369985107,-1.0,1.0
1.0106305189343565,1.021376461713902,-1.0075816096734829,1.0075816096734829,-1.0030257255228332,0.9909772591455934,-0.9954784998225842,-0.9954784998225842,-0.9954784998225842,-1.0,0.0
1.0106305189343565,1.021376461713902,0.9924754386139105,-0.9924754386139104,-1.0030257255228332,0.9909772591455934,-0.9954784998225842,-0.9954784998225842,1.0045420369985107,-1.0,1.0
