1,2,3,4,5,6,7,8,9,10,11,12
-0.5779093134253604,-1.0655079028891168,0.8635444581050286,-0.8929210643331194,-0.010382248439877857,0.47166105835887695,0.1514254822465635,-1.1271629413396973,-0.6995807989439194,1.420016704134006,0.350779053774696,1.0
0.32315469277413805,0.5916027925065744,1.2385644455221758,-0.7148736428312428,1.196384926309886,-0.8337011979481737,-1.308949922894689,1.2820595849442777,1.632223593797156,0.701931361669812,-1.3580891735498055,0.0
1.9751053708065538,2.248713487902266,0.48852447068788124,-0.4478025105784278,1.0333082810734318,-0.5499267944031627,-1.0131776889420303,1.574283341501638,0.9389844500092698,1.1588947614197533,0.5061307108041955,1.0
-0.12737731032561123,-1.396930041968255,-0.03650351169612508,-0.13621952295014383,0.18530972584386782,1.606758672538921,0.5581123039314693,0.502796234124675,2.073375776207629,-0.6036783519014498,-1.1250616880055548,1.0
-1.0284413165251105,-0.071241485651702,-0.03650351169612508,-0.15847545063787835,-0.8909961327167325,-0.15264262944014728,-0.36617592717058933,-1.6206963968587766,0.1827235658770286,-0.08143446647294504,2.2149989381286956,1.0
-1.6291506539914429,0.8898827176777991,-1.0865594764641378,-0.7371295705189773,-0.49961218414924163,0.13113177410486374,-0.14434675170609526,-2.1402052974052026,-0.06936339550038512,1.9422605895625102,2.448026423672946,1.0
-0.7280866477919438,-1.0655079028891168,0.03850048578730446,-0.9151769920208538,0.18530972584386782,-0.5499267944031627,-0.5880051026350834,-0.9907918549462723,0.6238757482875013,-0.47311738054432356,0.04007573971569559,1.0
-0.8782639821585271,-0.8003701916258061,-0.48652749659670186,0.35341088618001687,-0.07561290653445953,-0.49317191369416047,-0.3846616917926305,-0.4063443418315522,-0.4474938375665057,-0.7342393232585761,0.11775156823044534,0.0
-0.12737731032561123,-0.20381034128335743,0.03850048578730446,-0.959688847396323,-0.33653553891278687,-0.6066816751121649,0.05899665913635763,-1.1596322476238445,-0.06936339550038512,-0.21199543783007133,0.4284548822894457,0.0
-0.42773197905877786,-0.6678013359941509,1.9136004228730408,-0.9151769920208538,2.664074733437978,1.2094745075759055,0.4102261869551399,-0.27646711669496377,-0.7626025392882715,-1.5176051514013331,-1.3580891735498055,0.0
0.32315469277413805,2.3149979157180938,-1.3865754663978556,-0.8261532812699156,0.7397703196478133,-0.3229072715671539,1.0017706548604575,-0.11412058527419215,-1.07771124101004,-0.14671495215150818,-1.2027375165203045,0.0
-0.5779093134253604,-1.1980767585207721,-0.11150750917955461,-0.8929210643331194,-0.5648428422438233,1.2662293882849078,0.4471977161992223,-1.0427427450008933,1.0020061903536217,-1.1912027230085178,0.5061307108041955,1.0
0.698598028690596,-0.9992234750732891,0.8635444581050286,1.9780936073846411,0.054848409654704035,0.6986805811948857,0.5765980685535105,2.1262615483321747,0.3717887869100875,1.420016704134006,-1.5911166590940546,1.0
-0.7280866477919438,-0.46894805254666794,-0.11150750917955461,-0.4478025105784278,-0.6953041584329871,0.07437689339586152,0.6690268916637163,-1.270027888989959,-0.258428616533444,-1.45232466572277,0.8945098533779456,0.0
-0.7280866477919438,0.7241716481382299,1.2385644455221758,0.2643871754290787,-0.2060742227236233,-1.0607207207841824,0.022025129892275293,0.7300813781137048,0.30876704656573545,0.24496796191986997,-1.4357650020645552,0.0
0.1729773584075554,-0.9329390472574616,-0.6365354915635609,-0.8484092089576503,-0.1408435646290414,-0.5499267944031627,-0.14434675170609526,-0.07191048710480812,1.8843105551745698,0.701931361669812,-0.2706275743433048,1.0
