1,2,3,4,5,6,7
1.229603275020245,1.5647316601488164,-0.3211564691539759,1.3907385820461415,1.214029183583246,1.1446425793830417,0.0
0.3618157165437601,0.12699664690866494,-0.2760728935124508,1.7337947200092148,-0.3778826250130577,1.0105638842709395,0.0
-0.4624385255734637,-0.452521164182238,-0.09573859794666326,0.9303767993739732,1.5857726052169283,0.5230051738713841,0.0
0.4454946277984473,1.3745082549815053,-0.4113236204370262,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
0.6280976019131872,-0.452521164182238,-0.05065502330518283,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.4238174888404968,-0.452521164182238,-0.14082217658832252,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
0.35317680030085374,0.37472944340517084,-0.36624004479550104,0.9801684555477659,-0.3778826250130577,1.074555945572512,0.0
0.6302996803673402,0.6799716512317657,-0.36624004479550104,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
0.2393463709824001,-0.005717356428982088,-0.14082217658832252,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
0.5518718738877004,4.364997064120197,-0.05065502330518283,0.5050379225680801,-0.3778826250130577,0.2548478636507567,0.0
-0.2379960908311567,-0.4171307618254665,2.1133565854870398,0.3712756020846981,-0.02247079760824004,1.4249888146117466,0.0
0.5833785025379845,0.290677245308174,0.08459570161930313,0.8729898136146964,0.2237557758344789,0.7759262628290083,0.0
0.5940501096617852,2.4627631124515568,-0.005571448363689,0.9611801165833846,-0.3778826250130577,0.5839500089211609,0.0
0.031673602005950534,-0.3153833625500839,0.4903478723925822,0.5658006192546362,0.4280994625823237,1.0136111205231824,0.0
0.06724561041793377,-0.38174035946869506,0.03951212697782272,1.578512277365992,-0.3778826250130577,1.1050284080994124,0.0
0.4644663660181896,-0.1870931565068992,-0.3211564691539759,2.264624353283196,2.3666316194931127,1.312240873269816,1.0
1.0007567433723146,-0.3419261593174389,-0.18590575222984765,0.42950651557579483,-0.3778826250130577,0.8490600728890982,0.0
0.4890279941599439,2.661834113207837,0.17476285290235338,0.34933351105872407,-0.3778826250130577,0.2639895924083797,0.0
-0.3670716717549759,-0.452521164182238,0.760849326241733,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.4239868764137556,-0.4171307618254665,2.2035237167691957,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.11044503806845526,-0.2932643635772136,0.3550971554684539,1.5468649624216309,-0.3778826250130577,0.7027924527689186,0.0
1.108997282768756,2.1884874491845654,-0.2760728935124508,1.5949688131340196,-0.3778826250130577,0.9282883754545681,0.0
0.16396759082365459,-0.3021119591661829,-0.4113236204370262,1.397068065035908,-0.3778826250130577,1.04103634679784,0.0
-0.02574978137332099,-0.3419261593174389,-0.09573859794666326,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.07419546836294494,-0.3507737549064082,0.40018073110997904,0.9497871072044878,-0.3778826250130577,1.074555945572512,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
0.06453536224369126,-0.37289276387972575,0.2198464285438785,0.9827002387432254,0.5489078742466103,1.1781621781577136,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
0.7741122201754073,0.7551762537397931,-0.005571448363689,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
0.03031847841885164,-0.3773165616742104,-0.005571448363689,1.1772252359122695,0.6477211924519706,1.3457605720489594,0.0
-0.47886941019253526,-0.4348259630038522,0.8059329018832581,-0.24057100343996257,1.1538718937913732,1.044083583050083,0.0
-0.32607915899414996,-0.3419261593174389,2.654359473184447,0.8725678447485629,-0.3778826250130577,1.2512960482204865,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
0.1775188366950907,-0.39501176285259615,0.40018073110997904,0.9341744691669389,-0.3778826250130577,1.044083583050083,0.0
0.1184015435817108,-0.16055035973954418,-0.09573859794666326,0.8940879669084034,0.809786878838362,1.2208235856935858,0.0
0.054541321413641264,-0.3242309581390532,0.2198464285438785,1.3776577972071817,-0.3778826250130577,0.29750925118573457,0.0
-0.48835527430218284,-0.4259783574144358,1.7977715759972581,0.2594553626268431,1.2688522348671767,1.1964456956756426,0.0
1.2573833170561524,5.068381313461141,0.8059329018832581,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
-0.7844498925884116,-0.4702163553601766,-0.5916579230031267,-0.8595909796844211,-0.3778826250130577,-0.9457655298362394,0.0
