1,2,3,4,5,class
-1.16349564723553,0.026673792527584762,-0.17307205384482705,1.3028272716818423,-0.07534993096513873,0.0
-0.07423559739563158,0.232857577344627,0.06112830026404233,-0.16357508189134443,-0.6386025784240417,0.0
-0.24545824384069798,-0.4519015658898124,-0.1599056934958791,-1.0298407845463413,-0.6682839428119046,0.0
0.20938959213006178,0.34995444703246864,0.4807836006186542,-0.5580368362435415,-1.2479322485638686,0.0
-0.2555943669470473,-0.4861824343464973,-0.4225173268933271,-1.305300686506561,-0.2086584230533614,0.0
-0.8492327054607925,0.4849167692490874,0.46112528705740996,0.23379202467428076,-0.9013034300904973,0.0
0.12414435216712147,-0.5146309867606346,-0.4576891757004446,-0.24569623024639223,0.6169890874304915,0.0
0.7202702872144124,-0.320052205587133,-0.32750949423612274,-0.0641932846493034,1.006147250404849,0.0
-0.2633800027979426,1.5604621122088884,2.439326638603145,1.2652758541226616,3.2575424029487596,0.0
0.27121122875807746,-0.9005861287231904,-0.7123069981493462,-1.5519829359031057,-0.4085430324588272,0.0
1.0656166607462665,-0.4924885214371339,-0.41955738616894395,-1.01142610907331,-0.31747728856324614,0.0
-1.429079367425602,0.2957289556399352,0.042172608507323336,2.6695923399987223,-0.20454519731115323,0.0
-0.28164758347558144,0.03907712488982902,-0.07998774555616003,1.6852854582085897,-0.06926390825332317,0.0
1.0799842854883177,-0.3088547525405488,-0.32347718508752493,0.6140475532220366,-0.8113451002972316,0.0
-0.5111691098363764,-0.2570221764330121,0.4690266452217972,-0.20655415069759228,-0.9038792540355024,1.0
-0.97071226939335,-0.4191167832519848,-0.39807490433658416,-0.8940502909865263,0.5551037703935814,0.0
-0.4448962546980573,-0.07944496256186183,-0.23541676302556905,1.4116105679704407,-0.7271458272908095,0.0
-0.23745229628102452,-0.4346614848212422,-0.28942657629150326,0.5023158997000092,1.6348024060952948,0.0
-0.7227244133851,-0.7032328228852833,-0.5439345263807239,-1.205905348399764,0.6588746624099683,0.0
0.6961614349061144,-0.51062856199078,-0.44937484456229454,-0.2719547198918032,1.1714190623926601,0.0
-0.4696380105720395,0.0870083378995309,-0.0665614948179666,1.5538214370055539,-0.27165907894411917,0.0
0.3963288728792365,-0.9002442136748378,-0.7010886786085591,-1.1809372009704027,0.16083069308337375,0.0
0.23844084727137418,-0.587737337279607,-0.4694467762667651,-1.7483915632284919,-0.8216899777147021,0.0
-1.3851081096534374,-1.1325519427514446,-0.6897969549120311,-2.069651364386068,-0.8940881769015605,0.0
0.0023758475324674073,-0.42385923618581023,-0.39202644061368747,0.29508673541203034,0.3507997601396601,0.0
1.3697715853295789,-0.37104132063221223,-0.3303558367471716,-0.5615495473388828,-0.330397337299125,0.0
-0.663094889412572,-0.27526237759262023,-0.23073407466977558,0.09708352435600641,-0.5667169708127455,0.0
0.929249958771207,-0.25711225142240185,-0.019560544538705787,0.30324815950934475,-0.8288385697583992,1.0
-0.10812136732087242,-0.07502547067283045,0.01897041134003288,-0.6989508928286444,2.0125938648664117,0.0
0.5943539295003752,-0.5903858865859132,-0.546952000092039,-0.9094888249045769,-0.054100502207298326,0.0
-1.4342106301102182,-0.5440013771760488,-0.4869043038824142,-0.5371279015464371,0.6686773003579097,0.0
1.4584458956217299,-0.44357296489648745,-0.3445875170439424,-0.5912312442410377,-0.3102253950525204,0.0
0.28330398453959055,-0.6572643530631275,-0.5549140041860212,-1.605701979913848,-1.0149923817300797,0.0
-0.6081276757293623,-0.22613304708189302,-0.2735872465956596,0.6048659527093581,-0.5513673797219049,0.0
0.3118012259981119,-0.6238287319928378,-0.4994744470006505,-1.2293886378134147,0.635890645390335,0.0
