1,2,3,4,5,6,7,class
-0.7728680313721921,1.6178696373067116,0.15026363770421106,1.2184593664791092,2.6863736336564323,0.4596410586175275,-0.007760944871221184,1.0
1.0981693571588422,1.6178696373067116,-0.3307279934016237,0.8196792040919609,1.9794448087302448,-0.012485897162545365,-0.0922187937490987,0.0
-0.022212312620220286,-0.6681172408193904,0.17133939333311782,-0.4299334421670041,-0.23712782362419518,-0.012485897162545365,-0.07320342488263819,0.0
-0.6944413144876578,1.6178696373067116,0.6617755392316133,1.2100880271923562,-0.23712782362419518,0.06620192880080013,-0.030656144868236174,1.0
-1.0417596321191671,0.7896135220436312,0.2811673007074348,-0.4246062262572521,-0.23712782362419518,-0.012485897162545365,-0.08553713334180657,1.0
-0.3471229968561484,-0.76750797465096,0.17133939333311782,-0.4299334421670041,-0.23712782362419518,-0.012485897162545365,-0.08553194168647844,0.0
0.23547547142896408,-0.76750797465096,0.17133939333311782,-0.4299334421670041,-0.23712782362419518,-0.09117372312589085,-0.07255280336617516,1.0
-0.9297214651412609,-0.5687265069878207,-0.2679722359794283,-0.4299334421670041,-0.23712782362419518,-0.012485897162545365,-0.08942568318256942,1.0
-0.9073138317456796,0.9552647450962473,-0.3307310391817257,-0.4299334421670041,-0.23712782362419518,-0.09117372312589085,-0.09331942467866042,1.0
0.7844624896207046,-0.1380333270510189,0.17133939333311782,-0.4299334421670041,-0.23712782362419518,-0.012485897162545365,0.02949608218139618,0.0
1.7367869089329078,-0.36994503932468137,-0.3304858885880775,-0.4299334421670041,-0.23712782362419518,-0.09117372312589085,-0.08792010313741425,1.0
-0.4927726139274265,1.6178696373067116,-0.3216774409746318,1.3934964606566744,2.2587086765923075,-0.012485897162545365,-0.09322597488275423,0.0
-0.7280527645810296,-0.76750797465096,-0.07969582341690855,-0.4299334421670041,-0.23712782362419518,-0.012485897162545365,-0.08553194168647844,1.0
-0.447957347136264,-0.7343777300404367,-0.20521343179192172,-0.4299334421670041,-0.23712782362419518,-0.012485897162545365,0.04158798955324008,0.0
