MFCCs_1,MFCCs_2,MFCCs_3,MFCCs_4,MFCCs_5,MFCCs_6,MFCCs_7,MFCCs_8,MFCCs_9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,class
0.1521848209955671,-0.44970009408117884,-0.22747035072649788,0.6734352146508408,0.7370896141205143,-1.1775745443451102,-1.1399595977100425,0.5927388016228996,0.9373301537482159,-0.7129211643733935,-0.33106249390974607,0.7245539390820934,0.5149042588986349,-1.1239133522374645,-0.6048137960315825,1.3578612076717784,0.4834066418267633,-1.3147544748884061,-1.8721382370068738,0.4958968424351691,1.8451422590317768,0.3006233295593024,1.0
0.1521848209955671,1.0179324617862417,0.32978639593704806,-1.6753066169452615,-0.5514460363807108,0.29897543625451584,0.37858920457887774,-0.24188685545191585,-0.23767736626044209,0.08703714100705497,0.21528717838444075,-0.11010014429865958,-0.553809897169825,-0.09293877860760597,0.6307735623726161,-0.02563238984490194,-0.9000871144983652,-0.16168161465773945,1.1218737582613836,0.4101728600945079,-0.7214705440996069,-0.561308960726292,0.0
0.1521848209955671,0.8227959999632909,1.3255451589415992,0.32112338931138223,-2.227867054373489,-0.42550599084937957,2.89099154300869,0.11721324958476996,-2.6132435186826246,0.9364049769201459,1.6109860736392516,-2.0876247254201696,-1.2577443163273956,1.899289002620539,0.5369433314718446,-1.9568612558054732,-0.1935195258401827,0.5823859446276194,-1.117176271313989,-0.6269549324161762,-0.005767166228868583,-1.0971220143353395,1.0
0.1521848209955671,-0.5649234187134952,-0.6780961280795034,0.34005162947213124,0.3429225771386641,-0.5028196570788717,-1.0309295167460861,0.025668669795468415,0.8507244846982092,0.4979670876304399,-0.6146635743320092,-0.008958432029997016,0.8321913010921428,0.054418412709699555,-1.0879846293707096,-0.3873917919271089,0.9643843318137757,0.8129175569248502,-0.513215074391514,-1.3509926427292054,-0.6620272651075318,0.7939574791606065,1.0
0.1521848209955671,-0.8299163489625921,-0.5521329542640679,0.7075671669237921,0.9109111733428289,0.005841308349119315,-0.8167758256273727,-0.3700859596848259,0.3995644584665469,-0.1224911854439739,-0.08884907375278712,0.9159266617701859,0.07331687439038485,-1.606216241457128,-0.32052320168325715,2.0002401921570563,1.1079634671427345,-1.307529887113988,-1.6878769070217863,-0.4079831462364666,1.7724598828200437,0.965787572116481,1.0
0.1521848209955671,-1.3115667866660146,-1.3199315912163774,-0.5561283846504261,1.1983339829335573,1.0681724482224333,0.09705610812572243,-2.8074223111052294,-1.6368436242363,2.2592970873819334,1.5203404181548492,-2.3407885903118304,-1.3072789289709128,2.0915465218946183,0.9970701479228619,-2.1278686723980953,-1.9326506086827417,0.28272066660067974,2.166383575586078,1.8372801257040716,-0.8338089640228363,-2.1400344368958226,0.0
0.1521848209955671,0.8222174775814247,0.2894386657515996,-1.4309554592187341,-0.3828497123225964,0.5718960455647314,0.43933899638313384,-0.19896970245255274,-0.4548908249342709,0.18439311675416262,0.4945764766496601,-0.023600359327418063,-0.6149355513301951,0.027793841048992848,0.7688099000064984,-0.03843114581322151,-0.8328900705506362,0.04148511658086529,1.0256451809688638,0.24416431632113286,-0.5842490451805966,-0.33002250565592234,0.0
0.1521848209955671,-1.3299101245368543,-0.0037103728791201026,-0.47869595509991403,0.545243869532297,1.1531282885522598,0.5178732507801324,-1.4676691637041488,-1.3406510715101854,0.28726151675673767,1.3191627326942832,0.22161505532010925,-0.5222675021740614,0.22598752851908935,0.06215818120241166,-0.6326103751267781,0.0935249097715477,0.4158381394519069,0.37827728411236394,0.41502186747082886,-1.4122858375420735,-0.8516531382460224,0.0
0.1521848209955671,-0.8710410626937728,-1.0589334314219345,0.29707206480190046,0.702110928210475,0.14525757828014216,-0.5142512430058471,-0.325912871848913,0.3081721015125922,0.5433602687788468,-0.3355989744368842,-0.5280022042770688,0.3640874994873295,0.4927591423458505,-0.552930342041575,-0.45625631428000546,0.8836687024692848,1.2238225433430823,0.4950123389723015,-0.934887073188954,-1.101541834804404,0.8166411835965736,1.0
0.1521848209955671,-0.7034315358911878,-0.24159290986147847,-0.99352751229111,0.2867499688505166,0.6922075463675752,0.5284471775465731,-1.1989913695869938,-1.033422407678647,0.43522941444766106,0.734230665332951,-0.2563282285161531,-0.30020943830020363,0.12158825806890242,0.038160134768440775,-0.29408405886171446,-0.10380895342567587,0.3221043439530127,0.886212067685252,0.3804744495869329,-1.1658909043364831,-0.6603115386357231,0.0
