utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12,class
2.370297676068332,-1.289760932821233,0.6280126535471643,1.9078735975302683,-0.6935768716574423,-1.6194048646337662,-1.1530265744348773,-1.6620898714727508,1.4371417278363825,1.492149758267931,0.20435694338065633,0.767994074954633,-0.3021348051052245,-0.5914212788779268,1.0
-1.1565861974881944,-0.327703972222738,1.1921678102215287,-1.4710629025104092,-0.9384833663838824,0.8002642319130594,0.7787308640721982,-0.029669803268815135,-1.9404145750536346,-0.3418943552488045,0.12733531328434297,1.2681749117615622,0.8348063306393594,-0.5681155154333252,0.0
0.7957959468020254,-0.904938148581835,-1.2455674752356631,-0.505461972119924,-0.1511641217133132,-0.9434418201905511,0.5194521519895631,-0.2329983077170288,-0.04450153264161952,0.6437183168246507,-0.48956298866662745,-1.7318571876394042,-1.3977161136916418,1.3132556439145509,0.0
-1.2195662666588465,1.211587164734854,-1.0929259747524218,-0.7562741266178895,0.5632494715799192,-0.08188490487911802,-0.2687485810670753,1.4230040019668342,-1.0423672880597357,-1.4102193932853557,-0.1407732606571582,-0.5917849215619008,0.8375616115011173,0.9219612788053203,0.0
-0.6527456441229763,0.249530204136359,1.4570225510241388,-2.417240818210741,0.5092000178252761,1.4294818585383344,-0.08259722272720375,0.9327020911318871,-2.0114794212616793,-0.8479098472646333,0.42359066464171946,0.3974175108822335,0.6267724208327022,-1.0707164660100545,0.0
-1.093606128317542,1.019175772615155,0.7296239717784329,-0.9069766529376999,1.5083646026580448,0.988887807887604,0.2143879001638289,0.186093074350271,-0.21407161093951976,-0.8256112483832135,-1.1191173750339418,1.6276094956714608,0.30685369855080785,-1.3108536438031975,0.0
-0.4638054366110196,-0.712526756462136,-0.07759006536015639,-0.2184032281091785,-0.23123675781904526,-1.7516075129346813,-0.8702189705890874,-0.19491665951120868,-0.09810033560264998,1.3430422190218052,0.3181841942993022,-1.2219497732622668,0.16494652942634136,0.3979895881576823,0.0
0.4179155317781119,-1.097349540701534,0.6437796146012621,0.13140079542390604,1.3012146390374704,-0.46527291072651494,-0.7622191862017255,0.06282603125980601,1.4913596279264691,0.26691058544608515,-1.9343884507040756,0.17442255856720573,0.01738593216330489,-0.48134253956722917,0.0
-0.841685851634933,1.596409948974252,-1.8892078494947533,-0.47891909163261787,0.7216972106960742,0.34839837516782257,0.7432642117803515,0.06878922976093488,-0.31035684827366816,-0.9343299549968335,0.11451867486621733,-0.3680908984543379,0.4478526454652874,0.0095006183813967,0.0
-0.2748652290990628,-0.327703972222738,0.28247456721255,1.70983787066268,-1.1075067366838134,-0.8833819886419034,0.8032844072655441,1.4364101556341866,0.5790731069642744,-0.8299239100471364,1.1589501381834617,0.43533131324773827,-1.6257105026301453,0.54499696631091,0.0
-0.7787057824642808,-1.482172324940932,1.2450908332641595,1.7681043152932716,1.2430062291993202,-0.4834609146067547,-1.352905976471432,-2.1143763918630016,0.9032986509055354,1.192860425479708,0.07114694900548423,1.304509331966155,0.4496384756534639,0.08893760201951548,0.0
-0.6527456441229763,-0.712526756462136,-0.35784729468164195,0.8826103233003301,-0.4547509404783995,-1.4401342815197211,-1.2432873190066311,-0.6228037593676735,0.8132356523937211,0.4467647427943746,1.2287634472342461,-1.4506408579609127,-0.3425966147973365,0.9780070160385538,0.0
1.4885767076792003,-1.289760932821233,0.13011497918749165,0.26965980309787013,1.599073981138984,-1.8824581960537417,-2.1579467986465595,-0.9844938343815143,-1.0428300475299397,1.7630495746131118,1.2469060494356277,0.5562878213635025,0.8038145233165487,-0.21309701019718597,0.0
0.16599525509550292,-0.135292580103039,-0.8495046354133899,0.3074582582115634,-0.6772839490086652,-0.6986807405684526,0.7079118328822065,0.5157530433409186,-0.4230075117365084,-0.5866470306231156,0.036572475173434434,-1.6588517575893686,-0.19777088890819308,0.9794835398979981,0.0
0.8587760159726776,1.019175772615155,-1.2139530067108437,2.8074721502444047,-0.5052627352624183,-0.6317600929403164,1.097507923142122,1.0831955525640802,1.4663643630291132,-0.8890078963255474,-0.2180384899285892,0.09728311728724141,0.10489161138395066,-0.5035370245281435,0.0
-0.022944952416453827,-0.712526756462136,-0.5764321464547425,0.8844481272866709,-1.249495194907851,-1.346607610662153,0.06478879135596895,-2.1877292549069804,0.9672532603889631,1.132837770398992,0.14614781321729825,-0.2348445531957378,-1.3435493328982673,0.995973980054532,1.0
-0.08592502158710608,0.826764380495456,-2.167020495071708,-0.7879950913213075,1.2938880861981161,1.2146366735306446,1.6358613082096287,-1.381786413039132,0.2185146911056658,0.2012454878981811,-0.8471222869803351,2.1928298076949724,-1.4240647625251937,-2.4564729639898357,0.0
1.425596638508548,-1.482172324940932,-1.0084066061287118,1.7157463974815663,-1.0371881257437274,-1.4586382869002983,-0.8781838261300874,-2.8975431283445934,1.2172684444260649,1.2555895756070696,0.9678576579933849,1.0485717473658704,0.002384958582622768,-0.4359744011912423,1.0
2.370297676068332,-0.904938148581835,0.3778435381554783,1.9809646477253597,-1.2503643318526492,-1.6910687925143884,-0.6928095268673866,-0.8962661039652751,1.689777131035854,0.5080963193716378,-0.2565935957358583,0.22937297506189488,-0.613552975691399,-0.008955929861660529,1.0
0.29195539343680743,0.249530204136359,-0.8586526946814317,-0.3698206003925586,0.9588901150374296,1.0419499979648645,1.0879318127499298,-0.2761265887284341,-1.0599271339020617,-0.09604656627180443,-0.023585448390865564,0.37079240724062573,-0.18293319123042998,-1.1401053162257426,0.0
0.3549354626074597,-0.712526756462136,1.1903494748662475,-1.2890059325085022,0.7377185280496018,0.006976671664192053,-1.2765599221394073,0.3482202943397591,1.3151420723741558,0.42905519139088966,-1.6558660120262916,-0.3760827447986261,0.7901911901667454,-0.3745276951037248,0.0
-0.7157257132936286,1.211587164734854,1.117263670082278,-0.37454898151158783,0.7007937881604374,2.0185705523681956,0.27687259183985197,1.6404730169348543,-1.6755535669318884,0.033056897831869256,0.16656031682318573,-0.9207624582266668,1.8061244723604934,-0.8253182005703643,0.0
0.3549354626074597,-0.327703972222738,-0.4789025178858821,-0.7771294326750493,0.3529047506739732,-0.1464111081490282,0.567683142357876,0.36419393625065344,-0.6179855863511355,0.09787197863101939,-1.6205109135648874,-0.48717458728639745,1.5191262540046404,-0.47664874792983686,0.0
-0.022944952416453827,0.634352988375757,0.23514146548360687,-0.4926207391743466,-0.2091314818519296,-1.3703631048936964,0.16862902421259343,0.9580622492019656,-1.0752982525204504,0.5004305241528149,0.045242391269669884,-2.0400093190895188,-1.4752925770660266,0.1517986625408168,0.0
-0.14890509075775832,1.211587164734854,0.6488963257172853,-0.8307480788225049,0.8832480403104545,1.6088078233586245,-0.3785881670930326,0.5078462838468292,0.06991261961307822,-1.3807191187595862,-1.1875521342073554,1.1359297049219006,1.3698920787366842,-1.4171011922575467,0.0
-1.093606128317542,-1.097349540701534,1.3778977786538036,0.8932888222761262,-1.7394745426040712,-0.04373016702395625,0.015727414326757866,-0.49335265857233424,0.8434463415904003,1.31487694012598,-0.08385409885294615,0.8111724845231787,-0.49529019825838877,0.4397052727760958,0.0
3.2520186444574635,-0.135292580103039,-1.8343033846031784,1.5050877906172724,0.3676766836693533,0.3423324494603165,0.8923947996740349,-0.5602453899067567,0.7701114725758157,-1.4347499379855895,-0.5611700734614604,0.9485787325225423,-0.2653364984848573,-1.1370667855465695,1.0
