1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,class
0.10746451422218961,-0.3699856145371849,-0.38710240940520213,-0.6513929661487601,-1.7585087833393505,0.19415181942466103,-0.3060496581335261,0.29885267576573227,-0.39438424946775863,-0.10286359433803623,-0.357082023747855,-0.09992864786818956,-0.1520571842539411,-0.24144557176631032,0.9290629121522621,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,-0.09992864786818956,-0.03760887072223007,-0.08433490104000932,-0.2348224429898975,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,0.26665405920777163,1.0
-0.9476416254138545,-0.367210329793361,-0.4175848640102549,-0.6636250931205321,0.2816569218749938,-0.4948703068134525,-0.2758042509594771,-0.2706806563692138,-0.2954008929798994,-0.5272975293559853,-0.006196658367270556,-0.09992864786818956,-0.1520571842539411,4.141720192606708,-1.076353373834938,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,-0.09992864786818956,-0.03760887072223007,-0.08433490104000932,-0.2348224429898975,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,0.26665405920777163,0.0
-0.8304076098987385,0.34039009744374293,-0.19450871894600533,0.9510156671533755,0.046664013420985556,-0.7095063283260182,0.3379280815188385,-0.8251542118633578,-0.014859813025440259,0.46304831982312467,0.06208414079299031,-0.09992864786818956,-0.1520571842539411,4.141720192606708,-1.076353373834938,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,-0.09992864786818956,-0.03760887072223007,-0.08433490104000932,-0.2348224429898975,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,0.26665405920777163,1.0
1.3970386848884657,1.36691173562324,4.0688782274061435,1.574854142713749,-0.25775861798534333,4.666252785084274,2.363828997844156,2.0224403902070422,0.05591377929500587,1.3119161898590226,0.18601981791013822,-0.09992864786818956,-0.1520571842539411,-0.24144557176631032,0.9290629121522621,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,-0.09992864786818956,-0.03760887072223007,-0.08433490104000932,-0.2348224429898975,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,0.26665405920777163,1.0
-0.8304076098987385,-0.36881412734102964,-0.3856644695884613,-0.49296153293937583,-0.44619166651267617,-0.5505198064615561,-0.3234245703632369,-0.4379389169640976,-0.41707740868244286,-0.21526290770793918,-0.6573740720653992,-0.09992864786818956,-0.1520571842539411,-0.24144557176631032,0.9290629121522621,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,-0.09992864786818956,-0.03760887072223007,-0.08433490104000932,-0.2348224429898975,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,-3.7501773007731307,1.0
-0.5959395788685065,1.599460147689156,1.5942571399232257,1.697175412431469,1.5954809100496763,1.3495199214504154,2.031797925717994,-0.6825752980466143,-0.40459841108322964,-0.3858195510166689,-0.20374158969758324,-0.09992864786818956,-0.1520571842539411,-0.24144557176631032,-1.076353373834938,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,-0.09992864786818956,-0.03760887072223007,-0.08433490104000932,4.258536736384357,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,0.26665405920777163,1.0
-0.8304076098987385,1.7336387300238811,-0.2560287978084523,-0.0004980249489838121,-0.9322847695615688,-0.4208447535715383,0.1629690505033057,-0.39165476992625314,3.732193536037433,2.1607840606988167,0.10242283663066754,-0.09992864786818956,-0.1520571842539411,-0.24144557176631032,-1.076353373834938,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,10.007140307942981,-0.03760887072223007,-0.08433490104000932,-0.2348224429898975,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,0.26665405920777163,1.0
-0.7131735943836225,-0.3273433388864964,-0.4238199115431066,-0.6024644582616719,-0.24707712214652475,-0.836118439587346,-0.1110111767171922,-0.8580119044550987,1.4674119168214912,-0.9517314643739342,1.624244670973663,-0.09992864786818956,6.576473218982953,-0.24144557176631032,-1.076353373834938,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,-0.09992864786818956,-0.03760887072223007,-0.08433490104000932,-0.2348224429898975,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,0.26665405920777163,1.0
-0.24423753232315842,-0.37119067238647696,-0.433518874371987,-0.7003214740358482,0.052004761340394834,-0.8279611138100901,-0.3191152043414585,-0.5910431551733685,-0.4238007552041203,-1.093209443517146,-0.4881594068883155,-0.09992864786818956,-0.1520571842539411,-0.24144557176631032,0.9290629121522621,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,-0.09992864786818956,-0.03760887072223007,-0.08433490104000932,-0.2348224429898975,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,0.26665405920777163,0.0
2.8038468710698576,0.12430099722590553,0.15881064124892408,1.9051215709515936,0.40983487194081647,-0.46462487929731444,0.11791896122902763,-0.5109525300549279,-0.253577657122924,1.1704382115197063,-0.08802783909030423,-0.09992864786818956,-0.1520571842539411,-0.24144557176631032,0.9290629121522621,-0.22804811671312736,-0.03760887072223007,-0.15685033008956037,-0.16606082436119043,-0.03760887072223007,-0.03760887072223007,-0.053224629541234955,-0.24144557176631032,-0.09992864786818956,-0.03760887072223007,-0.08433490104000932,-0.2348224429898975,-0.05322462954123496,-0.1256261219854677,-0.3668996928526714,-0.05322462954123496,0.26665405920777163,0.0
