a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,class
-1.674784179792079,0.38505064864624194,0.6528505372575926,-0.09638211353236886,0.9102688248540248,-0.889171743150809,-0.5481903319225411,-1.3389802383897622,1.0
-1.331290820453779,-1.209291175424406,-1.2537820021681396,1.4226824463439716,0.1552418789537271,-0.3025363671989046,-1.0920446401713244,1.3246735044195947,0.0
-1.4176240538118172,-1.6514598591228864,-0.7687213228507851,0.8898587572915901,0.061456740549439656,0.29411795550997694,0.9880784619013395,0.4367889234831424,0.0
-0.9150400790310663,1.372346455886522,-0.9496381771099514,-0.7953576486600902,6.130488326921955,-0.5225322479542934,-0.25785080934819576,0.4367889234831424,0.0
0.9293813096868163,0.9924923683234107,-1.0863726865415548,0.6113439710565951,0.30892232552967164,2.698780567190185,-0.5313854121822246,-1.3389802383897622,0.0
0.7121711149588931,0.35797769213640845,-1.1886208907513633,-0.8441827721151742,-0.15956021331316292,-0.26915642368950937,0.4603880814808382,1.3246735044195947,1.0
0.943679973127672,1.4982487790556636,0.49067728997734555,0.3228105413231397,-0.8269482495491106,0.4382262130089346,0.026332209512886923,0.4367889234831424,1.0
-0.7683263373336591,-1.3324373422432203,0.7602002863186749,-1.3899991705157337,2.3429244847753834,0.47715519098519754,0.9805654404207488,-0.4510956574533099,0.0
0.7045079357262158,-1.4043348290598154,0.7674990482559942,0.33516219760830446,-0.4469922282055943,0.7344339693833052,1.5707599856589438,-1.3389802383897622,0.0
-0.7510953174229007,0.7472460665590651,0.9161061184570934,-0.8754192210927163,0.7883717667498659,-0.27582809332413377,-0.8075237341007968,0.4367889234831424,0.0
-1.4449230593125792,-0.7113800037417745,-1.6803663529772837,-0.6032414020216076,-0.8396519740023721,-0.40313195601799096,-0.1711926779847657,0.4367889234831424,1.0
0.5353733142443329,-0.11397537279607269,-0.9596619021524133,1.3586962427975113,0.8476934485970916,0.9169210072612357,0.8099075550034891,-0.4510956574533099,0.0
1.2179375186655075,0.21855953607827,-0.07235527667134257,1.6251781477677472,0.11998712391622472,0.1597346903399184,-0.04909614106606178,-1.3389802383897622,0.0
-1.683947793760524,-1.5755365259518803,-0.739471085975328,0.11332280758365545,0.21217079393205415,-0.4609807047987765,0.7638654537871162,1.3246735044195947,1.0
-0.0945283714714566,1.139907162781251,1.4325383666874532,0.034305135767302375,-0.5275000158321888,-0.5720916107906725,1.4421640888879828,1.3246735044195947,1.0
-1.2115266679488044,-0.5292981990098401,-1.2200338515090037,0.5737039974933237,-0.9410341634838852,-0.2425090680021363,-2.10688887373808,0.4367889234831424,1.0
-1.2586670387225511,-0.11753325752296237,0.19505673559359768,0.7860887305940759,-0.7084008698397454,-0.9532148079390449,-2.313601311974895,-1.3389802383897622,1.0
0.2281062045196053,0.24194041298273347,1.6686960869325211,-1.0197157116481632,-0.36583142411097164,-0.14142806759457968,0.39745161979223725,1.3246735044195947,1.0
-0.10806654059418364,-0.019935731030217417,0.205580612092067,0.24416418986022606,-0.8447651547672271,-0.6013842340122918,1.2304678143118601,-1.3389802383897622,1.0
0.6935218759143268,1.465601573747415,0.5166058313208375,-1.5889988557816548,0.3248777921759948,-0.8673114611101552,-1.2601584336586482,-0.4510956574533099,1.0
-1.5479220803179012,0.8523929151899104,-1.106154538956737,1.0797645969204472,0.30713019064880487,-0.7798000675250387,0.9822946279043764,1.3246735044195947,1.0
0.9610206138410435,-1.1982080548196559,0.9788044151180822,0.5703481022235597,1.9467149583776149,0.12267515938432437,0.4101223901464082,-0.4510956574533099,0.0
0.5549440531608663,-1.4238619043258685,-0.19816578843967103,0.9980180708085348,0.6492005196551294,0.15318646867234859,0.4408353436990091,1.3246735044195947,0.0
-0.7803880512711898,1.2944858992133506,-1.334437460759981,0.6813623788353452,-0.6380807247793856,-0.9810473285738316,-1.2930279026362337,1.3246735044195947,1.0
-1.4047299069044423,0.3625024681672207,-0.5431495668711392,0.927193967923265,-0.7036156614713887,-0.6773724206256969,1.216629345513285,0.4367889234831424,1.0
-0.8148569423928698,-0.33035601210986004,-1.219043896558148,-0.5803946912184753,-0.7843066320932496,-0.5913978414189508,0.553972900637882,1.3246735044195947,1.0
0.20279407606620703,-0.801094441347378,0.7704585651474025,0.35200472835676505,-0.6668339476474108,-0.3395024258034652,0.598380224032089,-0.4510956574533099,1.0
-0.508757979345989,1.2880032543144528,-0.7705943038205226,-1.0263469326770391,2.5099336905006946,-0.28970648122343595,0.6369788687815802,-0.4510956574533099,0.0
1.7127212882103147,0.8673780099535512,-0.1897390987360458,-0.6391298644837496,-0.3003062485021978,-0.050909765172253034,-1.852410115730815,-1.3389802383897622,0.0
1.148276924254917,1.7083807542843141,0.03031719394597564,-0.8976809271880714,0.31112312442839785,1.9126780949989968,-0.3847026118468774,0.4367889234831424,0.0
0.21289974380710905,1.2829485805583591,1.4999035938310472,0.9526784544446982,3.0491157551720605,0.4692728932454641,-1.3897978056352474,0.4367889234831424,0.0
0.5698627592665029,-1.375080345551096,0.2545816574992303,0.6318471600064162,1.477171389787775,-0.9913073695327844,1.2499857695868346,-1.3389802383897622,1.0
-0.4076430658855807,0.6104361083954937,-0.5361439971666517,-1.4658571163056493,-0.8120495828470605,-0.6218975472427087,1.4424274421541674,-1.3389802383897622,1.0
0.8170987769601908,1.6267008049159324,-0.6917945795964873,0.4052856960531223,0.15159611436765,-0.2565524829487803,-1.3413904939527628,0.4367889234831424,0.0
1.3185077537629317,1.733987889813824,0.7961904952288779,-1.0150461830525523,-0.5675559223406553,-0.9383639852705431,-0.6224410461979848,0.4367889234831424,1.0
1.5323436831604182,-0.04440048964548383,-1.4159931919726354,-0.10043861324258462,-0.9133191945019977,-0.41553090222335015,-0.8699086446092752,0.4367889234831424,1.0
