V1,V2,V3,V4,V5,V6,V7,V8,class
-0.7730313144123677,-0.7109295420076848,0.015077028445164764,-0.12419138899834968,-0.23861435443939175,-0.09120264584206139,-0.7822106326240786,-0.7520637711530505,1.0
-0.9374907729929716,0.2036088948897492,0.3490442957203698,-0.18535210793781,-0.36236394929538457,-0.577095754974016,0.739490489294509,0.5405054295657248,1.0
1.067696403478687,1.845123724120776,-0.7592955846695186,-0.3766807493096987,-0.13205693159545948,0.3696962439586997,-0.8980328705043537,-0.8070069016080156,1.0
0.4412276881077573,0.23792089116959672,-0.43777709053913383,-0.28202930385032515,3.77984308699806,2.834964576136585,-2.020229917577548,-0.9958282036215893,1.0
-0.45751279757994995,0.06931246394367198,-0.07766860632140805,-0.20393406706226247,-0.3659669292481366,-0.5640929994099093,0.35498229488400385,0.07930915186571562,1.0
-0.09235188862042404,-1.1307698928482377,0.14923235332612786,-0.07034627514892446,-0.31745436455349024,-0.1889467611427631,-0.04337797793781457,-0.32514090092668424,1.0
-0.07164217902138503,0.7013398605829699,-0.17624843254608988,-0.35010470037251107,-0.300857960831449,-0.06196563968286542,-0.13542622449149735,-0.4140268833858884,1.0
0.20397969137758992,0.9338385980139923,-0.4381592175900955,-0.33588232529517154,-0.38945722376007597,-0.7443269235445225,1.2556777381705602,1.2001362258030768,1.0
-0.485227261896311,0.5858160064488064,-0.049456378750288625,-0.31564617704335934,-0.3939113013378593,-0.6592201154450925,1.4684173139654557,1.216833850314224,1.0
1.446866821872857,1.0404427260428328,-0.6723787325772562,-0.306260727559997,5.413156173726512,3.5210826434260563,-2.065743501158146,-0.9912016128366712,1.0
0.3727029136991724,-0.960947773945923,-0.39812519876881153,-0.2046879254111692,-0.27098443416570517,-0.10155092813263436,-0.46048995183211383,-0.5970291815153788,1.0
0.2755500113154453,-0.8430017476250153,-0.19895649469552618,-0.21291680734869664,-0.30639009539415263,-0.36758390999924256,-0.1623685926057125,-0.33187124450432853,1.0
0.721417876800638,0.44136538758560057,-0.37159475051872914,-0.3324388787863902,-0.29475842785205786,-0.2703645155563953,-0.21398160062813384,-0.40395891516916554,1.0
0.8639494075704945,0.029338050596566457,-0.5015021265657157,-0.26161675454487954,-0.3914431182184824,-0.7832405884230719,1.374792090790128,1.5182277020831751,1.0
-0.7352665498494142,-0.3202466413275697,0.17289016501615462,-0.10255153165968708,-0.31995091758012933,-0.4117152062010575,-0.1730673729051811,-0.3643405313456716,1.0
-0.8156689518221539,-0.20575943805255476,-0.09154057098981583,-0.2024600852443818,-0.37558433242456274,-0.6110769591458175,0.9001705397139215,0.6223869453480404,1.0
-0.27051630208274485,0.975091082712133,-0.22594440481549946,-0.32690109463764266,1.9653313191170418,3.3930352220315814,-1.7007499114947866,-0.9979607051143443,1.0
-1.5627412701521932,-1.552367673631939,0.5459705537447433,0.3589075076569183,-0.36582507964396477,-0.6068656191132532,0.32935175292054386,0.11638954535166669,1.0
-3.819185952788663,-2.03254103140756,4.971031590256343,5.26622422025679,1.5194980123904696,2.2127362431090036,-1.6244810097917988,-0.9840840798544946,0.0
0.8502444526887776,-0.7782046097712144,-0.5407813808576242,-0.16898064438005952,-0.33864669545748677,-0.5082928727661222,0.1217194440533856,-0.08082926387425697,1.0
0.27676822952715346,1.4868286368482018,-0.4567386615519694,-0.3852984813990258,-0.22215980032152238,0.2677941660514498,-0.6367776567245429,-0.7065777354319565,1.0
-0.7310027861084356,-1.1483301794162428,0.050988374511781155,-0.016349492153631247,-0.3038084326117964,-0.08188485408784704,-0.23432577444459887,-0.4769910953907296,1.0
0.5947231827829875,0.23810898562113716,-0.2828236912132327,-0.2774273192200765,-0.28897096398827266,-0.20482907953404447,-0.369897501224707,-0.5233516401941664,1.0
0.376966677440151,1.176092891080485,-0.3537589950624141,-0.3653792029735646,-0.3341926178797034,-0.4567265057421349,0.10174718183354964,-0.11673680837149046,1.0
1.1164251319470142,0.21262833751939597,-0.6580037434968606,-0.28243180097608933,-0.3216247429229298,-0.369248013890034,-0.007729230276920068,-0.22593870762776588,1.0
-3.069372643482281,-2.767374226877673,4.688136462779596,5.6224351655749425,1.3492217472303758,2.353426311707236,-1.55408400129632,-0.9788542219345279,0.0
-0.4136569419584556,-0.5329589554189973,0.4768167538441041,-0.007853310565133671,-0.1528520835942025,0.636627960518869,-0.7434755673837485,-0.761302564332143,0.0
-0.7288709042379463,-0.023680633248334637,0.5039217728268425,0.047715366110109465,-0.1354329521883226,0.589644194413906,-0.7996337728433182,-0.7798891678672009,0.0
-0.9039897721709967,-1.2990819324484182,0.07469644888774085,0.008592737188779535,-0.3661371487935011,-0.6785501052342,0.5582616552135548,0.44186728347260723,1.0
-0.3177222577864367,-0.2987334968062166,0.04703663060323602,-0.11954544921454874,-0.39879092772815833,-0.8598389208968111,2.234451469437278,3.0618140497904593,1.0
1.0996746315360268,-0.29870864512656653,-0.7742040790786968,-0.2293227605197656,-0.3633001567100634,-0.6430033096114166,0.4681542371191054,0.2955171724603648,1.0
-0.37101930454866944,0.45687728987560794,-0.130260320197077,-0.26365225962302974,-0.15515004720214537,0.49769963305991,-0.8096229914155202,-0.7852574893817371,1.0
-0.1852410272631725,-1.824291515485727,-0.23692948493733806,0.11053603674062303,-0.33796581734388953,-0.599980993302487,0.03426500205044894,-0.05528475555492327,1.0
0.3714846954874642,0.2789138054369313,-0.1712512689426562,-0.2773896882621077,-0.31322724633559584,-0.2646930004573932,-0.1921915892184409,-0.40980972373131525,1.0
0.9108508087212595,1.079291080353418,-0.3341093158491936,-0.36034941535571857,-0.22786215442959049,0.2284970507818736,-0.5714054409432612,-0.6695535029841246,1.0
1.453262467484325,0.9292434236594526,-0.7580091578391676,-0.32411587162443517,-0.3673854252898555,-0.7321264924396279,0.7773849165847782,0.8255379555190915,1.0
0.44914610648386044,-0.12771999077805293,-0.21447802000253893,-0.24829539704526726,-0.3952446875899307,-0.7114699899469556,1.3456236681392475,1.1372667160975092,1.0
-0.14290794440631335,-1.23838275414902,-0.14145298953508653,-0.10628315110210307,-0.402166948287091,-0.7307860218724928,1.8634617705818364,1.743733683047498,1.0
0.7768468054333599,-1.4034082606790497,-0.4823262991060807,-0.08006150502034919,-0.32051831599681696,-0.3211690495875488,0.049433340733882815,-0.20804475198278427,1.0
-0.5181191536124318,0.03477942566615933,0.20270091047208283,-0.16592464442975471,-0.3622220996912128,-0.6941921075917328,0.5765399645622664,0.5418890089125308,1.0
-0.6597370207235073,-0.5014111641482684,0.0045809023787114775,-0.10411290317266336,-0.33898713451428536,-0.48501303306134413,0.18502414910503776,-0.03842851098993107,1.0
0.7339046134706467,-0.10366534041358344,-0.5212755828121705,-0.254642083521489,-0.37975471079400236,-0.6287384182401112,0.9387340510622907,0.6744585148304911,1.0
0.6830440031318303,-0.39236865174086655,-0.21167724085045603,-0.23786629477805532,1.2169044363095454,2.8476420229814305,-1.5695532352833623,-0.9867727976756369,1.0
0.009673886610135756,-0.760012683408599,-0.3962771550315376,-0.21246848080129468,-0.3642363640908118,-0.5646014285606525,0.46979876795702913,0.19061329450114636,1.0
-0.5114189534480368,-0.8167351823251542,0.00770289186052522,0.03559240265368236,-0.39581208600661827,-0.7000589449534221,1.5627347194647347,1.4142179552071752,1.0
0.3446838948298843,-1.7471538878212276,-0.16503850679116905,0.02482961597581002,-0.138695493084276,0.4678485029888423,-0.8530690709243279,-0.8010105586134224,1.0
0.4506688792484957,0.3432585714073191,-0.2634739499730974,-0.2993165252287726,-0.3035531033107149,-0.30081715784740176,-0.3142127138983381,-0.45770648689469057,1.0
-1.7993801577765065,-2.092788955754563,2.7736727213635337,2.3754326534174894,0.7144447675432665,1.7547274245946698,-1.454736104415756,-0.964863806908038,0.0
1.5120414961992446,1.0676310042794699,-0.6230451544613916,-0.35737531313832405,-0.22590462987844626,0.13285017433358,-0.4365236911886053,-0.5808257089824364,1.0
0.4838653255175435,1.1521558616728382,-0.5771705983769235,-0.3524934808268331,-0.33041941838158684,-0.4671789933250275,0.050355344589070275,-0.16469867639058736,1.0
0.46224195225972337,-0.6649602944390689,-0.5210710819128652,-0.1895502545947974,-0.3434412120920687,-0.5900469060935991,0.029075831042194036,-0.09034882159108311,1.0
0.44153224266068436,0.5361634640534897,-0.2964371771057236,-0.29075945943586773,-0.38869123589076165,-0.7200056672792569,1.4598697483121839,1.4412809199652923,1.0
0.5088387988575611,0.5312952178763817,-0.3171649204441466,-0.24876391267020212,-0.21901073908854823,0.07918954482675307,-0.6417346353447771,-0.6833655350885606,1.0
-0.17732260888706936,0.21196239112526233,-0.052014165823141396,-0.2235831724994687,-0.32990875981335416,-0.4272622682758728,-0.010049684549933028,-0.2258700065428089,1.0
-0.6737465301581513,-0.05324876157984267,-0.16067425735751456,-0.183827924595074,-0.3414836875409245,-0.4606033814447519,-0.08811769149373949,-0.30072868449745754,1.0
-0.733439222531852,-0.9917387931378395,-0.2525276702388066,-0.09494963811853972,-0.401769769415768,-0.7306573456348606,2.1458287540764025,2.2775910795692096,1.0
-1.202757788592427,-1.3781985844431754,0.35468319577916346,0.17796441759854562,-0.22936576022702643,0.05377868922585747,-0.7455573862551534,-0.7454029584294208,1.0
1.2074869432722004,0.23647446963632313,-0.47889909538493597,-0.27761239524896225,-0.37087492557962826,-0.7666248550766133,0.9327458544909871,1.1139390161825151,1.0
1.0960199769009022,0.21127547292972607,-0.49849831548549645,-0.26233127855688093,-0.3551863593310732,-0.41335222898085094,0.39567971293606913,0.05069754868779376,1.0
0.5919821918066441,-0.667332922553415,-0.32668894191676334,-0.22928996893496442,-0.3171990352524087,-0.2258335789512092,-0.19069614250671207,-0.42793118087110255,1.0
0.425086296802624,-0.15161725399102313,-0.4901477331823695,-0.2447763458694469,-0.2249967924049601,0.2568367973352393,-0.5781567482480504,-0.6748114314148482,1.0
-0.13803507155948067,-1.23921114395783,0.056542009393762874,-0.05427613666605701,-0.2383022852898553,0.0067079725543125485,-0.6614998549448414,-0.702053960713197,1.0
0.3961536142745548,-0.1466080783606548,-0.14763906772660712,-0.18742161914593694,-0.36256253874801136,-0.6666172207345427,0.5666302070871992,0.4293361323825143,1.0
0.7229406495652732,0.5186728004758174,-0.5336862548109974,-0.3115254314972162,-0.33169606481913383,-0.6058581650096612,-0.00778130301810778,-0.06825578010370056,1.0
1.4194569121094232,-0.7937400529119494,-0.8942992060963375,-0.13754497515380182,-0.301907647909107,-0.11775328560525274,-0.1616901864621294,-0.4073931236872511,1.0
-0.43314843334578645,0.03976243878795519,0.1217738113471466,-0.2523702518831518,-0.23552203305487243,0.1795190395109872,-0.5754598736892366,-0.6714142671373665,0.0
-0.15174002644119763,-0.08905388552805225,-0.20466951247941415,-0.17386192576049897,0.029509767725972545,1.3679286789228684,-1.0250542890450123,-0.8753111758484008,1.0
0.5560447545612529,-0.19047603794042206,-0.3404588389345539,-0.21206166021248826,-0.36704498626698734,-0.678484861364265,0.5781193506561666,0.46299655824540115,1.0
0.47107403429460765,0.8890254869410635,-0.3027610895293099,-0.3191302690660363,-0.33507208541199696,-0.5409388200252301,0.06334724650953177,-0.10846583048147215,1.0
0.1616466085207308,0.9063900595904164,-0.3448194408460673,-0.3469751135117697,-0.39530142743838553,-0.8424224785998272,2.1225458352551136,2.746261469665042,1.0
1.1718540605797363,1.0743770896080334,-0.7530726299445659,-0.299461277255321,3.5621890546553034,2.4406997355481486,-2.0405349788039513,-0.9940898675176902,1.0
0.0014509136811055644,-1.5949921315027853,-0.22573530715484608,-0.014762018377019313,-0.30287222523104806,-0.39255839335510656,-0.36400614138107756,-0.47663561380154157,1.0
-0.2196556917439285,-0.7905252734771357,-0.3150378849656759,-0.23507137161683558,-0.3074965223202655,-0.2861576650997891,-0.12516823802206647,-0.3411642526417683,1.0
0.3261060671013346,0.04334274221005003,-0.2801816831266958,-0.26895638658440707,-0.31212081944341336,-0.3616696053210492,-0.3601025206926761,-0.49183675826702583,1.0
0.38671242313381643,-0.12025903313305082,-0.5588732532699281,-0.27876049048694157,-0.3479520294843765,-0.6609802962373857,0.35620860352260614,0.3058262145948974,1.0
1.3031170728912922,-0.041846923187563514,-0.6942515375320827,-0.20542425708360124,-0.35487429018153677,-0.4814106854637993,0.2015885154183617,-0.09591142529661753,1.0
0.29230051172643273,1.5874200393751638,-0.34229969758891915,-0.35359525051338736,-0.35790987171760125,-0.6612094900480103,0.4643255996866581,0.3566223066077377,1.0
-0.299144430057887,1.0591482503750864,0.18631664420597369,-0.30932923160228226,0.2806686775106086,1.735720873984663,-1.262894943417846,-0.9368095119399455,1.0
0.25392663805762516,0.34973942796663077,-0.3054275710702539,-0.30887532926945976,-0.3520656680392917,-0.6667972137951353,0.3401663137214483,0.2856515986054545,1.0
0.4820379981999812,0.5118743009878959,-0.4302923093167449,-0.3136170026461493,-0.3202629867296658,-0.19903839203563192,-0.06833750906431084,-0.347752141922008,1.0
0.4814288890941271,1.5237247270283263,-0.11514834931506457,-0.36204387579189257,1.5532582183191004,2.520164421931498,-1.6786483837514403,-0.9945910791988278,1.0
-1.6005060347151467,-1.6551922785468072,1.604071222605284,0.8754570532733168,0.017367441649575464,0.5505716561152559,-1.2138308303636811,-0.9156386480022005,1.0
0.49604750763462524,0.2082538369028918,-0.43182173010600783,-0.29760539483174364,-0.3306747476826684,-0.27306152703189523,0.037545059441704366,-0.2514646233180218,1.0
0.7022309399662342,0.45199617507031015,-0.458458999721469,-0.3353608473290353,-0.3845775973697769,-0.778277670133619,1.2262941474501812,1.3773561708482402,1.0
-1.1211371684079792,-1.7033408150011933,0.3544514827293626,0.29483960257260117,-0.3790170928658807,-0.6663272545420699,0.6783785431441705,0.4696116634437441,1.0
0.13393214420436977,0.020742353509474024,-0.08505632830479788,-0.23423733999136434,-0.4055145989726919,-0.8804435794486473,2.720072360117575,3.8237975127376114,1.0
-0.9085580904649023,-0.5869649930184166,0.45745522042146314,0.04249774018782633,-0.2324297116703531,0.23243467832194137,-0.5497599803365837,-0.6613505451262522,0.0
1.7818768300926056,0.13237149525548023,-0.497556782973012,-0.2939659854879225,0.23609953148620857,1.4152467496250893,-1.250841926749464,-0.930220566558416,1.0
-0.4998458804368091,0.40568702970836557,-0.17360086906058986,-0.2919746849252896,-0.3696550189566057,-0.7274510596066659,0.770013489417633,0.7904037469582437,1.0
0.04165211466747539,-1.1073462612055898,-0.46580897769836904,-0.07099686797380818,-0.3253412025725915,-0.20458049694840594,-0.04032153652716386,-0.34133442392962965,1.0
0.8895319900163663,0.9594396655534765,-0.406014126572243,-0.34681223280551116,-0.2870134394371284,3.830277318628266e-05,-0.3043709200967032,-0.5198236986612325,1.0
-0.019563350470860483,0.9089952436612634,-0.22463991612467224,-0.29430690398971104,-0.3693996896894545,-0.45084618868772397,0.5743012836541815,0.17014581265883688,1.0
1.0634326397377085,0.25028934825332516,-0.681880440349622,-0.2945532776644935,-0.37147069390357806,-0.7067498109029208,0.7512990005657818,0.6952159670654116,1.0
-3.4826531718042797,-2.511497146431785,5.470390603391259,6.61073727347499,2.4016607021605156,2.705675125223004,-1.7314017161857351,-0.9926431640202831,0.0
-0.6883651486986494,-1.4079491532718218,-0.028510572609830108,0.046710088154641775,-0.35274654611895845,-0.42451175918963185,0.3644904019670867,0.019772632372860706,1.0
-0.6052217557495664,-0.40619187611480545,0.06571453040753637,-0.14125627386594392,-0.34945563531574286,-0.6145620208332397,0.25035776028944107,0.11352773871907555,1.0
-0.8251101429628923,-1.0537272644775604,0.07493698798248558,-0.03994094264787746,-0.38296051187543134,-0.5718338468791575,1.0529633113123902,0.7337548228471029,1.0
0.9056733813214997,0.3914036269313902,-0.28326197093241506,-0.3096105131958903,-0.3459093952114457,-0.573684944333944,0.07221684033792809,-0.08609797498394994,1.0
0.2859048661149648,0.8291141285145421,-0.4212899399007531,-0.3465292419961456,-0.3350153455635421,-0.5219556910554407,-0.06104844093007576,-0.22664211106360738,1.0
0.6154328923820266,0.9615357642965031,-0.32097265160721317,-0.3824720364858462,-0.38900330500636765,-0.6348922572377333,1.0934266927547864,0.7643376805285134,1.0
-0.2659479837888392,0.029936333667684452,0.004582732248747222,-0.2748481499326621,0.38668707184511547,1.816242532632576,-1.293287288537513,-0.9397669732378847,1.0
0.280422884162278,1.1124524932589865,-0.14571790907437143,-0.2947488087369112,-0.3263341498017948,-0.23657842460803777,-0.015255656395216869,-0.3165687505740038,1.0
