V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,class
1.6575897397523378,-0.10350244018248086,-0.35438572584067435,0.10951478260982558,2.915824965045648,2.4713574309796864,-0.6562180086176145,1.289191453268312,3.290977019063433,0.39707367898124774,2.4674451730251343,0.39707360519339235,2.0923634817144228,-0.19298255744905785,1.0406694420566527,-0.19439046956262512,0.38053625357346565,2.184306108958796,2.5800110906994376,3.3544622957432395,-0.10144527602172103,0.0
-0.4963132686952564,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.39830189640787816,-0.320695887626156,0.7141207762921521,-0.5439092618706779,-0.478443302997109,-0.08433259733533323,-0.3167313567554172,-0.0843326721467601,-0.40679458357137294,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-0.31634218366426137,-0.5156947960087672,-0.3703501184623272,-0.4323884923049656,-0.45548117059159976,1.0
0.15638461265249948,0.126888850211028,-0.35438572584067435,0.3288548107369362,0.791898439567572,0.4641576874369363,-0.6562180086176145,1.3645463223163,0.29606726182858695,0.05906066799962377,0.4566510126280694,0.059060455386534254,0.3647575708121613,-0.30396946013674947,-0.1630070819639054,-0.19439046956262512,0.08187406618586834,0.15930543023312363,0.6923079456876597,0.9229054739438657,0.164081644905688,1.0
-0.2874499466639745,-0.10350244018248086,-0.35438572584067435,-0.21949525958084032,-0.0857240303941236,-0.1437278980900306,-0.6562180086176145,0.8915742719087177,-0.4833820425327568,-0.05675094758674642,-0.14658723549105016,-0.05675099932177104,-0.15520148975065523,-0.30396946013674947,-0.3636198359673318,-0.19439046956262512,0.08187406618586834,-0.3656947457327915,-0.07333388935208239,-0.10353039755341098,-0.10144527602172103,1.0
-0.22218015852919892,-0.25709663377815345,-0.35438572584067435,-0.10982524551728502,0.002438957455909744,-0.03851246869627335,-0.22020112250996143,-0.23340444685733872,0.9180579292298678,-0.07127609647886232,-0.03831370377736203,-0.07127621729804398,-0.1887472355934176,-0.08199565476136626,-0.06270070496219221,-0.19439046956262512,-0.11723405873919653,0.38430550564708726,-0.04033208611761075,0.06588134822769293,-0.2784632233066604,1.0
-0.07858662463269263,-0.25709663377815345,-0.35438572584067435,-0.10982524551728502,0.01846859161046126,-0.02086569129170362,-0.4070655022703841,-0.03833687804517211,0.5116287168550934,-0.06518700185145863,-0.022846056389692334,-0.06518696153338874,-0.0210185063796058,-0.08199565476136626,0.23821842604294732,-0.19439046956262512,0.2809821911109332,0.34680549307809333,0.005870438410649551,0.035985157795733407,-0.2784632233066604,1.0
-0.4963132686952564,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.42234634763970547,-0.3335313139733138,1.6484426750942658,-0.6240740161770477,-0.5414848605992006,-0.08465500706866572,-0.3321990041430869,-0.08465501282750458,-0.40679458357137294,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-0.6150043710518587,-0.5156947960087672,-0.4099522823436932,-0.4323884923049656,-0.45548117059159976,1.0
-0.4963132686952564,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.4263537561783433,-0.3350783721911312,1.6484426750942658,-0.6240740161770477,-0.576346551439067,-0.0846722703870065,-0.3321990041430869,-0.08467241425242909,-0.40679458357137294,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-0.6150043710518587,-0.5156947960087672,-0.4165526429905875,-0.4323884923049656,-0.45548117059159976,1.0
0.7177047906115696,0.126888850211028,-0.35438572584067435,0.4385248248004915,0.8159428907993992,0.6437556759433511,-0.5316417554439993,0.306905997167594,1.9476398653672522,0.0033349526086651807,0.6422627812801062,0.00333487798363804,0.7337607750825473,0.9168864694278581,0.7397503110515132,0.853661219655096,0.2809821911109332,1.3218058198719356,0.6725068637469768,1.0125940452397442,0.164081644905688,1.0
-0.37882765005266034,-0.25709663377815345,-0.05906881148990334,-0.32916527364439563,-0.28208704878737967,-0.2547086977755204,-0.4693536288571918,0.12413035734907069,-0.5385797196958784,-0.07797985731022908,-0.25486076720473827,-0.07797990909039085,-0.2893844731217047,-0.30396946013674947,-0.2633134589656186,-0.19439046956262512,-0.01767999627666409,-0.4031947583017854,-0.2779450694058066,-0.28290754014516806,-0.2784632233066604,1.0
-0.31355786191788476,-0.3338937305759897,-0.35438572584067435,-0.21949525958084032,-0.2219759207078115,-0.20278426712484446,-0.4693536288571918,0.15085194211786063,-0.37589182910983576,-0.07383286297840586,-0.2084578250417291,-0.07383298380302374,-0.2726116002003235,-0.30396946013674947,0.03760567203952097,-0.19439046956262512,0.5796443784985305,-0.2531947080258097,-0.1921403809961803,-0.2629767465238617,-0.3669721969491301,1.0
-0.4440974381874359,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.370250036637413,-0.3010843462849582,0.40268014335811436,-0.48725950216084324,-0.33928705372797613,-0.08376251652820495,-0.3012637093677475,-0.08376256832066187,-0.37324883772861056,-0.30396946013674947,-0.2633134589656186,-0.19439046956262512,-0.21678812120172897,-0.32819473316379755,-0.36374975781543284,-0.3725961114410466,-0.45548117059159976,0.0
0.7829745787463451,0.8180627213915546,1.565174217439337,1.2062149232453787,1.0764244458108616,0.8789600936588472,-0.6562180086176145,1.297742360394325,0.9412990564564454,0.12571556005455506,0.8742774920951522,0.12571537060094579,0.5995777917114979,1.471820982866316,0.8400566880532264,4.52184213191712,1.4756309406613224,1.1718057695959598,1.141132469676474,0.9528016643758253,0.9606624076879152,1.0
-0.06553266700573751,0.126888850211028,0.5315650172116386,-0.0001552314537297183,-0.12980552431914028,-0.15617140302200805,-0.5316417554439993,0.4234121067595181,-0.3677574345805336,-0.06594133980967755,-0.1620548828787199,-0.06594143759975855,-0.037791379300986985,0.13997815061401692,-0.06270070496219221,0.32963537504623547,0.18142812864840077,-0.2531947080258097,-0.13273713517413135,-0.12346119117471734,0.164081644905688,1.0
-0.2743959890370194,-0.25709663377815345,-0.35438572584067435,-0.10982524551728502,-0.2500277804782767,-0.22292696512082621,-0.2824892490967691,-0.17942684562438302,-0.20681262853648427,-0.07879726392478634,-0.22392547242939884,-0.07879736174220174,-0.1887472355934176,-0.30396946013674947,-0.06270070496219221,-0.19439046956262512,0.2809821911109332,-0.21569469545681572,-0.21854182358375762,-0.29287293695582123,-0.2784632233066604,0.0
-0.4179895229335257,-0.25709663377815345,-0.35438572584067435,-0.10982524551728502,-0.2941092744032933,-0.2505161700052354,-0.033336742749538725,-0.35685816848914825,-0.12721176778545631,-0.08156514929875877,-0.25486076720473827,-0.08156501694448093,-0.33970309188584824,-0.30396946013674947,-0.2633134589656186,-0.19439046956262512,0.08187406618586834,-0.17819468288782178,-0.2779450694058066,-0.31280373057712757,-0.2784632233066604,1.0
0.05195295163685854,0.2804830438067006,0.8268819315624096,-0.10982524551728502,0.25089828685145826,0.17286209560410964,-0.6562180086176145,1.0732810483364894,0.0003239178703878654,-0.0052452848908292595,0.17823335965001422,-0.005245267463068447,0.2305745874411119,-0.30396946013674947,0.13791204904123416,-0.19439046956262512,1.37607687819879,0.38430550564708726,0.23028270040505674,0.2751546812514095,0.34109959219062735,0.0
-0.0524787093787824,0.2804830438067006,-0.35438572584067435,0.5481948388640469,0.1467056648468734,0.058199297360214536,-0.6562180086176145,0.9086760861607434,-0.12227302824980854,-0.028361006255686296,0.054492180548656344,-0.028360988877074392,-0.004245633458224623,-0.19298255744905785,0.33852480304466054,0.32963537504623547,0.8783065658861278,0.009305379957147891,0.19728089717058508,0.06588134822769293,0.34109959219062735,1.0
0.40440980756464673,1.2788453021785722,2.894100332017807,1.754564993563155,0.7838836224902962,0.6006494771342341,-0.6562180086176145,0.9754800480827183,0.7913937858450203,0.05245445642576133,0.595859839117097,0.052454543029477496,0.44862193541906725,0.47293885867709173,0.6394439340498,-0.19439046956262512,1.0774146908111926,0.8343056564750144,0.837515879919335,0.6837359504881896,1.4917162495427332,1.0
-0.39188160767961544,-0.3338937305759897,-0.35438572584067435,-0.32916527364439563,-0.45841302448744636,-0.3474548379336699,-0.8430823883780372,-0.7576819400209974,-0.8552400781579972,-0.08481037693373278,-0.34766665153075665,-0.08481038269290199,-0.4403403294141353,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-1.112774683364521,-0.628194833715749,-0.44955444622505913,-0.46228468273692513,-0.3669721969491301,1.0
-0.18301828564833358,-0.026705343384644576,0.23624810286086764,-0.21949525958084032,-0.20594628655325997,-0.18962911541267102,-0.4070655022703841,0.03167367404905747,-0.25329488298963937,-0.0744059821295621,-0.19299017765405935,-0.07440598786660939,-0.08810999806513052,-0.30396946013674947,0.03760567203952097,-0.19439046956262512,0.48009031603599805,-0.14069467031882785,-0.1921403809961803,-0.22311515928124903,-0.012936302379251353,1.0
-0.4702053534413462,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.42234634763970547,-0.3335313139733138,2.271323940962341,-0.6507956009458377,-0.4630460562095015,-0.08468608104167913,-0.3321990041430869,-0.08468608680058407,-0.39002171064999175,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-0.7145584335143911,-0.4781947834397733,-0.4165526429905875,-0.42242309549431245,-0.45548117059159976,1.0
-0.4832593110683013,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.4143315305624297,-0.32861166884065474,1.2124257889866128,-0.5973524314082578,-0.5013939161333544,-0.08455805627286386,-0.3321990041430869,-0.0845580620314966,-0.39002171064999175,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-0.5154503085893263,-0.4781947834397733,-0.40335192169679884,-0.42242309549431245,-0.45548117059159976,1.0
-0.20912620090224382,-0.25709663377815345,-0.35438572584067435,-0.10982524551728502,-0.105761073087313,-0.10120958140368407,-0.09562486933634635,-0.3060871574284474,0.7867455603997049,-0.07552466817580272,-0.10018429332804096,-0.07552465089747074,-0.20552010851479877,0.028991247926325323,0.23821842604294732,-0.19439046956262512,0.2809821911109332,0.45930553078507513,-0.09973533193965971,-0.11349579436406415,-0.2784632233066604,1.0
-0.18301828564833358,-0.25709663377815345,-0.35438572584067435,-0.10982524551728502,-0.45841302448744636,-0.3474548379336699,-0.8430823883780372,-0.7576819400209974,-0.8552400781579972,-0.08481037693373278,-0.34766665153075665,-0.08481038269290199,-0.4403403294141353,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-1.112774683364521,-0.628194833715749,-0.44955444622505913,-0.46228468273692513,-0.2784632233066604,1.0
-0.4832593110683013,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.42234634763970547,-0.3354599798848595,2.271323940962341,-0.6507956009458377,-0.5173721911016265,-0.08470327530674655,-0.3321990041430869,-0.08470348822550858,-0.39002171064999175,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-0.8141124959769236,-0.5156947960087672,-0.4165526429905875,-0.42242309549431245,-0.45548117059159976,1.0
-0.4963132686952564,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.42234634763970547,-0.3335313139733138,2.271323940962341,-0.6507956009458377,-0.4630460562095015,-0.08468608104167913,-0.3321990041430869,-0.08468608680058407,-0.40679458357137294,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-0.7145584335143911,-0.4781947834397733,-0.4165526429905875,-0.42242309549431245,-0.45548117059159976,1.0
-0.16996432802137845,-0.18029953698031714,0.08858964568548215,-0.21949525958084032,-0.1618647926282433,-0.16400467446488984,-0.5316417554439993,0.24010203524561913,-0.30152022198478773,-0.06952529676825554,-0.1620548828787199,-0.06952530249492545,-0.05456425222236816,-0.30396946013674947,-0.2633134589656186,-0.19439046956262512,0.48009031603599805,-0.17819468288782178,-0.14593785646792,-0.18325357203863635,-0.18995424966419072,1.0
-0.31355786191788476,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.4103241220237918,-0.33008137414758115,2.458188320722764,-0.6572087812903472,-0.3331862578309996,-0.0846649737577878,-0.3321990041430869,-0.08466495649889003,-0.37324883772861056,0.8058995667401665,-0.2633134589656186,-0.19439046956262512,-0.8141124959769236,-0.4781947834397733,-0.40335192169679884,-0.4124576986836593,-0.45548117059159976,1.0
-0.36577369242570523,-0.3338937305759897,-0.35438572584067435,-0.21949525958084032,-0.26205000609419027,-0.2441680744514583,0.09123951042407637,-0.40228486259609114,0.019788361922646592,-0.08174464177398734,-0.23939311981706854,-0.08174483166870085,-0.2726116002003235,-0.30396946013674947,-0.2633134589656186,-0.19439046956262512,-0.4158962461267938,-0.2531947080258097,-0.2515436268182293,-0.2729421433345149,-0.3669721969491301,1.0
-0.4310434805604808,-0.3338937305759897,-0.35438572584067435,-0.32916527364439563,-0.2500277804782767,-0.22615000307461233,-0.22020112250996143,-0.21897479108219214,-0.17747070541293022,-0.07935091005285418,-0.22392547242939884,-0.07935089278265758,-0.33970309188584824,-0.30396946013674947,-0.3636198359673318,-0.19439046956262512,-0.01767999627666409,-0.17819468288782178,-0.2515436268182293,-0.24304595290255537,-0.3669721969491301,1.0
-0.14385641276746822,-0.026705343384644576,-0.35438572584067435,0.10951478260982558,-0.0857240303941236,-0.10346828640169738,-0.4693536288571918,0.14924864703173318,-0.045577308402102695,-0.06632520695630323,-0.10018429332804096,-0.0663250975873799,0.029300112384537735,-0.30396946013674947,-0.3636198359673318,-0.19439046956262512,0.38053625357346565,0.08430540509513576,-0.1195364138803427,-0.03377261987883879,-0.012936302379251353,1.0
0.6263270872228838,-0.18029953698031714,-0.35438572584067435,-0.21949525958084032,1.2848096898200312,1.0410660105824743,-0.5939298820308069,0.7146773807393284,1.9842446407491114,0.08591873151439604,1.0444216133595192,0.08591872611823298,0.331211824969399,2.1377423989924655,1.3415885730617922,-0.19439046956262512,0.8783065658861278,1.3593058324409295,1.4579497807274018,0.9926632516184379,-0.18995424966419072,1.0
-0.45715139581439107,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.45841302448744636,-0.3474548379336699,-0.8430823883780372,-0.7576819400209974,-0.8552400781579972,-0.08481037693373278,-0.34766665153075665,-0.08481038269290199,-0.4403403294141353,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-1.112774683364521,-0.628194833715749,-0.44955444622505913,-0.46228468273692513,-0.45548117059159976,0.0
-0.4963132686952564,-0.410690827373826,-0.35438572584067435,-0.32916527364439563,-0.43837598179425696,-0.3414677226307168,3.33022209293807,-0.6775171857146276,-0.6303821722408597,-0.08477030301742436,-0.34766665153075665,-0.0847701936877192,-0.40679458357137294,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-0.8141124959769236,-0.5531948085777612,-0.42975336428437616,-0.4423538891156188,-0.45548117059159976,1.0
1.9839386804262158,1.1252511085828996,0.5315650172116386,0.8772048810547127,0.924142921342622,0.8213992142345902,-0.5316417554439993,0.36996893722193824,2.2660433083713643,0.02525121861520451,0.8278745499321429,0.025251144036776,1.4382214377805569,4.579454258121681,2.84618422808749,1.3776870642639565,1.0774146908111926,2.109306083820808,0.9035194863882782,0.9328708707545189,1.3146983022577938,0.0
-0.33966577717179497,-0.18029953698031714,-0.35438572584067435,-0.0001552314537297183,-0.22999073778508725,-0.21449549783372174,-0.09562486933634635,-0.3055527257330715,0.029956355084274196,-0.0797884776283986,-0.2084578250417291,-0.07978841432361668,-0.22229298143617995,-0.30396946013674947,-0.3636198359673318,-0.19439046956262512,-0.11723405873919653,-0.14069467031882785,-0.21854182358375762,-0.24304595290255537,-0.18995424966419072,1.0
-0.24828807378310916,-0.3338937305759897,-0.35438572584067435,-0.21949525958084032,-0.2901018658646554,-0.24687542633263865,-0.22020112250996143,-0.24729967093710947,-0.2617197916092737,-0.0805250228598476,-0.23939311981706854,-0.08052507464542093,-0.17197436267203642,-0.19298255744905785,-0.1630070819639054,-0.19439046956262512,0.2809821911109332,-0.21569469545681572,-0.27134470875891226,-0.31280373057712757,-0.3669721969491301,1.0
-0.45715139581439107,-0.3338937305759897,-0.35438572584067435,-0.21949525958084032,-0.4103241220237918,-0.3268995910796035,0.8386970294657674,-0.5572700542550728,-0.5464236001348484,-0.08446628447256427,-0.3321990041430869,-0.0844664973908224,-0.3564759648072294,-0.30396946013674947,-0.46392621296904496,-0.19439046956262512,-0.5154503085893263,-0.4781947834397733,-0.40335192169679884,-0.4124576986836593,-0.3669721969491301,1.0
0.35219397705682626,0.35728014060453683,-0.05906881148990334,0.6578648529276021,0.40317981131969766,0.17369235018100496,-0.5939298820308069,0.6713884134138887,0.2429031832977907,-0.02261975598397052,0.17823335965001422,-0.022619761610909346,0.6331235375542603,-0.30396946013674947,-0.1630070819639054,-0.19439046956262512,-0.21678812120172897,0.009305379957147891,0.3028866675208943,0.5442203951390452,0.42960856583309703,0.0
0.11722273977163412,-0.026705343384644576,0.3839065600362532,-0.0001552314537297183,0.15472048192414917,0.09080097087035194,-0.5939298820308069,0.6297027411745765,0.09590305358968801,-0.034028231418356786,0.08542747532399583,-0.03402805292748974,0.18025596867696836,0.47293885867709173,-0.06270070496219221,-0.19439046956262512,1.0774146908111926,0.3093054805090994,0.17087945458300777,0.12567372909161195,-0.012936302379251353,1.0
