1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.2820292317170394,0.7456480974313938,-0.4858289392142743,-0.668851755280267,-1.7477516563649909,-0.8672044592780206,-0.6109654208032864,0.3601173939482367,0.12346619958119871,-0.41541179450368754,-2.023559108865861,1.487337929639452,-0.6901494018260294,-0.07783465378682027,1.5948340882494803,0.0030863457111904866,-0.8798826901281198,1.9601336938267555,-0.9100994580272038,-0.07649525113945767,-0.8750094682111578,-0.41903033598370826,0.6618819448627363,-0.4632105495454407,-1.3083537963681675,-0.4399318633808839,-0.8711866344828354,-1.055583027747647,1.0
0.9098801949062646,0.3931981859931466,-0.4669403408486035,-0.8451973364030283,1.0969359798721707,-0.6219398348896099,-0.6161421024463406,0.8193648145980608,1.2346619958119869,-1.2279641924380784,-0.11386484796106905,-0.7619919383928341,-0.6901494018260294,-0.15696203678763385,0.06407396481188571,1.3555914765420543,1.3198240351921797,-1.0192299186133165,-1.1888050657125968,0.6113128913974656,-0.8750094682111578,0.2132547437801677,-0.07838077533881198,0.330704254689143,0.5331480514157784,-0.5901668952864593,-0.21609337055733344,-0.4161460242076917,0.0
2.2261013023426472,-1.081002372110109,0.5803045763686414,0.8581674562938825,0.759795870274125,3.949238309728801,-1.6437164856384188,-1.6246452227166088,-0.9877295966495896,-0.12847253848301418,2.134093383074618,-0.26177370342056366,-0.6901494018260294,0.09496396424749291,-0.854891383334545,0.6927711956322694,0.2199706725320299,0.6991382942205636,0.18372521519025878,-0.36191536753334747,1.1973813775521105,3.114236456508241,3.090492399484866,-0.438593401199948,1.2306299461462058,0.15208543966766908,0.920143555278368,1.6828548893081845,1.0
-0.4801859500514284,1.0746793552285079,1.227236756002184,1.682093057701632,0.3542788208720019,-0.3527342012035956,2.154685452311591,-1.332944718617413,-0.9877295966495896,-0.7501341205498651,0.5027179729906414,1.5046893462371569,1.528187961186208,-0.8777363089029645,-1.9528976653747494,-0.6437081039687131,-0.8798826901281198,-0.7653383081485853,0.1846796856891451,0.07291898754446162,1.1973813775521105,-0.35030244957662227,-0.23702388004498598,-0.43628168148097435,-0.11579608578877831,-0.6946421827023254,-0.9721470931657928,-0.31090063552947783,1.0
0.2341432381317122,0.4365225931163015,-1.057797180344955,-0.21368608440152453,1.1240677737786657,-0.2971371823666948,2.1520971504400106,-0.3125927171426526,-0.9877295966495896,-0.3683527173118132,1.1671145598899006,1.3629037557519252,1.528187961186208,-0.9280229142386669,1.2639048370076311,0.23070189575879096,-0.8798826901281198,-0.7550354076920757,1.316683106281674,1.0391238514479453,0.1611859546704764,-1.3862321427096906,-0.1912654851407458,1.1722231978112931,-0.6955110541153777,-1.0401609188068763,-1.153566515322818,-0.8625967402850443,0.0
-0.42637927717417423,-0.26720619138228446,0.6428728286010568,-1.15979548327933,-0.757343089686482,-0.9142889115539887,-1.6540698489245274,1.2719826223738107,1.2346619958119869,-0.7462729777685254,-1.2335621129414993,-0.8690748554572707,-0.6901494018260294,-0.0009258017980916241,-0.9915058121301914,-0.38580649381006354,-0.8798826901281198,-0.582830622460083,-1.0885856590601002,-1.475503890480849,1.1973813775521105,-0.4896489016111832,-1.0219669631105195,-0.46160356411152054,-0.34118271897826985,-0.7932775498014908,-0.607254704191887,-0.7026463115811057,0.0
-0.6160012506370969,0.5454190584549385,-0.08916685174405381,1.0519304585890998,0.9692828111851817,-1.1414646348956135,-1.3680572728220266,-1.076200072367921,1.2346619958119869,-0.8193953399770127,0.4520497130009011,-0.8071055789403028,-0.6901494018260294,-0.5619661756886398,-0.4934146328060295,1.3888058577838436,-0.8798826901281198,-0.5243250979934267,-0.30305538392635994,0.9759099419373611,1.1973813775521105,-0.24374789541963351,-0.6011685989948334,2.0057848228108868,-0.6158643554992279,-0.3762219143448635,-0.328340437172908,-0.593113560207909,1.0
0.4311870967026347,0.7819469192109395,-0.46457928190488557,-0.8023546386584135,1.4641627231811314,-0.9587132516857789,0.29236834978083426,1.326827156848364,-0.9877295966495896,0.4422689378591371,0.42921332276686464,-1.4173788317233103,1.528187961186208,1.055092450114372,1.3046346508443922,-0.153306533624386,1.3198240351921797,-0.9518934395889957,-0.7001155554842464,0.8711920723548379,-0.8750094682111578,-0.7445866812292146,-0.8735395670539775,-0.22930129552426376,-0.3197166562814381,0.9790634543035655,0.010753525389068305,-0.32777077314605013,0.0
-0.17144737363517945,0.9271421346709176,0.664712687238411,-0.7355668216696739,-0.9916843889685684,0.6059791120227946,0.9718099187288403,-1.2136126588683154,1.2346619958119869,-0.15139867355191722,0.02957630345993361,0.8215404419897362,1.528187961186208,-0.3945907357143744,0.5078586330809685,1.4869833894888385,-0.8798826901281198,-1.1270418463054015,1.2670506232618484,0.1030480468776576,-0.8750094682111578,-0.2797152294562967,0.7935333455777455,-0.4633172160082082,-0.30176483485023425,1.022932226082692,-0.22654113910484625,-0.4026498197518795,0.0
0.0022180907062018655,-1.2788894418180545,-0.7750594841232448,-0.6147225425754179,0.7713412824640494,-0.6458811903531501,-0.8995662987773673,0.763314890073771,0.12346619958119871,-0.8493201105205078,0.11021734615824537,0.044602099928835,-0.6901494018260294,0.29931461433164175,-0.09545096343057416,-0.6080516308221736,-0.8798826901281198,2.000977309178084,-0.6256667967990323,1.8762282761490183,0.1611859546704764,-0.6994937160675403,0.31179505480655195,0.15877704310599436,-0.10570276043038525,-0.19244856600039256,-0.28205697683192793,-0.5356385073746295,1.0
-0.7377155738071853,-1.4439905182473614,0.3170457115445496,-0.13071435136861204,-1.0780147683467198,-1.666043544125774,-0.0311752461337036,0.5813034549236824,1.2346619958119869,-0.8917938236003845,-1.8116086184262805,0.397670799385838,-0.6901494018260294,-0.5888350140966296,-1.151879252694249,-1.4183824604655164,-0.8798826901281198,-0.06952796482765439,-1.3520197387633124,0.6502628608041565,1.1973813775521105,-0.24914749973822617,0.23175870397425918,-0.4466044203692767,-0.8623024640253563,-0.6585762991748704,-1.031513670073434,-1.1716706740170015,1.0
3.053610189682334,0.7315968550859707,0.19663134874514096,1.1501128446147093,0.31895357742335256,1.2377617176275206,1.6331331993010234,-1.9573283405173418,1.2346619958119869,0.19683822347151894,0.7196638115829384,-1.0282119690566167,1.528187961186208,-0.8587556039994209,0.8506675568979384,0.8456545354914369,-0.8798826901281198,-0.8963316717633911,1.6727010677346221,-1.28330823986945,-0.8750094682111578,-1.2414860182141307,-1.8007482499124399,-0.4913752773164702,2.1067274836164516,-0.42582815169829286,1.3842508213856881,0.5238755857867011,0.0
