'V1','V2','V3','V4','V5','V6','V7','V8','V9','V10','V11','V12','V13','V14','V15','V16','V17','V18','V19','V20','V21','V22','V23','V24','V25','V26','V27','V28','V29','V30','V31','V32','V33','V34','V35','V36','V37','V38','V39','V40','V41','V42','V43','V44','V45','V46','V47','V48',class
-0.09488115244886272,5.7929554920897965,-0.37026880163944076,-0.24959266108159736,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,2.538748189529324,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,1.1160085238834345,0.6962638774480737,-0.26546148243712897,-0.2197295883856643,-1.6968578235490355,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,0.5592087600559893,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,1.1961740493712503,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-0.06504281146892615,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,1.074897858126718,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,1.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,0.037163517806459184,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,-2.4799193535274484,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.048866928336164746,0.6962638774480737,3.767024846012592,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,3.1668999540795304,-0.3585226271102713,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,1.1961740493712503,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-0.06504281146892615,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,1.074897858126718,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,2.7007406391580813,-0.6080378846916681,2.9211869733608857,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.048866928336164746,-1.436237082505517,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,-0.8858757376461076,-0.17262345643177937,1.4441487029355655,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,-0.8359987415925247,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,0.7767254018336748,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,-0.930320953232481,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,-0.6223756936360709,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.048866928336164746,-1.436237082505517,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,-0.8105395789981309,5.7929554920897965,1.4441487029355655,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,-0.8359987415925247,0.4984425539928827,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-0.06504281146892615,1.6591989562649163,-0.34583295384541185,-0.02196608856953445,-0.930320953232481,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,0.39560874141652985,2.9211869733608857,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,1.1160085238834345,-1.436237082505517,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,-0.050329250823094196,-0.17262345643177937,1.4441487029355655,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,-0.8359987415925247,-0.14367886673818994,2.9324967241306577,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-0.06504281146892615,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,-0.930320953232481,-0.2807563739601485,2.470025788784456,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,-0.6653891204692793,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,-2.4799193535274484,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,2.615209259447403,0.0,-2.366225540730474,0.6962638774480737,-0.26546148243712897,-0.2197295883856643,-1.6968578235490355,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,0.6345449187039659,-0.17262345643177937,1.4441487029355655,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,-0.8359987415925247,-0.14367886673818994,2.9324967241306577,-0.2286285135516352,-0.19372182662153012,5.00816942667571,-0.11377949860963225,10.132867313845574,-0.06961418826052831,-0.06504281146892615,1.6591989562649163,-0.34583295384541185,-0.02196608856953445,-0.930320953232481,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,-0.13489018952637474,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.4330279817277347,0.6962638774480737,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,1.3194190882310262,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,1.1961740493712503,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-0.06504281146892615,-0.6027004755663158,2.8915694380212313,-0.02196608856953445,1.074897858126718,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,-0.14922799847077758,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.4330279817277347,0.6962638774480737,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,-0.3585226271102713,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,2.4749605154960763,-0.8359987415925247,-0.14367886673818994,-0.3410063485395543,4.373907630616477,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-0.06504281146892615,1.6591989562649163,-0.34583295384541185,-0.02196608856953445,-0.930320953232481,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,-0.8517806367465162,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.4330279817277347,0.6962638774480737,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,-0.4338587857582479,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,1.1961740493712503,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,0.7767254018336748,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,1.074897858126718,-0.2807563739601485,2.470025788784456,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,-0.2639304700260002,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.048866928336164746,0.6962638774480737,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,2.6915669791370442,-0.2123932369374651,-0.31576621127921073,-0.3585226271102713,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,1.1961740493712503,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,1.19344233911219,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,1.074897858126718,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,1.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,0.8257430097486147,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,4.12269164164854,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,1.1160085238834345,0.6962638774480737,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,2.6915669791370442,-0.2123932369374651,-0.31576621127921073,1.8467721987668624,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,1.1961740493712503,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-0.49009408749301175,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,1.074897858126718,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,-0.7944294009689048,-0.3423265984407288,-0.17113639131658043,2.470025788784456,0.403238919272756,2.538748189529324,-0.21793464236742974,4.551048437977424,-0.14290986091399258,-0.3823785788412593,0.0,1.8905267766890193,-1.436237082505517,-0.26546148243712897,-0.2197295883856643,-1.6968578235490355,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,0.10034306647285904,-0.17262345643177937,1.4441487029355655,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,-0.8359987415925247,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-0.06504281146892615,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,-0.930320953232481,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,2.7007406391580813,-1.12419900669017,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,4.633993484627865,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.048866928336164746,-1.436237082505517,-0.26546148243712897,-0.2197295883856643,-1.6968578235490355,-0.1770183286679853,0.0,-0.3715307877348884,-0.2123932369374651,-0.31576621127921073,2.915175903229076,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,-0.8359987415925247,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-3.3487722772236266,1.6591989562649163,-0.34583295384541185,-0.02196608856953445,-0.930320953232481,3.5618069356528417,-0.40485407259335454,-0.015530496895325856,5.695923839650314,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,1.800714017968007,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.048866928336164746,-1.436237082505517,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,2.6915669791370442,-0.2123932369374651,-0.31576621127921073,-0.8858757376461076,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,-0.8359987415925247,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,8.788929571845934,-0.09868874910002995,-0.06961418826052831,-1.3318623007956127,1.6591989562649163,-0.34583295384541185,-0.02196608856953445,-0.930320953232481,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,0.4099465503609327,-0.3423265984407288,-0.17113639131658043,2.470025788784456,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.4330279817277347,-1.436237082505517,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,2.6915669791370442,-0.2123932369374651,-0.31576621127921073,-0.8105395789981309,-0.17262345643177937,1.4441487029355655,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,-0.8359987415925247,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,1.6101592763907053,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,-0.930320953232481,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
-0.09488115244886272,-0.17262345643177937,-0.37026880163944076,-1.181550242467781,-0.3423265984407288,-0.17113639131658043,-0.40485407259335454,0.403238919272756,-0.39389491408574745,-0.21793464236742974,-0.2197295883856643,-0.14290986091399258,-0.3823785788412593,0.0,-0.4330279817277347,0.6962638774480737,-0.26546148243712897,-0.2197295883856643,0.5893245657485116,-0.1770183286679853,0.0,2.6915669791370442,-0.2123932369374651,-0.31576621127921073,-0.8105395789981309,-0.17262345643177937,-0.6924494672655727,-0.27673740791359075,-0.17774149712713408,-0.4040468499351238,1.1961740493712503,-0.14367886673818994,-0.3410063485395543,-0.2286285135516352,-0.19372182662153012,-0.1996737559782944,-0.11377949860963225,-0.09868874910002995,-0.06961418826052831,-0.06504281146892615,-0.6027004755663158,-0.34583295384541185,-0.02196608856953445,1.074897858126718,-0.2807563739601485,-0.40485407259335454,-0.015530496895325856,-0.17556414519429256,0.0
