1,2,3,4,5,6,7,8,class
-0.6966683086344906,0.2669671135721397,0.01137502889663556,0.014835500980592702,-0.3218751629582802,-0.08798721980698362,1.2212830144976718,-0.5742242876576236,0.0
1.5495224080245282,-1.5607035637495352,1.54968078502099,-0.05380268246826042,-0.5100194296694324,0.04598598892906088,1.0854952922882741,-1.2131355220037836,1.0
-0.5022216338280971,0.2669671135721397,-0.37494161125268033,-0.09443530799964271,0.6356289925106821,0.29951211695087687,-0.8857678473722983,0.8383685195295877,0.0
0.6904092029581653,0.2669671135721397,0.08567029364082583,0.2100461265634749,-0.9331232031654038,-0.12562507970919679,-0.8951325178694997,0.7485216271996628,1.0
-0.40720911405940746,-0.28928048387358746,-0.6368195661981095,-0.19445047070643523,3.6503537919715385,0.30292457398191586,-0.670380425936701,0.20944027322008435,0.0
2.153917838486631,-1.640167506241782,1.1337566151543605,-0.10256035251893313,-0.13638081549658088,0.050056202810613744,-0.7031567726769006,0.9381983998961766,1.0
0.07074860311494335,0.5053589410488799,-0.0372920906203934,-0.04591817971772094,0.4483680322160142,0.03611962725760185,-0.717203778422701,0.823394037474599,0.0
-1.1935758912474719,-1.1633838512883017,-0.318219212910261,0.010265085819998122,-0.8235932075213527,-0.15392019863846743,1.2727887022322708,-1.5625401032868411,0.0
-0.7964182947628379,0.9821425960023604,0.010680450874637665,-0.18759751534289576,-0.3139254052099217,0.10212760753537391,-1.3259073607406944,1.2077390768859586,0.0
0.5707092196041483,-1.958023276210769,-0.01564546488260934,0.004878898306453041,2.0754184513800626,-0.08156591388104793,-1.2322606557686944,1.2476710290325999,1.0
-0.31030160774685467,1.4589262509558407,0.02285174136422737,0.35209580573299903,-0.21852831222961916,0.06442834872184051,0.9871662520676752,-1.4177867767552863,1.0
0.6551940363513765,0.5053589410488799,0.10515569423845894,-0.21287054152701892,-0.6478152306409805,-0.012107958645277044,-0.8061681481461019,0.7734790972913081,1.0
-0.5979710928082893,1.8562459634170745,-0.548791304595213,-0.2083151420246178,-0.04451694818221549,-0.018084639270426323,-0.707839107925503,0.6536832408513987,1.0
-1.0866144285494235,-0.5276723113503277,0.22457645914837357,0.6593199031336029,-0.6531150691398862,-0.04543689874940339,2.654077600569249,-2.0417235290464575,0.0
0.05006166667777139,0.34643105606438646,-0.04318634333495862,-0.06438259497782897,-0.9640389277423537,-0.0298557060088369,2.387184491399053,-2.261349265852949,0.0
0.620663170440983,0.2669671135721397,0.3171364799796508,-0.24048236017048472,-0.8297763524367427,-0.02514628044258232,1.0620836160452725,-1.2530674741504177,1.0
-0.44942520317546797,0.18750317107989298,-0.15867397899526375,-0.32187404993484875,-0.012717917188781321,-0.0034696993373447694,0.42996835748428075,0.09463591079851391,0.0
0.3397840538283911,0.4258949985566332,-0.04415253405771024,-0.13113039496982673,0.4669174669621841,0.06477612891322827,-0.764027130908701,0.8034280614012855,1.0
-0.6183421981548172,-0.7660641388270679,-0.4949068029644386,0.31076028091654817,0.5366986738644425,-0.030393676268483542,-0.7968034776489006,0.6037683006681078,1.0
-0.7787843922018899,0.5053589410488799,-0.628117247096625,0.28798346177929146,-0.36162395170007294,0.03484880318913606,-0.7265684489199022,0.6486917468330738,1.0
1.3942387884579714,0.5053589410488799,0.3780188570197155,0.05135917648460925,-0.05688323801299545,-0.08426561604375347,-0.7125214431741019,0.6037683006681078,1.0
-0.40247164769974986,-1.4017756787650417,-0.11674613075446168,-0.11681837366467858,0.694810522415129,-0.002677151844356003,-1.1245669450508973,1.1129006905377017,0.0
-1.1456222039847148,-1.4017756787650417,6.443319970152147,7.451254667561287,-1.1981151281106885,-0.1411151363293036,2.134338387974657,-0.7539180723174806,0.0
0.723466190445554,-1.958023276210769,0.2084758390126847,-0.1523215140917056,0.14716054419487382,0.016550415865341866,0.8560608651068765,-0.783867036427458,0.0
-0.00663001409279856,-1.083919908796055,-0.2566372637617667,0.04576048502999207,-0.06836622142729112,-0.08526648724091876,-0.4784046807441053,-0.31466659870449826,1.0
0.25682575401927454,0.028575286095399492,0.06673586852813823,-0.24091032332714024,-0.23001129564391484,-0.0496401566790814,1.3149297194696685,-1.5475656212318525,1.0
-0.5936020960543826,1.7767820209248277,-0.6353341981882087,-0.19841080288968815,-0.48175362434193536,-0.07554790891491155,1.0058955930620745,-1.4477357408652636,1.0
2.1169129623661944,0.6642868260333734,0.45486805630788485,-0.06322002068367362,-0.4464213676825641,-0.059410908034517436,-0.810850483394701,0.5838023245947872,1.0
-0.335726010543684,0.34643105606438646,-0.10602043796015377,-0.08432812457849301,1.8342757996798535,0.058173458558973455,-0.7265684489199022,1.1129006905377017,0.0
-1.4356604222259783,1.141070480986854,-0.8474347727839747,0.07408209191283607,-0.10634839733611527,0.08055418605372135,-0.7921211424003016,0.6586747348697306,0.0
0.20560847881986463,1.697318078432581,0.021791860624207474,-0.12234282065743621,-0.8174100626059627,-0.0630571473638818,0.7905081716264771,-1.1781950638754815,1.0
