V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,class
0.7616414831292825,-1.0321256819039215,-0.4902228953092964,11.557141006006256,3.8681348057043476,-0.27024843416161254,1.5080509414513446,1.0223442327122354,-0.19173808959373892,-0.45294414969856645,3.3909132532751554,0.2562453488174851,0.598000424193937,-0.9502693323459032,0.9864060627827683,-0.3659448567991378,-0.1571338892554647,-0.3686243737028935,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,0.6458514647614777,1.1688245686338,-0.20361976060826664,-0.4165646890408843,14.884613566454318,2.2579866202154797,0.007589951012979457,-0.16511776211280602,-0.7384630224564163,-0.09464726573740775,-0.20172027563252692,0.7347195887706971,3.838733672680626,0.03093125074485965,0.4851830869219576,-0.6559426628821494,2.122950642651927,0.5908727861269863,-0.16054514939001915,-0.32312337314047057,1.0
0.9518888639936193,1.2796656589818693,-0.4902228953092964,-0.16668953374047488,-0.42030804845505415,0.6614904483236856,-0.7403856657153718,-1.45026803720832,1.3368539848752377,1.237584427891012,-0.4612907835575319,0.2562453488174851,-0.7533204659594773,0.05253842199372353,0.12455753518829217,1.87865877066069,0.33778483125126835,0.9258238516112477,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,-2.019571179734595,-0.29369143261333874,-0.20361976060826664,-0.4165646890408843,-0.15683021956992096,0.09007556170935951,0.3034608008389122,-0.16511776211280602,-0.7384630224564163,-0.7178538250267497,-0.20172027563252692,-0.581289182287173,-0.5609013351173755,2.4186729240980522,-0.5877521094232485,1.4220070328404542,-0.6296666387873803,-0.9171049998930034,-0.16054514939001915,-0.32312337314047057,1.0
0.08297053793054412,0.008535452181113479,-0.4902228953092964,-0.16668953374047488,-0.42030804845505415,-0.27024843416161254,0.15898897715131471,0.9238773724056647,-0.19173808959373892,-1.0164536755617593,-0.4612907835575319,0.2562453488174851,-0.4947026530150339,-0.11417200417187433,-0.2029449052976095,-0.8148655822911034,-0.9748256883535493,-0.6009612346567181,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,0.7391931137905243,-0.08476057529231892,-0.20361976060826664,-0.4165646890408843,-0.15683021956992096,0.13874295281867915,0.08942656904993958,-0.16511776211280602,-0.7384630224564163,-0.5880588907796586,-0.20172027563252692,-0.581289182287173,-0.5609013351173755,-0.7649826403728712,-0.2534607329500218,-0.8956462232876032,-0.6296666387873803,-0.4208900873992464,-0.16054514939001915,-0.32312337314047057,1.0
0.5841992144385079,0.18821708432971523,-0.4902228953092964,-0.16668953374047488,-0.42030804845505415,-0.27024843416161254,0.608676298584658,0.17990553897824113,1.3368539848752377,-0.45294414969856645,-0.4612907835575319,0.2562453488174851,-0.09906878023247566,-0.15362256303548896,0.42081796654889225,0.08297586869282778,-0.7811618411987399,-0.13628751274907633,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,0.2206283969624939,-0.08476057529231892,-0.20361976060826664,-0.4165646890408843,-0.15683021956992096,0.6298411721945565,-0.005000297915783639,-0.16511776211280602,-0.7384630224564163,-0.3876402423098855,-0.20172027563252692,0.07671520324176209,-0.5609013351173755,0.03093125074485965,-0.1533734944849838,-0.6699513125162343,-0.6296666387873803,-0.2267540583229538,-0.16054514939001915,-0.32312337314047057,1.0
0.9701818813844205,0.4664648629818026,0.19388445198079318,-0.16668953374047488,-0.42030804845505415,-0.27024843416161254,0.15898897715131471,-0.1920803777354714,-0.7012687810833977,1.237584427891012,-0.4612907835575319,0.2562453488174851,0.05507428708540404,-0.2427044701468772,0.4854566061184786,0.980817319676759,1.0263673989128133,-0.4350063339754138,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,-0.20459467083648988,-0.08476057529231892,-0.20361976060826664,-0.4165646890408843,-0.15683021956992096,0.4218986829092748,-0.04277104470207293,-0.16511776211280602,1.0138971045694771,-0.3986155492498969,-0.20172027563252692,0.7347195887706971,-0.5609013351173755,0.8268451418625906,0.8174727186258842,1.429789615970501,-0.6296666387873803,0.7117043394939729,-0.16054514939001915,-0.32312337314047057,0.0
0.23297328053511696,-0.27260071171649747,0.19388445198079318,-0.16668953374047488,-0.42030804845505415,-0.27024843416161254,0.608676298584658,1.7006714926019455,-0.7012687810833977,-1.0164536755617593,-0.4612907835575319,0.2562453488174851,-0.01514644358163003,-0.9184543655204073,0.1320987098047435,-0.8148655822911034,-0.71660722548047,-1.5966906387445219,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,1.7659512531100234,0.3331011393497207,-0.20361976060826664,-0.4165646890408843,-0.15683021956992096,0.519233465127918,0.03277044887050565,-0.16511776211280602,-0.7384630224564163,-0.6973347729215109,-0.20172027563252692,0.07671520324176209,-0.5609013351173755,-0.7649826403728712,0.002762597520475049,-0.8380551081252541,-0.6296666387873803,0.0600194950013604,-0.16054514939001915,-0.32312337314047057,1.0
0.37017091096612925,-0.6208918325725276,-0.4902228953092964,-0.16668953374047488,0.8662248077927663,-0.27024843416161254,0.608676298584658,1.4162116739385187,-0.7012687810833977,-1.0164536755617593,0.5017602256506399,0.2562453488174851,0.022532972873852145,-0.9948102859015973,0.23767515443506587,-0.8148655822911034,-0.71660722548047,-0.8001071154742788,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,0.770306996800205,0.12417028202870088,-0.20361976060826664,-0.4165646890408843,-0.15683021956992096,0.49268761543192374,0.013885075477361005,-0.16511776211280602,-0.7384630224564163,-0.27311530032715803,-0.20172027563252692,0.07671520324176209,0.3190256664422248,0.8268451418625906,-0.1533734944849838,-0.749333660442716,0.28787245502572223,-0.0817561942825704,-0.16054514939001915,-0.32312337314047057,1.0
1.0067679161660246,2.0449673996603406,-0.4902228953092964,-0.16668953374047488,-0.42030804845505415,1.5932293308089835,-0.7403856657153718,-1.2533343165951785,2.3559153678545557,2.928113005480591,-0.4612907835575319,0.2562453488174851,0.31369210002984743,0.8606385793613165,0.8980665887043355,4.572183123612484,0.27323021553300086,0.7930599310662072,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,-1.7706601156571407,-0.29369143261333874,-0.20361976060826664,-0.4165646890408843,-0.15683021956992096,0.38650421664795037,0.007589951012979457,-0.16511776211280602,-0.7384630224564163,0.5963198842250477,-0.20172027563252692,-0.581289182287173,-0.5609013351173755,4.010500706333514,-0.5246971491902744,0.9612781115416599,-0.6296666387873803,-0.3612798544048666,-0.16054514939001915,-0.32312337314047057,1.0
-0.674360382048643,0.414233229791921,-0.4902228953092964,-0.16668953374047488,-0.42030804845505415,-0.27024843416161254,-0.7403856657153718,-0.4108956228611843,0.31779260189591996,0.11056537616462643,-0.4612907835575319,0.09375944753650918,-1.0787336080750016,0.03599463924446586,-0.7706876228504725,-0.3659448567991378,-0.006506452579504138,0.2620042488860452,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,-0.30830761420209596,-0.29369143261333874,-0.20361976060826664,-0.4165646890408843,-0.15683021956992096,-0.9540611929997119,0.9140878738839223,-0.16511776211280602,0.9492222659400421,-0.2554593717714876,-0.20172027563252692,-0.581289182287173,-0.5609013351173755,-0.7649826403728712,-0.4926692328814623,1.0951385413784716,-0.6296666387873803,-0.7020248348997674,-0.16054514939001915,-0.32312337314047057,0.0
-0.13471636901999606,-1.0778584482913751,-0.4902228953092964,-0.16668953374047488,-0.42030804845505415,-0.27024843416161254,0.608676298584658,1.4162116739385187,-0.7012687810833977,-0.45294414969856645,-0.4612907835575319,0.2562453488174851,0.13899662373624966,-1.026625252727093,0.22797935849962764,-0.3659448567991378,-0.5874979940439303,-0.8996800558830556,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,0.6769653477711607,0.12417028202870088,-0.20361976060826664,-0.4165646890408843,-0.15683021956992096,0.19183465221066584,0.001294826548597909,-0.16511776211280602,-0.7384630224564163,0.13535699274456972,-0.20172027563252692,0.07671520324176209,-0.5609013351173755,0.03093125074485965,-0.24245113671886753,-0.5905689645897533,-0.6296666387873803,-0.057589883609173644,-0.16054514939001915,-0.32312337314047057,1.0
0.03540869271445872,-0.05645321584316281,-0.4902228953092964,-0.16668953374047488,0.008536236960886005,-0.27024843416161254,0.15898897715131471,1.4162116739385187,-0.7012687810833977,-1.0164536755617593,0.18074322258124934,0.2562453488174851,-0.5186804634867045,-1.718918930849881,-0.142615508365997,-0.8148655822911034,-0.6090161992833536,-0.7337251552017586,-0.08383799521199362,-0.23299054186357007,-0.13485400589774366,1.247386536281993,0.3331011393497207,-0.20361976060826664,-0.4165646890408843,4.856984375771492,0.4749903823012615,0.08942656904993958,-0.16511776211280602,-0.7384630224564163,-0.8199718982946815,-0.20172027563252692,-0.581289182287173,0.7589891672220249,0.03093125074485965,-0.05028363886599498,-0.8987592565396221,0.28787245502572223,-0.2195041651209358,-0.16054514939001915,-0.32312337314047057,0.0
