V1,V2,V3,V4,V5,V6,V7,V8,class
0.979379940665696,-0.3820165373101687,-0.08398908553760762,0.011623562814492183,-0.07965030629335274,-0.05457225359413903,0.347039664456849,-0.5588683599624559,1.0
-1.941497135068439,-1.8904679758542058,1.1340949101888693,-0.4180007555628995,-0.07965030629335274,-0.05457225359413903,0.708462112683196,0.2515470550528934,0.0
-0.7548905104282463,0.6550441393120526,-0.32760608476174574,0.369643661396608,-0.07965030629335274,-0.05457225359413903,0.708462112683196,0.07145507406980227,1.0
0.06660622964661914,-0.664850994463258,0.15962791368653045,0.5128521009871598,-0.07965030629335274,-0.05457225359413903,0.16632844034367536,-0.1986833976019808,1.0
-0.02467174169183314,1.4092703587811848,1.8649459078612838,1.3720997373476798,-0.07965030629335274,-0.05457225359413903,-2.363629697635042,-1.549376756355189,0.0
1.5270447675136867,0.4664878345433265,1.012286910773907,-0.8476250739402912,-0.07965030629335274,-0.05457225359413903,0.5277508885700225,-0.5588683599624559,0.0
-0.2072266839744967,2.3520528830190433,-0.44941508457092144,2.8041811320704064,-0.07965030629335274,-0.05457225359413903,0.708462112683196,1.3321019421343183,0.0
-1.8502201641242277,-0.19346023254144254,0.15962791368653045,-0.6328124145544636,-0.07965030629335274,-0.05457225359413903,-0.19509400788267178,1.4221484328230105,0.0
-0.38978162625716023,-0.8534072992319842,1.012286910773907,-0.9192282933413036,-0.07965030629335274,-0.05457225359413903,-1.640784801182348,1.3321019421343183,0.0
0.8881029697214846,-0.4762946896945318,0.15962791368653045,0.29803944160133217,-0.07965030629335274,-0.05457225359413903,-2.363629697635042,-1.549376756355189,1.0
0.7968249983830323,0.8436004440807788,1.4995209092221833,0.9424764193645514,12.554879529489721,-0.05457225359413903,1.612018233249064,1.0619634704625354,0.0
0.34043814287349394,1.8806611207030002,-0.20579808534678334,2.3745568136930144,-0.07965030629335274,-0.05457225359413903,0.708462112683196,-0.10863690691328884,0.0
0.979379940665696,1.2207140540124586,-0.44941508457092144,-0.9192282933413036,-0.07965030629335274,-0.05457225359413903,-0.37580523199584537,-0.5588683599624559,0.0
0.06660622964661914,-0.19346023254144254,-1.5456910808824362,0.22643622220031973,-0.07965030629335274,-0.05457225359413903,0.5277508885700225,-0.5588683599624559,0.0
1.0706579120041482,-0.004902927378488963,-0.20579808534678334,1.6585166165287832,-0.07965030629335274,-0.05457225359413903,-2.5443409217482156,0.34159354574158535,1.0
3.0787602763249655,1.597826663549911,0.15962791368653045,1.0856838585608397,-0.07965030629335274,-0.05457225359413903,1.2505957850227167,-0.1986833976019808,0.0
-0.29850365491870795,1.3149922063968216,0.2814359131014928,0.08322778260976803,-0.07965030629335274,-0.05457225359413903,-0.19509400788267178,-0.5588683599624559,0.0
0.06660622964661914,0.6550441393120526,-0.32760608476174574,-1.1340409527271311,-0.07965030629335274,-0.05457225359413903,0.8891733367963697,-0.5588683599624559,1.0
-0.29850365491870795,0.7493222916964157,0.15962791368653045,-0.5612081947591878,-0.07965030629335274,-0.05457225359413903,-0.014382783769498215,-1.549376756355189,1.0
-0.7548905104282463,-0.3820165373101687,0.40324491291066855,-0.1315848767760595,-0.07965030629335274,-0.05457225359413903,0.16632844034367536,1.8723788854778847,0.0
1.0706579120041482,0.1836533773902372,0.15962791368653045,0.15483200240504386,-0.07965030629335274,-0.05457225359413903,0.8891733367963697,-0.28872988829067275,1.0
-0.29850365491870795,-0.664850994463258,-0.8148400832100218,-0.9192282933413036,-0.07965030629335274,-0.05457225359413903,-0.19509400788267178,1.2420554514456263,0.0
-0.02467174169183314,-1.5133553663167532,1.6213289086371456,0.29803944160133217,-0.07965030629335274,-0.05457225359413903,2.3348631297017586,-0.5588683599624559,0.0
-1.302555337276237,-0.19346023254144254,0.2814359131014928,-0.9908325131365795,-0.07965030629335274,-0.05457225359413903,-0.014382783769498215,-0.10863690691328884,1.0
