V1,V2,V3,V4,class
-0.7265818828576377,8.672075481488005,-1.1303823049680295,1.598333995552184,0.0
1.124554428872905,-0.19928970120804151,0.05543522423800246,0.5066616063711015,1.0
1.0687011780879314,-0.17593632132598544,1.6163764395946678,-0.21381782996691484,1.0
-0.7457315688410572,-0.6838723337607047,1.349700833326445,0.1306005492284544,0.0
-0.6978573538825086,-0.08836114676827514,-0.7268132208154517,-0.5850107828099808,0.0
1.9799070694656384,-0.3131374281330649,-0.3090214376619025,-0.14201329154809234,1.0
-0.8047764339566003,0.36119141596130405,-0.9632655917066095,-0.7480922768459507,0.0
-0.777647712146756,0.3144846561971919,-1.0059336887095254,1.6421469342484147,0.0
-0.5350850230234437,-0.04165438700416299,-0.16679444765218343,-0.2990096552095858,1.0
-0.6803034750643742,-0.5233178470715693,1.251919777694763,0.12208136670418744,0.0
-0.25103134760272244,0.051759132524061,-1.2139406615987391,0.3679206338330376,1.0
-0.07389675225609299,-0.33065246304460694,-0.2912430639106876,-0.773649824418752,1.0
0.792626538493635,2.0572306298956247,-0.042345831393679215,0.7561519517246376,0.0
0.4367615406350912,0.2765354138888508,-0.435247891295528,-0.7067133902995107,1.0
-0.8382883844275842,-0.5962971592029945,-0.18635065877852,-0.22963916894055386,0.0
-0.8366925772622993,0.2940504488003928,-0.9365980310797875,-0.6057002260832008,0.0
1.5442517133428466,-0.7072257136427608,-0.010344758641492815,0.21092427017154414,0.0
-0.752114797502197,-0.0737652843419901,-0.7410359198164237,-0.4438357581221262,0.0
-0.777647712146756,-0.48828777724848516,1.0101338946782412,4.535017914274538,0.0
1.8251137744329982,-0.3802783952939758,-0.2467971295326502,-0.011791501534295454,1.0
0.8405007534521836,-0.9290828225222934,0.6350102085276069,-0.5375467658890642,0.0
-0.6579621747503848,0.18020272187536943,0.07676927273946033,0.48962324132256724,0.0
0.23728564497447244,-0.07084611185673309,-0.7463694319417883,-0.6555982951539081,1.0
-0.12815419587578136,1.8412118659866068,-0.799704553195433,1.2502645381321287,0.0
1.8873502538791107,-0.441581017484373,-0.2165738941555851,-0.04343417948157323,1.0
-0.7457315688410572,0.3144846561971919,-1.000600176584161,1.6178064127505087,0.0
-0.5957256953042717,-0.0766844568272471,-0.49391652467453695,0.0490598022104695,1.0
-0.25262715476800757,-0.21388556363432656,-0.3694679084160331,-0.7274028335727306,1.0
0.537297392048043,2.133129114512307,-0.38013493266676207,0.9301866804346649,0.0
-0.1074087027270768,-0.22556225357535462,2.153283326881357,-0.3440396199807118,1.0
-0.09783385973536708,-0.12631038907661626,-1.0877142079651136,-0.3050947855840624,1.0
-0.7457315688410572,0.4750391428863271,-1.069935834213899,1.619023438825404,0.0
-0.7138154255353582,0.30280796625616385,-0.9952666644587963,1.5922488651777071,0.0
-0.29730975539598586,4.617344899466021,-0.8281499511973768,2.4989332909747044,0.0
-0.7154112327006431,-0.5262370195568263,1.2963657120728007,0.16711133147531337,0.0
-1.1159588311871655,-0.5583479168946534,-1.7135129640078772,0.14155378390251197,0.0
-0.8031806267913153,0.2269094816394816,0.5550075266471401,4.535017914274538,0.0
0.2915430885941608,-0.5729437793209384,-0.19346200827900595,-0.12984303079913934,0.0
0.4016537829988223,-0.5554287444093964,-0.02990096976782899,-0.27101805548699404,0.0
-0.7106238112047882,-0.7130640586132748,1.3657013697025382,0.17076240969999915,0.0
1.9017125183666759,0.11306175471445822,0.16388330412041308,-0.20408162136775243,1.0
-0.7154112327006431,-0.6605189538786486,2.4235146078998233,0.16346025325062735,0.0
-0.7856267479731808,0.39330231329913085,-0.7410359198164237,-0.6154364346823633,0.0
-0.01325607997526482,-0.6342464015113355,-0.09568095264732387,0.016200098188296288,0.0
0.38888732567654266,-0.6488422639376206,-0.7285910581905735,-0.4426187320472309,0.0
-0.7010489682130785,-0.6167313665997936,-0.7783705046939751,-0.9136078230317113,0.0
2.5831221779433493,-0.04165438700416299,-0.4814716630486867,-0.5752745742108184,1.0
-0.809563855452455,0.2298286541247386,-0.6752559369369288,-0.5898788871095619,0.0
-0.7249860756923527,-0.5787821242914525,0.0981033212409182,0.1257324449288732,0.0
1.1708328366661684,-0.4094701201465459,0.43055891038863636,-0.5168573226158442,1.0
-0.6116837669571212,-0.0766844568272471,0.3772237891349913,0.47745298057361424,1.0
-0.6611537890809547,-0.5554287444093964,2.331067064393506,0.055144932584945856,0.0
-0.7967973981301755,0.22399030915422458,-0.6752559369369288,-0.524159479065216,0.0
0.3250550390651446,-0.5700246068356815,-0.20590686990485618,-0.21990296034139145,0.0
1.4181829472853353,-0.7130640586132748,0.04299036261215185,0.3058523040133772,0.0
-0.46646531491619075,0.2531820340067947,1.7923823397316956,0.3472311905598174,1.0
-0.6164711884529761,1.0442777775114434,-1.3650568384840656,1.2782561378547201,0.0
-0.41380367846178756,-0.13798707901764432,-0.46369328929747183,-0.7517433550706366,1.0
0.6442164721221346,-0.5758629518061955,-0.20768470727997784,-0.21138377781712422,0.0
-0.41061206413121765,0.2765354138888508,0.8821296036694941,0.341146060185341,1.0
-1.1829827321291335,0.15684934199331335,1.8617179973614328,4.535017914274538,0.0
0.07132169978483745,0.2911312763151358,-0.9117083078280865,-0.6653345037530706,1.0
-0.7648812548244764,0.46336245294529904,-1.1534941908446086,-0.4487038624217074,0.0
0.24526468080089703,-0.5641862618651674,-0.13301553752487533,0.06488114118410825,0.0
-0.8462674202540089,-0.5787821242914525,0.7541253126607469,-0.9708080485517904,0.0
3.20867858673505,-0.6167313665997936,-0.7801483420690964,-1.047480691270194,0.0
-0.6276418386099707,-0.31897577310357894,-0.2663533406589868,-0.07385983135395557,0.0
-0.6755160535685193,-0.6692764713344196,-0.7872596915695823,-1.0207061176224974,0.0
-0.0898548239089425,4.704920074023732,-0.847706162323713,1.3269371808505321,0.0
-0.005277044148840239,-0.3802783952939758,-0.6663667500613215,-0.3878525586769426,1.0
-0.3020971768918409,-0.5875396417472235,-0.1987955204043702,-0.1687878651957889,0.0
0.8341175247910437,-0.9465978574338354,1.349700833326445,-0.5351127137392736,0.0
0.10323784309053648,0.022567407671490902,0.6118983226510278,-0.45357196672128863,1.0
-0.7904141694690356,0.13349596211125728,-0.6112537914325552,-0.5545851309375984,0.0
-0.8382883844275842,-0.3802783952939758,1.7443807306034151,-0.834501128163517,0.0
1.2681770737485503,7.051934752170364,0.08565845961506757,0.41538465075395414,0.0
-0.8239261199400196,0.22107113666896758,-0.6521440510603497,-0.6093513043078868,0.0
-0.8207345056094497,0.2765354138888508,-0.9774882907075815,2.8591730091437126,0.0
0.3011179315858705,-0.03873521451890598,-0.7641478056930032,-0.6981942077752435,1.0
0.9633779051791246,2.2119467716142465,0.11588169499213308,0.6222790834861547,0.0
2.868771660529356,0.07803168489137409,-0.6556997258105925,-0.8089435805907157,1.0
-0.7664770619897614,-0.441581017484373,-0.3267998114131174,4.535017914274538,0.0
-0.7170070398659281,-0.777285853288929,1.4030359545800892,-0.9781102050011621,0.0
-0.7840309408078958,0.26777789643307975,-0.47080463879795775,-0.7103644685241965,0.0
0.0888755786029721,3.1139710695586613,-0.8672623734500495,1.7455941506145152,0.0
-0.23347746878458817,-0.02413935209262093,-0.5721413691798825,-0.3659460893288272,1.0
-0.7313693043534926,-0.5729437793209384,0.11943736974237605,0.1500729664267792,0.0
0.05057620663613325,-0.5028836396747702,-0.182794984028277,-0.4499208884966027,1.0
0.6904948799153984,-0.6225697115703075,1.267920314070857,-0.2515456382886692,0.0
-0.8319051557664444,0.5305034201062103,-0.9828218028329461,-0.5667553916865513,0.0
0.5612344995273171,0.40205983075490187,-1.030823411961226,-0.822330867414564,1.0
2.9884571979257264,0.346595553535019,-0.7623699683178815,-0.8929183797584912,1.0
0.16068690104079475,-0.6459230914523635,-0.09390311527220259,-0.5570191830873891,0.0
-0.8159470841135948,0.24734368903628065,1.609265090094182,-0.4572230449459745,0.0
-1.0138271726089287,-0.4707727423369431,-1.628176770002046,0.08678761053222364,0.0
-0.65317475325453,-0.01830100712210691,-0.789037528944704,-0.6154364346823633,0.0
0.18462400852006886,-0.5525095719241394,-0.1525717486512115,-0.8454543628375747,0.0
0.5005938272464893,-0.7597708183773869,0.037656850486787574,-0.1541835522970453,0.0
-0.5749802021555673,-0.5058028121600272,-0.23613010528192127,0.00037875921465753594,1.0
-0.4042288354700778,-0.2459964609721537,-0.4192473549194348,0.5638618318911806,1.0
-0.523914372866449,-0.03581604203364897,-0.5614743449291535,-0.6677685559028611,1.0
0.4447405764615158,2.007604697646256,-0.3890241195423693,0.9508761237078854,0.0
0.5548512708661774,-0.6021355041735086,-0.30191008816141657,-0.9841953353756385,0.0
0.20377369450348826,0.013809890215720199,-0.3659122336657901,0.9411399151087231,1.0
1.9463951189946538,-0.4941261222189992,-0.16857228502730512,-0.09333224855228035,1.0
-0.7489231831716271,0.6034827322376355,1.356812182826931,0.04784277613557406,0.0
-0.8191386984441648,1.3070033011845743,-0.5739192065550042,-0.6933261034756624,0.0
0.4271866976433815,-0.6605189538786486,-0.074346904145866,-0.32578422885728237,0.0
-0.809563855452455,0.23858617158050963,-0.5970310924315833,-0.6434280344049551,0.0
5.91995496055418,-0.5116411571305413,-0.8725958855754138,-0.9854123614505339,1.0
0.19419885151177857,-0.5671054343504245,-0.5490294833033033,-0.8515394932120511,0.0
0.3984621686682524,-0.6313272290260785,-0.19168417090388426,-0.21868593426649602,0.0
-0.7696686763203313,-0.4941261222189992,-0.2947987386609306,0.04054061968620227,0.0
-0.8079680482871701,0.15976851447857038,-0.5525851580535462,-0.6884579991760812,0.0
0.6107045216511507,-0.8736185453024101,1.4652602627093416,-0.41584415839953437,0.0
-0.8191386984441648,-0.5379137094978543,-0.04945718089416517,-0.21990296034139145,0.0
-0.6723244392379494,-0.5583479168946534,-1.6815118912556903,0.11721326240460625,0.0
-0.6930699323866537,0.06343582246508904,-0.833483463322741,-0.8125946588154016,0.0
0.27079759544545623,-0.5875396417472235,-0.19168417090388426,-0.8576246235865277,0.0
0.4048453973293922,0.1977177567869115,-0.5259175974267237,-0.6908920513258718,1.0
0.18143239418949894,-0.5612670893799104,-0.5348067843023314,-0.8491054410622606,0.0
2.851217781711221,0.09554671980291615,-0.602364604556948,-0.7809519808681238,1.0
-0.65317475325453,0.07803168489137409,-0.851261837073956,-0.7310539117974165,0.0
0.371333446858408,0.005052372759949169,-0.7908153663198253,-0.7505263289957413,1.0
2.658125114711742,0.0809508573766311,-0.605920279307191,-0.6555982951539081,1.0
-0.8350967700970143,-0.3802783952939758,1.758603429604387,-0.8284159977890405,0.0
-0.7010489682130785,-0.6138121941145366,0.10165899599116117,-0.20651567351754305,0.0
-0.15209130335505544,-0.6809531612754477,-0.18812849615364127,-0.35864393287945545,0.0
0.28037243843716597,-0.5700246068356815,-0.18990633352876296,-0.13227708294892992,0.0
-0.750518990336912,-0.44741936245488706,1.0101338946782412,4.535017914274538,0.0
2.4251372685801393,-0.05625024943044804,-0.5045835489252659,-0.4791295142940899,1.0
2.6325922000671826,-0.09711866422404618,-0.47613815092332207,-0.6203045389819445,1.0
-0.6372166816016804,-0.05333107694519103,-0.7428137571915453,-0.43653360167275446,0.0
1.2889225668972544,-0.5525095719241394,0.012767127235086736,0.3922611553309436,0.0
-0.878183563559708,-0.5758629518061955,2.354178950270085,0.08435355838243304,0.0
-1.2484108259058164,-0.6809531612754477,2.4252924452749447,0.1354686535280356,0.0
-0.7489231831716271,-0.829830958023555,-0.7072570096891155,-1.00975288294844,0.0
-0.8335009629317294,-0.6225697115703075,-0.17390579715266938,-0.2259880907158678,0.0
