utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12,class
3.0630784369455064,1.403998556854553,-1.8316453528545948,-0.41659492136881837,0.4968657423547599,1.935647849382772,1.4153479403836924,-1.0326466622781298,1.026248839333586,-0.6770304066317142,-0.15158020588056262,1.5877797215041936,-0.8261688155237202,-1.7212262514120933,1.0
-1.0306260591468899,0.441941596256058,1.2734955270865225,-0.05719116640496107,-0.006924734604895593,-0.008598618780268984,0.7171870233376512,0.45772780903687843,1.6889829357288828,0.3760204040606654,0.010285909640276312,1.1450435167356894,-1.236664844949924,1.7997857979579568,0.0
0.22897532426615516,-0.327703972222738,1.030491015453519,-0.5180198661199414,-1.2244260261563256,1.3449791480512236,-0.1862622363801524,0.7123839924355495,-0.946300923447981,-1.6091546014538312,0.823934836257922,0.5901711785424173,0.051980014094265725,0.2850121993755488,0.0
-0.5267855057816718,0.05711881201666001,-0.512027231722397,0.010612623099582854,-0.8020628167124588,0.5152113321242399,0.37180330910087667,-0.5501355598553059,1.2851252418744539,-0.9646646017913186,-0.8773396573847112,-0.9044162843864059,0.014885769899857881,1.5232639637968164,1.0
0.16599525509550292,-0.904938148581835,-0.622623502728044,-0.8734100859283389,0.3064500599877433,-1.670134507553898,-0.3329283280830052,-0.2052859991270605,-0.4123140158709896,1.719422334612654,-0.4416348509622153,-1.0174413596831626,0.5946785011651885,0.8453452328565614,0.0
-0.3378452982697151,-1.289760932821233,-1.2358233724846057,-0.016590515114074895,-0.18446293091089722,-0.47307521581216316,0.2898883313824618,-0.20729029640105104,0.19625846199140748,0.21806330393947645,-0.40500085683144305,-2.1372233117699304,-0.9772704589313124,1.4937801136771702,0.0
0.22897532426615516,-1.097349540701534,-0.7057816369108126,0.48195085819897027,1.2313509669669276,-1.876486745021594,-2.2634630412774737,-1.0292399090603555,-1.0161213218915588,2.3144862070071364,1.098509861029821,-0.2215708386411858,1.8598524491647732,-0.640892599347528,0.0
0.8587760159726776,-1.289760932821233,-0.018599883485342077,2.8171940553489514,-0.370173051537717,-1.4811753835944588,0.352906298895759,-2.0567873544863584,0.17228251862977043,0.9028639138343029,1.1398608210060546,2.6998891558803004,-0.25162132263966225,-0.43067445765365703,0.0
0.16599525509550292,1.019175772615155,-0.1886897514697019,1.11701741279434,-0.09945726363019676,0.872468945866424,0.38523805108705894,0.4616259739829868,-0.30768660106046547,-0.2733089547603965,1.0946565649870497,-0.7658190268886494,1.249323029174943,-0.5641055874782019,0.0
-0.841685851634933,-1.289760932821233,-1.4735319572245986,-0.4224722549092942,0.26953550529715065,-1.9421368711535287,-1.2712500184454074,-1.4806982074365602,1.0063814496465955,2.142960127865963,0.12502665746561364,0.5053419585445688,0.6427530498308983,0.7473817603715169,0.0
