1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,class
-3.633242921103262,-1.7704278289442197,-1.3194791217418689,-2.145351324382573,-2.195573646336972,-3.616302779935171,-3.759468241722524,-3.7014518734662025,-0.7645384590726543,-3.7284257148454563,-2.0531003123431835,-3.354465971358721,-2.0526082076637406,-1.4267194849331724,-3.1408822831264445,-3.1581359005343206,-1.3451578889211044,-1.140765998977038,-2.778339738624606,-2.4590031187585377,-2.7046343847391467,-2.559425539987068,1.0
0.10999431545501745,-0.3858036617123182,-0.26631509257537345,-0.4958364416487688,0.035286046240877944,-0.01552336016523041,0.06069820013168351,0.5074376180120382,-0.66708357235139,0.5464645685377265,-0.0664367691112526,0.24400933948727532,0.6412997571884159,0.04867150958585549,0.04498443810377063,0.06307123572801655,0.3950724449503772,1.1632023755395988,0.646100567324423,0.49848454587377655,0.5963717768029676,1.384704424097097,0.0
-0.6007469319927572,0.24274283525479495,-0.4919930988253368,-0.4700627716060531,0.5737694203113934,1.1847364464247496,1.334087014083086,0.23714196259600445,1.525651378877056,-1.323799930442416,0.5501139856848638,0.24400933948727532,-0.7555414097719614,0.21260384231019194,1.0007444544728352,1.0294333766067179,1.3990514837223857,1.210706878106952,1.102692608117627,0.49848454587377655,0.5963717768029676,1.384704424097097,0.0
-3.633242921103262,-1.7704278289442197,-1.3194791217418689,-2.145351324382573,-2.195573646336972,-3.616302779935171,-3.759468241722524,-3.7014518734662025,-0.7645384590726543,-3.7284257148454563,-2.0531003123431835,-3.354465971358721,-2.0526082076637406,-1.4267194849331724,-3.1408822831264445,-3.1581359005343206,-1.3451578889211044,-1.140765998977038,-2.778339738624606,-2.4590031187585377,-2.7046343847391467,-2.559425539987068,1.0
-0.0795366838643891,-0.3766942921910557,-0.5672191009086579,-0.21232607117889618,1.4968837758608486,0.38456324203142966,0.06069820013168351,0.044073637298837454,-0.03362680866317224,-0.25507735959662026,1.3721816587463525,0.5711434586550932,-1.5038491777864493,0.04867150958585549,0.36357111022679217,0.3851919493542503,-0.07345110647656018,-1.1170137476933613,0.646100567324423,0.005569935101724181,0.2962803075718663,-1.0396690400647288,1.0
0.10999431545501745,-0.5771004216588309,-0.4919930988253368,-0.805120482161357,-0.5031973278296376,-0.01552336016523041,0.06069820013168351,0.5074376180120382,-0.66708357235139,0.5464645685377265,-0.40896496622020617,0.24400933948727532,0.19231509637972324,0.3765361750345284,0.04498443810377063,0.06307123572801655,0.6962661565819798,0.16560782162517876,0.18950852653121922,0.49848454587377655,0.5963717768029676,0.9504882812621431,0.0
0.8681183127326437,-0.10341320655318041,-0.4167670967420157,0.07118429929097639,0.1891384388324538,-0.01552336016523041,0.06069820013168351,0.31436929271487124,1.915470925762113,0.2792839258262776,0.07057450973232884,-0.08312477968054251,-0.4562183025661663,0.3765361750345284,0.36357111022679217,0.3851919493542503,-0.9770322413713679,1.4244771396600422,-0.49537953465858653,0.2520272404877504,-0.003811161659234986,-0.42452950438187753,1.0
-0.032153934034537465,0.3884927475949951,0.7868489365911222,1.334094131384045,-0.7339759167170014,-0.01552336016523041,0.06069820013168351,-0.18760835305776294,0.4049201815825169,0.2792839258262776,-0.6144818844855783,-0.41025889884836036,-0.7056542252376622,-1.0988548194844996,0.6821577823498136,0.707312662980484,0.19427663719597546,-1.1170137476933613,0.646100567324423,0.005569935101724181,0.2962803075718663,0.9504882812621431,0.0
-0.36383318284349897,-0.7683971816053436,-0.040637086325410104,-1.0370835125457982,0.035286046240877944,0.38456324203142966,0.06069820013168351,-0.22622201811719636,0.06382807805809203,-0.25507735959662026,0.0020688703105381256,0.24400933948727532,1.7388178169429982,0.04867150958585549,-0.2736022340192509,-0.25904947789821714,-0.039985138517493225,1.1869546268232753,-0.49537953465858653,1.7307710728039076,0.2962803075718663,0.7333802098446662,0.0
0.20475981511472074,0.11521166195711982,-0.4919930988253368,-0.4958364416487688,0.8045480091987572,-0.01552336016523041,0.06069820013168351,0.5074376180120382,-0.66708357235139,0.5464645685377265,0.6871252645284452,0.5711434586550932,0.6412997571884159,0.04867150958585549,0.04498443810377063,0.06307123572801655,0.19427663719597546,1.139450124255922,0.18950852653121922,0.7449418512598027,0.5963717768029676,0.19061003130097381,1.0
