fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,class
-0.2432298073793746,2.4318111477631343,-1.9863726383895925,-0.6606992293076985,-0.058059070261012334,-1.3255169394441308,-1.7648439236489553,0.1278551129963145,1.4398967600200356,0.663544516536929,0.8453649998436833,0.45813419481498596,0.0
-0.7832141089490997,-0.726905813235602,1.1793455296114226,0.11703036599359204,-0.7717146240028713,0.026745532969862637,0.21684300619276506,-0.6325397293321073,1.1911015936399243,-1.1510396437597616,0.6776669842203761,1.310754608367826,1.0
-0.47465165090925726,-0.3624384715819015,-0.2658736340412144,0.6425233357917614,-0.1151515145603611,1.3790080053838563,1.685414570271897,0.5013824039646738,-0.7992597374009648,0.12588995052309507,-1.3347092032593184,0.45813419481498596,1.0
-1.0917765669889428,-0.11946024381276805,-0.2658736340412144,-0.2403048534691631,-0.6860759575538482,0.8719095782286086,-0.01317422673529176,-1.7464514720413151,-0.36386819623576894,0.260303592026553,2.103100117018492,1.310754608367826,1.0
2.4566917004692503,1.2776645658597503,-0.6099734349108901,-0.5766203541399914,0.9981511492769389,-0.7057299729210506,-1.1986476579798924,1.5686032353028272,0.009324553334397804,0.7307513372886584,-0.16082309389616314,0.45813419481498596,0.0
-0.011807963849492606,0.30575165478321575,1.5234453304810986,-0.8498766984350395,2.882201811155447,0.19577834202161182,0.2876175394013979,-0.0689137277816519,-0.6748621542109092,-0.008523690980363612,-1.2508601954476648,0.45813419481498596,1.0
-0.16608919286941418,-0.7876503701778854,-0.6787933950848253,-0.07214710313374899,-0.22933640315905846,0.4211554207572774,0.9245883382790937,-0.0655786626836983,0.7557100524747286,-0.277350973987281,-0.07697408608450952,0.45813419481498596,1.0
0.7595981812501138,0.18426254089864885,-0.33469359421514955,-0.7868175420592591,-0.8002608461525457,-1.1564841303923816,-1.0040176916561518,-0.7992929842287135,-1.5456452365412956,-0.3445577947390103,-0.07697408608450952,-1.2471066322906943,1.0
-0.39751103639929614,-0.24094935769733494,1.2481654897853578,1.399233212301125,-0.3149750696080816,0.4211554207572774,0.19914937289060683,0.9015902157164767,-1.1102536953761024,-0.008523690980363612,-1.3347092032593184,0.45813419481498596,1.0
0.14247326517042896,-0.3624384715819015,-0.12823371369334444,-0.030107665549895406,-0.058059070261012334,0.7592210388607757,0.8007329051639862,-0.19898126660099064,-0.6126633626158801,-0.3445577947390103,-0.16082309389616314,0.45813419481498596,1.0
-2.1717451701283923,1.2169200089174668,-1.5734528773459817,-0.07214710313374899,-0.5147986246558021,1.209975196332107,-0.33165962617413963,-1.4929865245985077,1.1911015936399243,-0.8822123607528443,1.4323080545252602,1.310754608367826,1.0
-0.32037042188933573,-0.7876503701778854,2.8998445339598002,-0.891916136018893,-0.25788262530873285,-0.31132008513363574,-0.08394875994392463,-1.0327475410839104,-0.5504645710208537,-0.8150055400011154,0.17457293735045135,0.45813419481498596,1.0
0.14247326517042896,-0.4839275854664684,-0.19705367386727962,-0.3664231662207237,-0.22933640315905846,-0.9311070516567161,-0.7563068254259369,-1.0660981920632242,-0.9858561121860469,-0.546178256994198,0.7615159920320297,0.45813419481498596,1.0
-0.011807963849492606,-0.42318302852418493,2.8998445339598002,1.4833120874688321,-0.5433448468054765,0.928253847912525,0.7122647386531951,1.1350447725717105,-1.1102536953761024,-0.6133850777459273,-1.5024072188826272,-1.2471066322906943,1.0
6.005159967927443,-0.7876503701778854,0.8352457287417472,-0.6817189480996253,0.5414115948821492,-1.1564841303923816,-1.6232948572316894,1.7853824666684412,-0.9236573205910203,2.0748877523232436,-1.0831621798243576,1.310754608367826,0.0
0.605316952230193,1.5206427936288833,-1.091713156128436,-0.7657978232673324,0.2559493733854057,-1.5508940181797966,-1.7648439236489553,0.5013824039646738,1.253300385234951,2.6125423183370784,0.0068749217271441045,1.310754608367826,0.0
-0.5517922654192177,-0.30169391463961837,0.009406206654525906,-0.5135611977642112,-0.5718910689551508,0.4211554207572774,-0.4024341593827725,-1.3662540508770855,-0.36386819623576894,0.3947172335300117,1.264610038901953,0.45813419481498596,1.0
0.6824575667401533,-0.3624384715819015,0.9728856490896175,2.092883932434709,0.08467204048735939,0.08308980265377904,1.0838310379985177,1.9021097450960025,0.32031851130953537,0.32751041277828236,-1.2508601954476648,-1.2471066322906943,1.0
-0.2432298073793746,-0.42318302852418493,0.6287858482199417,-0.7868175420592591,-0.25788262530873285,-1.3818612091280473,0.32300480600571435,-0.5991890783527936,-0.4260669878307981,1.0667854410473043,0.7615159920320297,0.45813419481498596,1.0
-1.0917765669889428,-0.24094935769733494,0.07822616682846108,-0.4084626038045773,-0.6575297354041738,-0.31132008513363574,0.004519406566866457,-1.3762592461709093,-0.11507302985565777,-0.6133850777459273,1.0130630154669906,0.45813419481498596,1.0
-0.6289328799291781,-1.0306285979470189,0.009406206654525906,-0.6396795105157718,-0.22933640315905846,0.5901882298090266,1.4907846039481567,-0.2990332195389321,1.7508907179951732,-0.21014415323555163,-0.6639171407660879,0.45813419481498596,1.0
1.2995824828198397,0.973941781148333,-0.7476133552587604,-0.6817189480996253,0.9125124828279157,-0.5366971638693013,-1.3578903576993162,0.7415070910157777,0.693511260879702,2.0076809315715143,0.5099689685970673,0.45813419481498596,0.0
-1.3231984105188248,-0.6661612562933186,-0.8852532756066306,-0.6817189480996253,-0.343521291757756,0.47749969044119384,0.8007329051639862,-0.8693293512852578,-0.17727182145068696,-0.6805918984976567,-0.07697408608450952,0.45813419481498596,1.0
0.37389510870031095,-0.4839275854664684,-0.059413753519409265,-0.8708964172269663,-0.37206751390743037,0.928253847912525,0.6945711053510369,-0.3323838705182459,1.253300385234951,-0.21014415323555163,-0.3285211095194719,0.45813419481498596,1.0
4.308066448708308,3.0392567171859683,2.1428249720465145,-0.6396795105157718,0.9125124828279157,-0.9874513213406325,-1.4286648909079491,1.6686551882408058,-0.7370609458059356,0.46192405428174105,-0.07697408608450952,0.45813419481498596,0.0
-0.2432298073793746,-0.30169391463961837,-0.12823371369334444,0.5794641794159808,-0.8573532904518945,0.25212261170552824,-0.06625512664176642,-1.0861085826508348,-1.3590488617562135,-1.0838328230080323,1.5161570623369154,0.45813419481498596,1.0
-1.4003390250287853,-0.6054166993510353,-0.9540732357805657,-0.6606992293076985,-0.17224395885970967,-0.48035289418538496,0.5176347723294548,-0.8759994814811279,0.1337221365244534,-0.47897143624246863,-0.16082309389616314,-1.2471066322906943,1.0
-0.47465165090925726,-0.6661612562933186,-0.12823371369334444,-0.17724569709338284,0.11321826263703379,-0.08594300639797016,0.6768774720488787,-1.0927787128467048,0.0715233449294242,-0.277350973987281,1.4323080545252602,1.310754608367826,1.0
-0.011807963849492606,0.30575165478321575,1.5234453304810986,-0.8498766984350395,2.882201811155447,0.19577834202161182,0.2876175394013979,-0.0689137277816519,-0.6748621542109092,-0.008523690980363612,-1.2508601954476648,0.45813419481498596,1.0
2.2252698569393674,0.6702189964369161,-0.6099734349108901,-0.7447781044754056,0.7412351499298698,-1.1564841303923816,-1.7294566570446388,1.0149824290461584,0.009324553334397804,0.7979581580403877,-0.9993131720127024,0.45813419481498596,0.0
3.305238460078818,-0.24094935769733494,1.9363650915247088,-0.7237583856834788,0.3130418176847545,-1.0437955910245489,-1.5702139573252147,1.1350447725717105,-0.6748621542109092,2.9485764220957242,-0.3285211095194719,0.45813419481498596,0.0
-0.7060734944391392,-0.8483949271201687,-0.8852532756066306,1.4412726498849788,-0.22933640315905846,1.3226637356999398,0.5176347723294548,0.6614655286654098,-0.36386819623576894,-0.747798719249386,-0.9993131720127024,0.45813419481498596,1.0
0.37389510870031095,-0.42318302852418493,2.4869247729161903,-0.4084626038045773,8.619992463239994,-1.4382054788119636,-1.8710057234619044,0.834888913757849,0.19592092811947978,3.687851450364747,-0.4962191251427791,1.310754608367826,0.0
