Sex,Length,Diameter,Height,'Whole,'Shucked,'Viscera,'Shell,class
0.05379814819019774,-0.6161975481284616,-0.8352608749498652,-0.10799086572910815,-0.7968957835071977,-0.8059403799234908,-0.5847896718208828,-0.925602103307838,1.0
0.05379814819019774,0.7162637314250726,0.7267984400984913,1.2071048956425745,0.9519253197204572,0.7305359896037242,1.2947530225502328,0.9064786366423305,0.0
-1.1543462872423602,0.4247878265227367,0.37407536895854,0.728888255143781,0.39515778481532604,0.8544453742430161,0.3367336880406836,-0.07781572168383843,1.0
-1.1543462872423602,1.5906914461320796,1.281077551889844,1.2071048956425745,1.7269130972440823,2.386415947965166,1.2080750827612736,1.3016333060433471,0.0
0.05379814819019774,0.3831484115366887,0.575631409609941,0.9679965753931773,0.9509055989605574,-0.09177174482066482,0.38235365635066215,1.4453259130982625,0.0
-1.1543462872423602,1.2159367112576485,1.3818555722155448,1.4462132158919714,1.7819780182786555,2.1340913828815173,1.7646386961430118,1.2297870025158895,0.0
-1.1543462872423602,0.46642724150878473,0.5252423994470907,0.2506716146449868,0.44920298508999984,0.7260301937986591,0.11775784015278667,0.47540081547758495,0.0
0.05379814819019774,0.8411819763832166,0.9787434909127426,0.8484424152684789,0.6551865785897002,0.8476866805354182,0.6880074440275183,0.4718085003012121,0.0
1.2619425836227558,-0.8660340380447495,-0.8352608749498652,-0.3470991859785052,-0.8917298141778518,-0.9095736834399891,-0.7125255830888227,-0.8896789515441093,1.0
0.05379814819019774,0.8411819763832166,0.9283544807498924,0.6093340950190824,0.9366295083219645,0.9625844735645793,1.1213971429723144,0.5472471190050426,1.0
-1.1543462872423602,1.4657732011739355,1.281077551889844,0.4897799348943839,1.8288851732340332,1.219414834453293,0.7564373964924862,2.1637889483728387,0.0
-1.1543462872423602,0.7162637314250726,0.7267984400984913,0.6093340950190824,0.8468940814508078,1.2396909155760858,0.6971314376895141,0.47540081547758495,0.0
0.05379814819019774,1.0910184662995046,1.3818555722155448,0.6093340950190824,1.6188226966947348,1.334312627482454,1.0803391714933337,1.9698039288487033,0.0
1.2619425836227558,-0.36636105821217413,-0.5329268139727642,-0.586207506227902,-0.5103542499754361,-0.492787571471463,-0.6805916052718378,-0.39393945720465195,1.0
-1.1543462872423602,1.7156096910902234,1.8857456738440461,2.163538176640162,4.072270845012948,3.5466583677694414,2.1752184109328185,4.728701984303075,0.0
-1.1543462872423602,-0.28308222824007817,-0.5329268139727642,0.3702257747696853,0.310520961743667,0.47595852661754373,0.1907497894487524,0.0838384612529411,1.0
-1.1543462872423602,0.6746243164390247,0.8275764604241918,0.011563294395590387,0.2993040333847725,0.26869191958454675,0.23180776092773286,0.5472471190050426,0.0
-1.1543462872423602,1.0077396363274085,1.079521511238443,2.4026464968895582,1.4536279335910147,0.5029933014479344,1.7190187278330331,2.12786579660911,0.0
0.05379814819019774,-0.49127930317031765,-0.18020374283281237,-0.7057616663526005,-0.39410608334689246,-0.8014345841184256,-0.2152679285100567,-0.09936961274207573,0.0
1.2619425836227558,0.2582301665785457,0.22290833846998917,0.3702257747696853,-0.1820041652877948,-0.20666953784982617,-0.33844184294699886,0.29578505665894117,0.0
