theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,class
-1.6611083219808254,-0.6290495310330786,0.19279013584816782,-0.5386443077245896,-1.0359230078398312,1.727916379121796,-0.5459464936641824,-0.3089417002140575,1.663814247481829,0.6636212579618626,-0.8533607108287782,-0.10474629893431384,-1.5299801267954067,-0.5343343005724807,-1.440775842844704,-1.2946592435839943,-0.2123762566513943,0.43815826937480795,0.07401418352156793,0.6606821000311531,-1.4022395885501053,0.5542271466759486,-0.4201305064595576,-1.51595125056073,-0.9534871890957289,0.5201918144494339,0.0420077716286278,0.0591696889134188,1.5064057640529513,1.2325402366762925,-0.6494102615286496,1.0477842626337643,0.0
0.8536547312368805,-1.4860948655964987,-1.25295498266645,-0.14633429156064415,1.0480720702658834,-0.355649426097102,-0.6590602109080251,0.35192147130997314,0.20008150946757025,0.8368990412719399,-1.7321348077829648,1.6554930332328317,-0.8622581467391042,1.0899657661865771,-0.01401473911409576,-1.254233030374816,-0.10997001590766918,-1.6568080700967802,-1.7317244627604675,-1.2974954801389895,-1.1068947810006298,-0.1983276174994877,0.8067804502621124,-1.5599858892222176,-1.6623590181697652,0.20469295670806614,-1.513229913149034,-0.3713217277364661,0.5094593206859873,0.9731636324500069,0.6117644030869883,0.9810566275914412,0.0
-0.9474953199633489,0.7137783172114572,0.7349300275921031,1.678124670398421,-1.4437219037019566,-0.8180157988959454,1.4141022183524414,-0.7801543527718011,0.7896094100051683,1.0713041569323773,-0.5543386125416642,0.34293331423399603,-1.1282391888587784,0.27807479316326833,-1.5289010742904567,0.8343151821312917,0.5208809782467825,1.4848966175773377,0.5102334883541861,1.3068231276457438,1.678701040584134,1.0976829475194936,-0.4878093233384,0.598265753933776,0.6341183310269086,-0.5040289828464176,-0.2717714655685819,-1.1196668292013423,0.9728119230301953,-1.4269676287612674,1.6110349818345406,-0.6994204004002775,0.0
-1.306726245042065,-0.7762407954694335,0.7197542828313231,-0.3480229832613323,-0.7235855129637956,1.5315848834587866,-0.9499889533518607,-1.5369300087171212,-0.9943389031316663,-1.177898526235612,-1.1950976305889436,0.9178166791202086,1.4567070191693037,-1.0270869176776392,1.353513516935413,-0.9326314302270682,1.361327554371507,1.0742649473933525,-1.260550314057442,0.4827520976069736,-0.8739669695301213,-1.7430326463567583,0.3907984733316804,1.022261156015682,-1.1161620260818932,-1.5361052213225248,1.5827348314690135,1.4530076618533776,0.1425155039633975,-0.32987573148133903,0.18622450223439804,-0.7316085096024291,0.0
-0.27766926544335446,-1.4550196794570487,-1.347814605011728,0.05774255148944814,1.1749395938902607,-1.2926083092429814,1.1950683919864913,0.19242863289313542,-1.4391672749769473,0.9885034110687433,0.311657220178793,1.7275004352170165,-1.1118207354076,1.4267779934152878,-0.4842616144708568,-0.8868886524859955,1.1584929852428265,0.39860082070782915,0.06802826866405674,0.6768518399258974,1.2863302711796856,0.6358687441381725,1.1165992744039066,0.8514326788035228,-1.0557470578998887,0.6021418928267929,1.3629221591381213,0.23834729710945948,-1.0629598582354804,0.13726823534868343,0.30689869669314873,-0.7847443376831473,0.0
0.6428981436656068,0.2132520275527474,1.2642428805527277,-0.25974044651233297,-0.3052473776276499,0.5819869410291216,-1.454875713447097,-0.2736940815513355,-0.12446671748427317,-0.5786244159655434,1.201994211452801,0.6307584584397418,1.390504538272955,-0.6652228624890321,0.152557049818524,-1.094801706608486,0.020417419293212252,-1.5722275759000188,0.6308723396440131,-0.724785249323099,-0.5859335904622927,-0.8412085028794363,0.39016381070191825,0.7798003791703422,0.8455007860375399,0.5642834976330435,1.4942779515044178,1.0088733814850734,1.4523179236674935,-0.1376235189399097,-0.2411503467405092,1.1136579621601745,0.0
-1.1768193940775353,-0.6954479369010124,1.140911910395383,-0.21431458620684962,0.6020112009176977,0.223484636012961,0.16964109242218378,-0.5710355394400588,-0.9489725243083887,-1.6634535552445449,-0.9283312736763871,-1.2485415067437848,-0.26501700410396306,0.7676860419886075,1.2573909295218382,-0.8852042997358712,-1.5834649789276147,0.25754096128258486,-0.776671901441218,0.6876383106408154,-0.28148755364197203,-0.8466010550916797,0.4342798123312797,-1.2751919097468076,-0.40030913039166477,-1.4654872819152034,1.644342150990416,-1.061585190384798,-1.007256832583897,0.8461330535994417,-0.6868517591851852,0.880055548065355,0.0
0.9849978960207801,-1.5581582886180136,0.7173739469268161,1.2492209638174292,1.237902979012388,0.7268464633893836,-1.6916156954259878,1.0215075122936612,-0.5950141940663677,-1.673443833794957,0.895814934783783,0.9424925727199062,-1.2172775188645037,-0.5405326153456183,0.7158176341762913,-1.532850139612489,0.14598458450582,0.6989085761773942,0.8384349396065929,1.0044738303952023,1.6821545565399234,0.3235192237605893,0.24530631198487782,-1.7055124156314292,-1.307813976435532,0.46256638947376116,1.6021451678474048,0.10526293583056562,-1.5255721029313876,1.087207887991572,1.1681035618509477,0.9267110575298474,1.0
1.3235171758241804,-1.0559109072391117,1.6273720968575944,-1.36975644491155,0.3309452056230672,-0.7838821534785061,-0.054606004820462226,-0.6124636392364113,1.2090850163676692,1.702088330525272,1.447733788151909,1.3135831724301057,-1.0445696622681342,1.2939681443424274,-0.3432455247443603,1.4863977072942396,0.9531841937730802,-0.2540098164650635,-0.44884823203839613,0.9583917582790874,-0.051485851193666554,0.33542344939727503,1.5186186734795772,-0.18977707078011902,-0.6703144083455331,1.240128168378611,1.5166461993877676,1.083389133133467,-0.8604449928681551,-0.8062634194047585,0.092982858596797,-0.278040350928673,1.0
0.7620900935376362,0.6905720207588172,-0.9769522393360076,0.6731274798076108,-1.1367738345380642,-1.260856454863235,1.0319647585032656,-1.0295023321939445,0.4707271307012423,-0.056977658840559615,1.3466415791836348,0.3787639222841462,-0.6818328497241299,0.49392203031008036,-1.6601254922673045,-0.6266158748910999,-0.5080386606459164,-0.1087749759068039,1.6942974068920642,1.2502612364341836,-0.2481701966829135,-1.3509666650066339,-1.6483416722670168,0.9952055590503888,0.22919341224610007,-0.21231966670971603,0.49478279541608056,-0.636814528659741,0.6098341975926568,1.2860460983638213,0.9462123455710036,1.4947498909055024,1.0
